Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-26.67535	0	-26.67535	0.13339	0.276625	0.0571855	0.0882376	0.139931	0.126103	0.871487	0.678262	0.7
10000	-14.58483	0	-14.58483	0.132086	0.0651759	0.419821	0.343767	0.0854611	0.140208	3.68185	0.409626	0.0945071
20000	-13.63576	0	-13.63576	0.0822612	0.149052	0.134276	0.270448	0.119236	0.0478082	2.64891	0.741575	0.679225
30000	-18.43711	0	-18.43711	0.279584	0.0981484	0.100541	0.283304	0.304375	0.1641	2.00242	0.180075	1.08378
40000	-13.60014	0	-13.60014	0.112531	0.319102	0.12128	0.241317	0.372928	0.101439	3.29875	0.883981	2.55529
50000	-15.74752	0	-15.74752	0.275725	0.124283	0.0829708	0.533345	0.0474629	0.154297	3.59036	0.365756	1.79801
60000	-10.83974	0	-10.83974	0.1761	0.399314	0.0902346	0.372234	0.129639	0.115102	4.60652	1.48941	0.691233
70000	-14.79447	0	-14.79447	0.146146	0.317698	0.0748417	0.358563	0.122969	0.0792387	2.09204	0.430714	0.835486
80000	-14.48193	0	-14.48193	0.346984	0.155223	0.216119	0.193952	0.207651	0.141821	6.39715	1.14889	0.73496
90000	-11.93462	0	-11.93462	0.131415	0.200159	0.187596	0.294053	0.107851	0.136287	2.64834	0.217902	0.326387
100000	-20.78299	0	-20.78299	0.259792	0.22427	0.199453	0.20209	0.076294	0.15758	1.55761	0.867338	6.97885
110000	-12.16598	0	-12.16598	0.199508	0.14647	0.132346	0.315792	0.106758	0.151345	2.47672	1.27062	0.615617
120000	-14.41668	0	-14.41668	0.227752	0.176998	0.13824	0.231979	0.270017	0.153414	3.81023	0.221449	0.257587
130000	-18.75804	0	-18.75804	0.0927017	0.226578	0.28067	0.257383	0.101936	0.106638	1.19014	1.25083	0.168906
140000	-21.01042	0	-21.01042	0.126164	0.122762	0.211562	0.252141	0.0443426	0.195628	1.66412	0.493881	0.0601363
150000	-15.50714	0	-15.50714	0.17782	0.183302	0.0983329	0.227157	0.129566	0.0976273	1.47326	0.73345	0.34083
160000	-16.67338	0	-16.67338	0.152968	0.166187	0.175302	0.289228	0.129555	0.227812	2.92924	2.24464	0.21088
170000	-19.10133	0	-19.10133	0.266957	0.0880993	0.253251	0.295987	0.224927	0.0834481	4.00327	0.819457	0.0774351
180000	-14.78341	0	-14.78341	0.149558	0.104303	0.266788	0.304481	0.0665956	0.235015	2.18823	3.42574	0.231026
190000	-19.40366	0	-19.40366	0.182942	0.138989	0.161236	0.293377	0.112984	0.0779143	1.55024	0.00394336	0.297898
200000	-12.97891	0	-12.97891	0.166335	0.114537	0.344299	0.334276	0.187728	0.109884	4.28377	0.209674	0.13288
210000	-15.51566	0	-15.51566	0.057593	0.134391	0.159018	0.131318	0.0792323	0.084038	2.98004	0.940322	0.0560329
220000	-11.13718	0	-11.13718	0.154894	0.351062	0.14538	0.391188	0.139312	0.394038	4.40251	0.673539	1.05811
230000	-21.43358	0	-21.43358	0.122517	0.298599	0.209873	0.278512	0.106908	0.235739	1.38275	1.13073	0.521879
240000	-15.82439	0	-15.82439	0.0648312	0.0834216	0.367008	0.208473	0.109522	0.112284	4.16439	0.296762	0.0262615
250000	-15.54241	0	-15.54241	0.128485	0.128111	0.473055	0.358737	0.097432	0.111885	2.77717	0.323729	0.391578
260000	-10.31082	0	-10.31082	0.0833738	0.170711	0.0763055	0.41705	0.194344	0.0653412	3.77346	0.368622	0.443965
270000	-10.55418	0	-10.55418	0.253943	0.136671	0.180935	0.334354	0.115248	0.0573285	2.43257	0.965589	0.92106
280000	-15.30334	0	-15.30334	0.0785032	0.499307	0.08702	0.271472	0.131762	0.0378358	3.32273	0.243425	0.269836
290000	-14.39767	0	-14.39767	0.0998776	0.258532	0.147894	0.304754	0.223797	0.224442	1.86597	0.191207	2.45419
300000	-17.81425	0	-17.81425	0.253548	0.179297	0.165022	0.0956564	0.110485	0.271862	3.92508	0.99548	2.50188
310000	-13.28349	0	-13.28349	0.11996	0.123993	0.108456	0.383677	0.056878	0.0820731	1.61554	0.505112	0.847719
320000	-12.88653	0	-12.88653	0.14857	0.135024	0.114712	0.16364	0.081364	0.126157	4.57924	0.184006	0.310489
330000	-16.8329	0	-16.8329	0.16861	0.291322	0.183476	0.286739	0.198325	0.174515	3.0938	0.448692	0.638823
340000	-16.27255	0	-16.27255	0.156346	0.140055	0.323378	0.650601	0.135789	0.1024	4.39191	0.173806	0.127029
350000	-13.51453	0	-13.51453	0.248809	0.151667	0.0992745	0.221637	0.0473401	0.165337	2.07348	0.191732	2.26882
360000	-12.64758	0	-12.64758	0.0906359	0.462776	0.0946612	0.335828	0.163268	0.141246	2.56889	1.01078	1.26276
370000	-14.78443	0	-14.78443	0.150098	0.274253	0.230588	0.240256	0.189342	0.166819	2.07847	0.0602893	0.910343
380000	-16.71124	0	-16.71124	0.09808	0.129698	0.170097	0.635132	0.252198	0.0997346	1.79763	0.258592	1.00619
390000	-15.65073	0	-15.65073	0.214414	0.182249	0.21556	0.314581	0.0594172	0.137943	1.25686	0.352905	0.252284
400000	-24.07464	0	-24.07464	0.0956581	0.145267	0.0372158	0.297354	0.243254	0.140846	3.6187	1.18193	0.0510058
410000	-19.57829	0	-19.57829	0.138777	0.177325	0.133821	0.634008	0.129015	0.173269	1.79992	0.221919	0.19131
420000	-19.67053	0	-19.67053	0.182236	0.282781	0.207635	0.299683	0.0643039	0.194529	1.00129	1.24053	0.514393
430000	-28.30801	0	-28.30801	0.474855	0.0830395	0.128829	0.369023	0.0710652	0.133266	0.984427	1.23273	0.415497
440000	-16.66281	0	-16.66281	0.0854691	0.233865	0.237961	0.460461	0.257996	0.108644	2.67278	0.20827	1.70841
450000	-19.25692	0	-19.25692	0.138942	0.246086	0.268777	0.397329	0.222426	0.171818	3.81201	0.601366	1.23619
460000	-16.13708	0	-16.13708	0.212859	0.0914523	0.203536	0.425591	0.070937	0.1696	1.64018	0.634579	0.542633
470000	-13.9502	0	-13.9502	0.0923383	0.0852763	0.143025	0.250587	0.157729	0.0757093	5.39493	0.19057	0.287232
480000	-14.94026	0	-14.94026	0.136324	0.0675877	0.125551	0.330476	0.0631927	0.140932	2.45025	0.266236	0.130844
490000	-12.63871	0	-12.63871	0.248774	0.33132	0.096426	0.169177	0.091334	0.0733123	2.5877	0.698641	0.367923
500000	-18.60153	0	-18.60153	0.308047	0.321175	0.403198	0.520245	0.269157	0.109081	1.35573	0.531434	1.53734
510000	-14.86881	0	-14.86881	0.120748	0.245586	0.12916	0.465601	0.15317	0.0428497	1.87415	0.249619	1.81518
520000	-12.8765	0	-12.8765	0.363345	0.299987	0.113184	0.326613	0.154874	0.0913229	3.42137	0.438726	1.69283
530000	-15.83044	0	-15.83044	0.160169	0.171896	0.0803399	0.584832	0.141451	0.18755	2.78071	1.12973	0.452208
540000	-17.64526	0	-17.64526	0.0890505	0.135913	0.136502	0.202267	0.127515	0.231114	2.01185	0.227527	0.830582
550000	-10.68093	0	-10.68093	0.0941768	0.208481	0.185438	0.128017	0.147318	0.0976724	5.8111	0.656858	0.895029
560000	-16.38095	0	-16.38095	0.229464	0.103827	0.21158	0.479973	0.0546532	0.0722256	2.29136	0.287566	1.20093
570000	-18.0983	0	-18.0983	0.116568	0.118602	0.179839	0.260109	0.0707486	0.0698422	2.81168	0.11972	0.431269
580000	-20.41998	0	-20.41998	0.0879656	0.464808	0.126996	0.403644	0.0470862	0.110879	2.08121	0.341937	0.0507124
590000	-14.70802	0	-14.70802	0.111978	0.129838	0.568335	0.568773	0.11949	0.13033	3.20807	0.326037	0.594067
600000	-16.5743	0	-16.5743	0.178019	0.280479	0.260392	0.357457	0.0458122	0.200319	5.13077	0.759318	1.41251
610000	-13.11219	0	-13.11219	0.160635	0.34923	0.207329	0.217499	0.165559	0.0427858	3.23742	0.176446	0.571052
620000	-18.6573	0	-18.6573	0.150959	0.13125	0.256872	0.364945	0.126961	0.108975	1.10079	0.364419	1.09239
630000	-19.72257	0	-19.72257	0.112472	0.109983	0.150397	0.489315	0.0792945	0.0723184	2.98749	2.64992	0.0143761
640000	-19.31445	0	-19.31445	0.238057	0.666543	0.217728	0.198054	0.1236	0.0981063	1.11608	2.49159	2.52448
650000	-23.03103	0	-23.03103	0.243409	0.474897	0.145589	0.270632	0.125791	0.140967	2.05762	0.575273	0.395341
660000	-19.4248	0	-19.4248	0.0952762	0.201124	0.101156	0.0918065	0.150815	0.147368	4.4667	0.21037	0.143662
670000	-9.430698	0	-9.430698	0.166594	0.0629862	0.11735	0.374408	0.234094	0.0667145	3.53323	0.393966	1.66478
680000	-14.33802	0	-14.33802	0.11192	0.18722	0.187471	0.189026	0.112187	0.125999	2.85256	3.23603	0.578657
690000	-23.55316	0	-23.55316	0.113759	0.19171	0.747813	0.311323	0.121441	0.110317	0.758964	0.224007	0.409807
700000	-9.520632	0	-9.520632	0.0845467	0.121785	0.0692166	0.209972	0.110203	0.0857874	4.24467	0.74885	1.7544
710000	-15.47659	0	-15.47659	0.354405	0.134243	0.147732	0.487034	0.268705	0.33699	3.30916	1.3541	0.482481
720000	-19.3893	0	-19.3893	0.174039	0.214186	0.60209	0.173333	0.0797914	0.0781581	5.11269	0.889572	1.55404
730000	-16.63399	0	-16.63399	0.13627	0.149829	0.346639	0.23389	0.224752	0.106558	1.25403	1.39354	0.245005
740000	-12.11162	0	-12.11162	0.220265	0.0678077	0.117356	0.358615	0.110627	0.209362	3.56067	1.77838	0.336397
750000	-12.63618	0	-12.63618	0.077047	0.329425	0.0898001	0.449845	0.0490218	0.0824931	3.92084	0.392981	0.963069
760000	-13.47102	0	-13.47102	0.135418	0.0958937	0.173063	0.249038	0.102482	0.0486476	3.13861	0.392947	0.23603
770000	-16.93294	0	-16.93294	0.113215	0.168744	0.476508	0.485208	0.135492	0.168484	2.08026	0.440417	0.917563
780000	-12.34339	0	-12.34339	0.0890558	0.219709	0.197566	0.248254	0.271369	0.114181	2.37664	0.371805	1.9715
790000	-18.07571	0	-18.07571	0.175086	0.108895	0.309148	0.100341	0.317846	0.0640782	5.87487	1.42025	0.186735
800000	-14.64528	0	-14.64528	0.1164	0.160625	0.158973	0.350047	0.0833343	0.157335	0.778578	0.770744	0.271402
810000	-8.509998	0	-8.509998	0.160786	0.152778	0.100415	0.434564	0.0718244	0.114003	3.06184	1.08429	0.853231
820000	-16.58187	0	-16.58187	0.121276	0.132085	0.365651	0.425501	0.0489364	0.11841	3.17886	0.572823	2.51339
830000	-12.24945	0	-12.24945	0.377084	0.243275	0.0914538	0.246642	0.155466	0.111719	3.03979	0.208669	0.431995
840000	-16.3002	0	-16.3002	0.182825	0.154413	0.176533	0.409168	0.107916	0.116661	1.04706	0.405092	1.56781
850000	-19.34924	0	-19.34924	0.225716	0.38883	0.0771046	0.207686	0.123069	0.219409	2.66072	1.02279	0.886575
860000	-15.4487	0	-15.4487	0.0860433	0.200645	0.17791	0.140999	0.112723	0.0525099	1.32064	1.37232	0.088371
870000	-10.72711	0	-10.72711	0.289094	0.153174	0.354833	0.544322	0.144692	0.0761938	5.78465	1.45908	0.719737
880000	-17.1626	0	-17.1626	0.120989	0.2112	0.252178	0.206214	0.0964639	0.0787435	2.34766	0.647486	0.219262
890000	-10.43701	0	-10.43701	0.156668	0.233749	0.10181	0.150532	0.129551	0.230866	2.26013	0.76692	1.0111
900000	-15.33455	0	-15.33455	0.257983	0.293592	0.325622	0.231694	0.231932	0.209244	5.03928	1.185	3.0083
910000	-13.15568	0	-13.15568	0.212985	0.0958825	0.248013	0.257175	0.132759	0.0839129	1.95503	0.284587	0.233807
920000	-12.76392	0	-12.76392	0.06018	0.220976	0.226711	0.290768	0.106986	0.0818833	4.96053	0.444694	0.0408476
930000	-11.06249	0	-11.06249	0.0843154	0.223391	0.310063	0.422423	0.0901588	0.0809376	2.58142	0.296575	1.16479
940000	-14.66792	0	-14.66792	0.0609535	0.317837	0.190058	0.167773	0.184636	0.123487	1.65557	0.355739	0.429876
950000	-12.24499	0	-12.24499	0.108884	0.233423	0.222716	0.24614	0.107196	0.20779	2.97189	0.165551	1.13519
960000	-11.97479	0	-11.97479	0.227212	0.222895	0.119696	0.324615	0.0676051	0.128821	1.33733	1.10777	0.848862
970000	-18.02417	0	-18.02417	0.156209	0.157125	0.255531	0.128673	0.122607	0.0612399	3.82535	0.15079	0.0543115
980000	-10.55347	0	-10.55347	0.171672	0.179023	0.102424	0.34772	0.134736	0.0888232	1.8006	0.291607	1.62513
990000	-13.77125	0	-13.77125	0.0733882	0.282327	0.0761368	0.406108	0.0344939	0.0916199	1.4374	0.584908	1.29902
1000000	-16.10134	0	-16.10134	0.226942	0.136729	0.234829	0.276611	0.115566	0.0445349	4.03435	0.649175	0.134791
1010000	-14.33607	0	-14.33607	0.0742269	0.252099	0.146225	0.20281	0.143632	0.0822853	3.2849	2.94128	0.0248475
1020000	-17.00629	0	-17.00629	0.108273	0.211973	0.0914843	0.29434	0.334863	0.0707176	2.36993	1.39253	0.649391
1030000	-18.80675	0	-18.80675	0.11312	0.202605	0.363788	0.278302	0.0563367	0.140411	2.60414	0.247397	1.39066
1040000	-17.47095	0	-17.47095	0.311187	0.168024	0.143712	0.519445	0.176809	0.206571	1.42991	1.4772	0.0792267
1050000	-18.67123	0	-18.67123	0.321167	0.178403	0.0773522	0.55354	0.36487	0.131323	3.38298	4.25345	1.79794
1060000	-10.53702	0	-10.53702	0.240128	0.163733	0.233337	0.505993	0.103551	0.169782	3.65666	1.04175	0.205411
1070000	-15.45049	0	-15.45049	0.276757	0.262344	0.154236	0.362455	0.109615	0.120325	3.85776	0.303494	5.27462
1080000	-16.37315	0	-16.37315	0.0867887	0.165491	0.271212	0.0971721	0.2337	0.170698	3.88738	0.588072	0.333174
1090000	-13.31353	0	-13.31353	0.216341	0.236393	0.135747	0.345224	0.0950577	0.299935	2.73334	1.51146	0.138784
1100000	-23.9852	0	-23.9852	0.15105	0.271706	0.161652	0.269738	0.0975989	0.123827	2.47601	0.108521	0.0200075
1110000	-21.90109	0	-21.90109	0.201978	0.180828	0.0596935	0.315091	0.242093	0.186774	3.80884	0.425145	0.277388
1120000	-14.31876	0	-14.31876	0.155775	0.234309	0.17878	0.381689	0.212028	0.15449	5.13763	1.20938	1.95014
1130000	-16.77454	0	-16.77454	0.171161	0.114459	0.282292	0.260579	0.0336363	0.102645	3.21085	1.90158	0.520398
1140000	-17.761	0	-17.761	0.209638	0.288923	0.249377	0.534304	0.0571046	0.120253	4.14774	3.18672	0.589658
1150000	-16.39519	0	-16.39519	0.151719	0.166114	0.149731	0.209938	0.215554	0.263364	2.64239	0.180507	1.36017
1160000	-14.21457	0	-14.21457	0.0711795	0.109565	0.424501	0.212564	0.148883	0.0873346	1.37684	1.11564	1.02697
1170000	-16.78666	0	-16.78666	0.080475	0.162449	0.118109	0.309328	0.0645712	0.0485954	2.20823	0.978645	2.89554
1180000	-19.80733	0	-19.80733	0.357268	0.082737	0.141797	0.41659	0.233677	0.248537	3.41393	0.131108	0.16558
1190000	-10.60852	0	-10.60852	0.103095	0.215104	0.203654	0.35878	0.24292	0.163134	5.22723	0.138834	0.652199
1200000	-15.3179	0	-15.3179	0.0682882	0.198626	0.171547	0.25857	0.0684455	0.102882	2.78339	0.428766	0.452857
1210000	-12.22189	0	-12.22189	0.0887021	0.187188	0.0958941	0.263726	0.314571	0.130565	5.27353	1.14217	0.979195
1220000	-13.88416	0	-13.88416	0.130943	0.197873	0.339715	0.412324	0.0782219	0.187977	3.31496	0.210417	0.164424
1230000	-17.06863	0	-17.06863	0.263862	0.335639	0.128253	0.163503	0.238807	0.103476	1.52693	1.70427	0.290839
1240000	-21.46599	0	-21.46599	0.0404189	0.147308	0.243251	0.145024	0.109746	0.105575	2.69293	0.501611	0.267324
1250000	-17.88037	0	-17.88037	0.380102	0.167123	0.179801	0.140826	0.0645609	0.0867507	3.18137	0.154148	0.203455
1260000	-20.838	0	-20.838	0.153867	0.225542	0.115038	0.299664	0.442187	0.0599327	4.3889	0.640246	4.31686
1270000	-16.04985	0	-16.04985	0.0944793	0.140988	0.248998	0.112049	0.0853234	0.198323	3.48737	0.446471	3.20155
1280000	-16.25315	0	-16.25315	0.15989	0.242691	0.151465	0.26392	0.137842	0.0754263	4.9888	2.53899	0.521857
1290000	-15.83924	0	-15.83924	0.144232	0.209403	0.286576	0.31541	0.379101	0.112347	1.7521	1.33227	2.14521
1300000	-13.25226	0	-13.25226	0.100704	0.265975	0.136695	0.210629	0.244096	0.115784	2.79359	1.58193	0.812973
1310000	-13.6117	0	-13.6117	0.141035	0.128878	0.137793	0.133683	0.130763	0.144632	4.3381	1.27995	2.59209
1320000	-17.18026	0	-17.18026	0.181756	0.205144	0.287363	0.316764	0.124621	0.133402	1.96451	0.713201	0.413305
1330000	-13.86541	0	-13.86541	0.256848	0.22804	0.0749015	0.244219	0.135162	0.167547	2.45552	0.262534	1.05724
1340000	-12.91465	0	-12.91465	0.135481	0.310102	0.110599	0.305872	0.128552	0.105673	1.27898	1.54437	0.618303
1350000	-22.39636	0	-22.39636	0.114016	0.107613	0.13697	0.192792	0.309988	0.0962446	2.02613	0.266135	0.436636
1360000	-16.09627	0	-16.09627	0.0892861	0.113887	0.143652	0.64778	0.0416045	0.118326	1.88231	2.67299	0.678865
1370000	-13.59611	0	-13.59611	0.228614	0.214215	0.142949	0.329042	0.226221	0.0999447	3.20706	0.705187	1.15833
1380000	-14.08295	0	-14.08295	0.102879	0.192727	0.283657	0.251586	0.0412936	0.118749	3.64639	0.0922356	0.918505
1390000	-15.85181	0	-15.85181	0.121748	0.30748	0.132055	0.452211	0.12841	0.277206	4.09417	0.602417	2.60986
1400000	-15.2825	0	-15.2825	0.0854425	0.223152	0.303349	0.429033	0.0618257	0.212359	2.52504	0.570368	0.252218
1410000	-12.32725	0	-12.32725	0.0671019	0.210589	0.0982215	0.215418	0.147496	0.095928	1.97439	2.0374	1.56342
1420000	-15.63652	0	-15.63652	0.21983	0.114942	0.174619	0.250339	0.286371	0.0906579	3.0295	0.400087	0.419905
1430000	-13.57697	0	-13.57697	0.198894	0.180981	0.0809761	0.237371	0.126064	0.198522	6.4387	2.55483	0.864065
1440000	-11.09777	0	-11.09777	0.0834073	0.304218	0.0805629	0.315684	0.151998	0.0598729	4.78229	4.16041	1.53522
1450000	-14.05053	0	-14.05053	0.176266	0.235145	0.102504	0.351012	0.132292	0.100595	2.45326	0.494709	0.773439
1460000	-13.98714	0	-13.98714	0.0559794	0.15515	0.208669	0.396588	0.109521	0.108999	4.80794	0.714408	0.347514
1470000	-13.13947	0	-13.13947	0.141853	0.162441	0.0687216	0.216372	0.247472	0.0544116	2.13004	2.16631	1.03274
1480000	-15.20062	0	-15.20062	0.308509	0.177472	0.343874	0.365071	0.107944	0.239031	2.09512	0.444654	0.566447
1490000	-17.04634	0	-17.04634	0.15854	0.236166	0.31476	0.570651	0.0775436	0.106495	1.57367	2.70109	1.99127
1500000	-16.1511	0	-16.1511	0.0813546	0.348962	0.245587	0.529986	0.151001	0.184696	2.67706	0.660696	2.09888
1510000	-17.16158	0	-17.16158	0.15739	0.181402	0.183486	0.457247	0.209102	0.134659	3.00975	0.343092	0.316955
1520000	-14.74431	0	-14.74431	0.113165	0.304625	0.0943065	0.157845	0.144321	0.117479	1.6184	1.74154	0.998956
1530000	-17.64852	0	-17.64852	0.174243	0.205137	0.145774	0.154202	0.110083	0.125681	4.29735	0.239708	0.16804
1540000	-21.39448	0	-21.39448	0.0513048	0.224533	0.115853	0.354419	0.317302	0.101458	1.7545	1.25238	0.89204
1550000	-12.19307	0	-12.19307	0.164766	0.0599344	0.157733	0.259436	0.157823	0.12011	2.7929	0.516172	0.838135
1560000	-24.9555	0	-24.9555	0.19611	0.162692	0.154394	0.23681	0.258416	0.0545996	3.1431	0.102024	0.184766
1570000	-17.47928	0	-17.47928	0.111832	0.208577	0.164154	0.187265	0.145674	0.0931308	2.24421	0.673067	0.270717
1580000	-14.50544	0	-14.50544	0.174417	0.109125	0.344503	0.193141	0.0903024	0.0668666	2.03976	0.098298	0.831963
1590000	-18.39561	0	-18.39561	0.213544	0.0308911	0.109746	0.437568	0.0889994	0.15461	1.89889	2.37109	0.472867
1600000	-14.93254	0	-14.93254	0.180181	0.345481	0.184926	0.386041	0.103679	0.126809	1.87544	0.265185	0.255715
1610000	-10.40085	0	-10.40085	0.164828	0.200467	0.212885	0.227234	0.139858	0.152037	2.16011	0.932583	1.53462
1620000	-9.086015	0	-9.086015	0.133882	0.101726	0.0923305	0.127848	0.230211	0.0784801	2.98578	1.2172	1.10058
1630000	-12.38598	0	-12.38598	0.198036	0.428185	0.15813	0.268702	0.0839696	0.118064	2.53934	0.605431	1.77294
1640000	-14.83681	0	-14.83681	0.0774878	0.165454	0.220421	0.194397	0.12228	0.0525124	1.88459	0.621609	0.73911
1650000	-18.89674	0	-18.89674	0.10425	0.150452	0.127519	0.260528	0.0987375	0.20393	1.47657	0.288694	0.330202
1660000	-13.44908	0	-13.44908	0.0517874	0.0910297	0.126816	0.370753	0.0661196	0.25039	4.95919	0.362575	2.07367
1670000	-16.54789	0	-16.54789	0.0658615	0.242912	0.17022	0.184758	0.108952	0.096993	1.14616	0.327287	0.394146
1680000	-9.581998	0	-9.581998	0.1873	0.19321	0.144788	0.323643	0.0964433	0.195835	3.54396	0.929962	0.378986
1690000	-22.76661	0	-22.76661	0.264277	0.169935	0.751841	0.165693	0.0952959	0.197928	1.69942	0.417894	0.371719
1700000	-16.31446	0	-16.31446	0.0812485	0.0961255	0.270322	0.359707	0.172332	0.225647	3.92448	0.489853	0.0622492
1710000	-12.70572	0	-12.70572	0.125194	0.115179	0.231293	0.215642	0.0780287	0.169329	2.21976	0.361413	0.299036
1720000	-19.26563	0	-19.26563	0.131437	0.658312	0.206024	0.190306	0.0673152	0.241368	5.59813	4.16818	1.11183
1730000	-10.47829	0	-10.47829	0.136259	0.235071	0.140093	0.420095	0.0793168	0.155633	3.41799	0.768075	0.883267
1740000	-17.80931	0	-17.80931	0.127427	0.20624	0.347781	0.346143	0.0966318	0.154485	1.14648	0.294826	0.0928861
1750000	-14.54524	0	-14.54524	0.1974	0.159426	0.119583	0.410152	0.0687319	0.115554	2.35637	0.155363	0.112018
1760000	-13.51725	0	-13.51725	0.0879155	0.194789	0.165816	0.33799	0.234633	0.103818	4.03646	0.642274	0.319342
1770000	-14.54801	0	-14.54801	0.0696171	0.16551	0.290302	0.211697	0.159693	0.167598	2.4837	1.062	0.420401
1780000	-13.44923	0	-13.44923	0.096068	0.133798	0.248291	0.257966	0.100048	0.148695	2.13124	0.975966	3.65282
1790000	-14.73287	0	-14.73287	0.149816	0.149436	0.168985	0.221565	0.0522686	0.123331	1.86771	1.00968	5.25769
1800000	-12.65817	0	-12.65817	0.193375	0.1453	0.378065	0.356524	0.22933	0.184509	3.51087	1.0729	1.99571
1810000	-14.2817	0	-14.2817	0.217305	0.126845	0.0420805	0.25331	0.100253	0.129193	1.86206	1.0742	1.66643
1820000	-17.32037	0	-17.32037	0.147185	0.184752	0.128249	0.165804	0.104507	0.290932	1.82567	0.536626	0.0957126
1830000	-19.3096	0	-19.3096	0.154109	0.357529	0.431727	0.452211	0.224785	0.194462	3.71781	0.443557	3.38285
1840000	-13.12986	0	-13.12986	0.116602	0.131172	0.0945654	0.486881	0.068636	0.253956	2.99728	0.596217	0.260912
1850000	-24.84804	0	-24.84804	0.0975419	0.121065	0.117282	0.456325	0.197138	0.0712416	1.58118	0.0998223	0.0616926
1860000	-13.76999	0	-13.76999	0.12568	0.235927	0.12954	0.241698	0.0604036	0.0722461	1.4838	0.283467	2.76347
1870000	-13.95599	0	-13.95599	0.353603	0.101457	0.436999	0.154089	0.235849	0.157344	2.86916	1.48133	0.791106
1880000	-15.59367	0	-15.59367	0.198872	0.185374	0.153287	0.203452	0.115943	0.0625852	4.17984	1.42531	0.186163
