Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-28.56214	0	-28.56214	0.143625	0.0832989	0.131021	0.104537	0.14394	0.0756675	1.21691	0.685531	2.17683
10000	-27.43874	0	-27.43874	0.125036	0.440947	0.257737	0.241723	0.287968	0.447005	1.49138	2.76809	1.13432
20000	-25.26366	0	-25.26366	0.427917	0.199698	0.197994	0.433015	0.128882	0.122117	0.85797	0.333402	2.68548
30000	-28.79862	0	-28.79862	0.31955	0.186694	0.122763	0.441529	0.120907	0.250561	1.59584	0.481753	0.464084
40000	-19.7959	0	-19.7959	0.149078	0.177028	0.397379	0.273632	0.135965	0.273456	4.27149	4.43722	1.1651
50000	-21.20508	0	-21.20508	0.118281	0.167111	0.139586	0.20615	0.288287	0.0871876	1.70286	1.18358	2.10569
60000	-22.63535	0	-22.63535	0.125567	0.0983071	0.282014	0.24871	0.134336	0.0734948	0.684289	0.724256	2.25915
70000	-32.66692	0	-32.66692	0.132699	0.0508633	0.189396	0.386155	0.121854	0.0950083	1.06821	0.664892	0.172045
80000	-25.67843	0	-25.67843	0.0917065	0.172558	0.436165	0.200759	0.174018	0.146028	2.19189	0.853344	0.558851
90000	-29.53666	0	-29.53666	0.142418	0.260874	0.186601	0.261412	0.355472	0.110655	2.15368	0.437331	0.125488
100000	-24.66051	0	-24.66051	0.113695	0.11502	0.348523	0.343461	0.409533	0.0806038	4.78229	0.967459	0.144764
110000	-29.16345	0	-29.16345	0.243179	0.103432	0.388941	0.36014	0.0708448	0.138753	1.28725	0.545692	0.235699
120000	-22.66417	0	-22.66417	0.140516	0.0992398	0.169309	0.275288	0.0980247	0.172468	2.16532	1.54055	0.832947
130000	-28.92469	0	-28.92469	0.0790634	0.0402215	0.274308	0.371942	0.0467811	0.15289	1.227	0.400804	0.405903
140000	-24.10253	0	-24.10253	0.412363	0.177632	0.205007	0.253203	0.275648	0.0760286	3.38741	0.501563	1.84809
150000	-25.06472	0	-25.06472	0.100228	0.464328	0.247928	0.107051	0.173462	0.260814	0.863427	1.33929	1.26019
160000	-17.49894	0	-17.49894	0.107098	0.182467	0.160275	0.150716	0.106163	0.18941	2.38522	1.10854	1.72178
170000	-28.87668	0	-28.87668	0.170027	0.207734	0.273414	0.609026	0.0852789	0.104322	1.86895	1.13001	1.8383
180000	-21.45149	0	-21.45149	0.130339	0.0432995	0.128792	0.138472	0.124667	0.130784	2.6776	0.566195	0.989548
190000	-27.54015	0	-27.54015	0.110307	0.177299	0.393312	0.161995	0.175757	0.114154	1.89907	2.33872	0.585567
200000	-30.71501	0	-30.71501	0.295799	0.175675	0.407455	0.275319	0.193787	0.152721	2.03071	1.70779	0.859542
210000	-19.33753	0	-19.33753	0.114812	0.173197	0.298183	0.440079	0.156663	0.101502	1.61185	1.143	5.01569
220000	-29.17272	0	-29.17272	0.111282	0.0875895	0.532941	0.0920523	0.0780864	0.103256	1.39898	0.230848	0.379888
230000	-21.52262	0	-21.52262	0.0500787	0.239105	0.274383	0.266097	0.204571	0.139245	2.54842	0.577846	1.13772
240000	-30.22097	0	-30.22097	0.124003	0.325907	0.20142	0.306504	0.266564	0.151113	6.77212	2.68986	0.811999
250000	-28.39174	0	-28.39174	0.122992	0.168222	0.185689	0.385424	0.105069	0.0708384	2.02961	0.573412	0.24046
260000	-26.14117	0	-26.14117	0.0838294	0.0787806	0.192555	0.4182	0.185455	0.303372	1.30879	5.1288	0.656033
270000	-17.22769	0	-17.22769	0.140497	0.123854	0.23898	0.231753	0.12458	0.146371	1.41504	0.300598	2.10909
280000	-22.28303	0	-22.28303	0.168629	0.282767	0.212242	0.359786	0.301687	0.152256	1.38373	0.628199	1.50417
290000	-21.10976	0	-21.10976	0.0561577	0.212789	0.311425	0.300095	0.105194	0.0959424	1.86662	1.38803	1.34307
300000	-24.81647	0	-24.81647	0.14582	0.293642	0.145564	0.545996	0.150106	0.0357475	2.25644	0.688962	2.37918
310000	-24.12548	0	-24.12548	0.106248	0.0978732	0.260498	0.372074	0.0839147	0.178676	2.16485	0.943171	0.334186
320000	-27.45354	0	-27.45354	0.0953747	0.252941	0.324363	0.464592	0.0669875	0.113014	1.08353	0.919191	0.261713
330000	-32.84998	0	-32.84998	0.11365	0.330931	0.17582	0.33827	0.0773972	0.255446	1.19392	0.202943	0.358087
340000	-20.56919	0	-20.56919	0.0542507	0.175512	0.233892	0.284277	0.123951	0.126459	1.17259	0.595629	0.929831
350000	-33.49106	0	-33.49106	0.531271	0.430609	0.436754	0.189236	0.193934	0.0574061	2.17979	0.494332	0.221604
360000	-27.74878	0	-27.74878	0.124823	0.276566	0.730918	0.345611	0.122191	0.0871253	1.42573	0.835246	0.63313
370000	-28.71428	0	-28.71428	0.118162	0.185582	0.548389	0.271442	0.130459	0.0792904	1.23588	0.487783	0.177976
380000	-26.33021	0	-26.33021	0.163016	0.140812	0.384854	0.342505	0.0997998	0.146605	2.69375	3.19394	0.383832
390000	-22.25678	0	-22.25678	0.201168	0.235336	0.194524	0.16047	0.100981	0.118263	2.57305	0.56427	0.767965
400000	-25.94168	0	-25.94168	0.32077	0.406019	0.176205	0.407792	0.150811	0.0827395	1.70623	0.436614	0.969844
410000	-21.48784	0	-21.48784	0.126948	0.197156	0.235307	0.229023	0.187316	0.128191	7.06804	0.692769	0.682235
420000	-30.59955	0	-30.59955	0.12863	0.108531	0.245929	0.974856	0.0995515	0.126712	2.90724	0.686006	1.24415
430000	-27.21821	0	-27.21821	0.0782647	0.138879	0.0950885	0.155563	0.178294	0.186049	2.57958	0.27935	0.283652
440000	-33.03999	0	-33.03999	0.0323617	0.282467	0.166427	0.332383	0.105147	0.374536	1.18671	4.68693	0.590312
450000	-27.28584	0	-27.28584	0.112187	0.128879	0.26973	0.172275	0.45207	0.133271	2.06781	0.961075	0.168014
