Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-68.18266	0	-68.18266	0.154639	0.0767363	0.134737	0.14053	0.166159	0.124336	0.710551	0.762991	0.000650819
10000	-27.611	0	-27.611	0.19668	0.0744347	0.505913	0.196526	0.104547	0.116722	1.39398	1.03002	2.59554
20000	-25.88579	0	-25.88579	0.0977569	0.131317	0.141264	0.188836	0.133836	0.0995814	5.02749	0.205264	1.62449
30000	-24.98528	0	-24.98528	0.0570105	0.192802	0.148226	0.320125	0.179316	0.140883	1.9279	1.36315	4.64638
40000	-31.28163	0	-31.28163	0.187569	0.297262	0.204508	0.161548	0.170463	0.221057	9.11756	0.90471	1.33972
50000	-27.33475	0	-27.33475	0.143038	0.108764	0.145123	0.342314	0.22263	0.0917146	2.56234	1.85707	1.46746
60000	-25.88762	0	-25.88762	0.139326	0.310023	0.222457	0.0809012	0.202615	0.209861	5.08602	1.47099	2.08727
70000	-32.45158	0	-32.45158	0.0826634	0.101068	0.30328	0.319199	0.113807	0.277624	2.72775	0.462066	1.50561
80000	-29.28088	0	-29.28088	0.192628	0.0797386	0.126202	0.352604	0.169561	0.117564	2.67912	0.38104	1.24462
90000	-26.85857	0	-26.85857	0.0596435	0.192511	0.154118	0.121785	0.21047	0.0546297	2.17183	0.505723	2.75422
100000	-34.48074	0	-34.48074	0.133068	0.0908858	0.352652	0.318409	0.163199	0.0969172	3.39028	0.540053	1.24752
110000	-30.05016	0	-30.05016	0.0488829	0.141132	0.268685	0.166374	0.349709	0.0758549	2.6013	0.31808	0.640157
120000	-26.82056	0	-26.82056	0.169138	0.166227	0.183362	0.239369	0.228669	0.119832	4.86926	4.33139	2.24792
130000	-32.48442	0	-32.48442	0.188804	0.177547	0.126188	0.13645	0.19043	0.0420443	4.22964	3.41233	1.46402
140000	-26.25722	0	-26.25722	0.0466171	0.155316	0.324371	0.30773	0.0872738	0.142021	3.96554	0.783169	2.26661
150000	-36.57815	0	-36.57815	0.119219	0.147198	0.308257	0.145995	0.0312057	0.0728961	1.49664	0.688948	0.492229
160000	-33.50577	0	-33.50577	0.0922731	0.400782	0.100096	0.233011	0.19171	0.101738	1.8718	0.311766	2.03561
170000	-29.31274	0	-29.31274	0.0715965	0.233609	0.212044	0.217642	0.470787	0.0990015	4.57453	0.360382	1.06585
180000	-26.48938	0	-26.48938	0.111125	0.190712	0.181136	0.0949289	0.162046	0.170282	4.38692	0.942881	0.933579
190000	-37.61792	0	-37.61792	0.240284	0.110367	0.199057	0.171766	0.170447	0.137328	2.58541	0.401408	0.2082
200000	-33.91472	0	-33.91472	0.145177	0.273797	0.11964	0.231212	0.14804	0.0387387	1.15737	0.870297	1.58597
210000	-25.59004	0	-25.59004	0.144799	0.133179	0.423574	0.256502	0.18533	0.12429	3.34364	2.00699	0.702159
220000	-27.13458	0	-27.13458	0.114982	0.0696412	0.34355	0.186067	0.294948	0.0979202	2.57355	1.12217	7.54531
