Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-44.68503	0	-44.68503	0.139979	0.207896	0.191389	0.19326	0.134843	0.13972	1.93716	0.424482	0.072306
10000	-22.16778	0	-22.16778	0.123901	0.177145	0.367022	0.324862	0.0534568	0.0919094	3.0386	2.07448	0.663731
20000	-17.60968	0	-17.60968	0.103456	0.0445227	0.30712	0.274052	0.124935	0.133431	3.38334	0.684288	1.59972
30000	-19.62132	0	-19.62132	0.204552	0.109894	0.229968	0.519475	0.0618773	0.115769	2.73709	1.80048	4.09825
40000	-33.23979	0	-33.23979	0.0822859	0.0803688	0.414074	0.403003	0.142188	0.255611	2.06508	1.09243	3.02434
50000	-35.62707	0	-35.62707	0.185265	0.169787	0.130349	0.567725	0.113804	0.149776	2.17543	2.17866	0.240147
60000	-34.78286	0	-34.78286	0.398428	0.300991	0.189598	0.433489	0.0908505	0.17376	1.77432	2.3059	0.337586
70000	-17.44979	0	-17.44979	0.0763673	0.145414	0.220497	0.51541	0.0812764	0.117182	4.86127	2.29409	1.77139
80000	-31.95317	0	-31.95317	0.275684	0.142769	0.276267	0.352211	0.0934556	0.16029	1.98869	8.88404	0.587213
90000	-23.49653	0	-23.49653	0.122247	0.0824686	0.226126	0.328452	0.100721	0.156252	3.93325	2.00263	0.336712
100000	-25.10779	0	-25.10779	0.15169	0.0700278	0.555053	0.331655	0.0836267	0.0780298	5.81399	1.8836	0.651877
110000	-21.88915	0	-21.88915	0.129222	0.184333	0.330562	0.602044	0.100445	0.145091	6.21158	1.35223	0.573493
120000	-20.95282	0	-20.95282	0.0943461	0.13176	0.294462	0.318356	0.0492415	0.113753	2.79984	1.19248	0.283756
130000	-32.09035	0	-32.09035	0.106487	0.0909834	0.122511	0.560756	0.113042	0.216979	1.11308	1.82227	0.325234
140000	-22.43454	0	-22.43454	0.162846	0.142705	0.304638	0.180175	0.114915	0.0753909	4.43492	2.10507	0.734248
150000	-29.03791	0	-29.03791	0.126215	0.142757	0.174583	0.514992	0.139221	0.0915992	2.94919	2.67925	0.338088
160000	-26.95408	0	-26.95408	0.132519	0.18316	0.259431	0.225966	0.0539546	0.22316	0.775623	3.68223	0.316334
170000	-25.79711	0	-25.79711	0.106453	0.137386	0.174631	0.403359	0.214223	0.10018	1.2374	2.03695	0.755097
180000	-27.87696	0	-27.87696	0.176067	0.141525	0.330735	0.327268	0.120276	0.0664402	3.47508	1.60453	1.55885
190000	-25.36106	0	-25.36106	0.0661101	0.166181	0.240548	0.575591	0.138272	0.118052	3.01135	0.597488	0.778387
200000	-31.81717	0	-31.81717	0.118535	0.13422	0.297984	0.277711	0.0547658	0.225773	2.34728	1.43683	0.280551
210000	-28.21475	0	-28.21475	0.0898271	0.255752	0.609276	0.313917	0.105735	0.0825216	1.89665	0.389841	0.36043
220000	-23.12029	0	-23.12029	0.209226	0.0973655	0.326545	0.223143	0.0828151	0.176737	4.94646	2.353	0.3285
230000	-30.00419	0	-30.00419	0.12571	0.229664	0.164259	0.457215	0.180671	0.190278	2.20495	5.47284	0.922378
240000	-28.59957	0	-28.59957	0.146933	0.116139	0.17458	0.312672	0.148776	0.174985	1.73938	1.28332	0.498947
250000	-37.78955	0	-37.78955	0.163794	0.106559	0.384039	0.356098	0.11407	0.159377	1.01215	0.441256	0.173005
260000	-21.70116	0	-21.70116	0.0538071	0.232665	0.146039	0.27567	0.109173	0.0845909	3.05174	1.26611	3.93757
270000	-26.45896	0	-26.45896	0.0917507	0.0602767	0.114353	0.179302	0.130466	0.206419	1.48433	1.24796	0.306241
280000	-24.09544	0	-24.09544	0.100333	0.176977	0.495828	0.356333	0.0748824	0.0765556	4.31928	2.75101	1.24107
290000	-35.19279	0	-35.19279	0.302885	0.121175	0.527372	0.564562	0.0764895	0.208425	1.84074	0.888883	0.109885
