taxon	int_1	int_2	int_3
t1	1	1	0
t2	0	1	1
t5	1	0	0
t6	0	1	0
t7	1	1	0
t8	1	0	0
t9	1	1	0
t10	1	0	0
t13	1	1	0
t14	1	1	0
t15	1	0	0
t17	1	0	0
t19	1	1	0
t20	1	0	0
t22	1	0	0
t23	1	0	0
t24	1	1	0
t26	0	1	0
t27	1	1	0
t29	1	1	0
t30	1	0	0
t32	1	0	0
t33	1	0	0
t34	1	1	0
t36	1	1	0
t37	1	0	0
t40	1	0	0
t42	0	1	0
t43	0	1	0
t44	0	1	0
t45	1	1	0
t46	1	0	0
t47	1	1	0
t48	1	0	0
t49	1	0	0
t50	1	1	0
t51	1	0	0
t52	1	0	0
t55	1	0	0
t57	1	0	0
t59	1	0	0
t60	1	0	0
t61	1	0	0
t63	1	0	0
t64	1	0	0
t68	1	0	0
t69	0	1	0
t70	1	0	0
t71	1	0	0
t72	1	0	0
t76	1	0	0
t77	1	0	0
t78	1	0	0
t79	1	0	0
t82	1	0	0
t84	1	0	0
t85	1	0	0
t88	1	0	0
t90	1	0	0
t91	1	1	0
t92	1	1	0
t95	1	0	0
t96	1	0	0
t97	1	0	0
t99	1	0	0
t102	1	0	0
t103	1	0	0
t104	1	0	0
