taxon	int_1	int_2
t1	0	1
t2	0	1
t4	0	1
t5	0	1
t6	1	1
t8	1	1
t9	1	1
t10	1	1
t11	1	0
t16	1	0
t17	1	1
t18	0	1
t19	1	1
t21	0	1
t22	0	1
t23	0	1
t24	1	1
t25	1	0
t27	1	0
t28	1	0
t31	1	0
t32	0	1
t33	1	0
t34	1	0
t35	1	0
t36	1	1
t37	1	0
t39	1	0
t40	0	1
t43	1	1
t44	1	1
t45	1	0
t46	1	1
t47	1	0
t48	1	0
t49	1	1
t51	1	0
t52	1	0
t55	1	0
t58	1	0
t59	0	1
t62	1	0
t63	1	0
t65	1	0
t68	1	0
t69	1	0
t74	1	0
t75	1	1
t76	1	1
t77	1	0
t78	1	0
t79	1	0
t81	0	1
t82	1	0
t83	1	0
t85	1	0
t86	1	0
t87	1	0
t88	1	0
t89	1	0
t90	1	0
t91	1	0
t92	1	0
t93	1	0
t94	1	0
t95	1	0
t96	1	0
t98	1	0
t99	1	1
t101	1	0
t102	1	0
t103	1	0
t105	1	0
t110	1	0
t111	1	0
t112	1	0
t114	1	0
t116	1	0
t120	1	0
t121	1	0
t123	1	0
t124	1	0
t128	1	0
t131	1	0
t133	1	0
t134	1	0
t136	1	0
t140	1	0
t145	1	0
t148	1	0
t156	1	0
t160	1	0
t162	1	0
t163	1	0
t166	1	0
t173	1	0
t177	1	0
t178	1	0
t179	1	0
t187	1	0
t188	1	0
t189	1	0
t190	1	0
t193	1	0
t194	1	0
t195	1	0
t196	1	0
t200	1	0
t201	1	0
t202	1	0
t204	1	0
t206	1	0
t207	1	0
t209	1	0
t214	1	0
