taxon	int_1	int_2
t1	0	1
t2	0	1
t4	1	1
t5	1	1
t6	1	0
t7	1	1
t8	1	0
t9	1	1
t10	0	1
t11	1	0
t12	1	1
t13	1	0
t14	1	0
t16	1	0
t19	1	0
t21	1	0
t23	1	1
t24	1	0
t25	1	0
t26	0	1
t27	0	1
t30	0	1
t31	1	0
t33	1	0
t37	1	0
t38	1	0
t39	1	0
t43	1	0
t44	1	0
t45	1	0
t48	0	1
t49	1	0
t50	1	0
t51	1	0
t55	1	0
t59	1	0
t60	1	0
t62	1	1
t63	0	1
t64	1	0
t65	1	1
t66	1	0
t67	1	0
t68	1	0
t71	1	0
t72	1	0
t73	1	0
t74	1	0
t76	1	0
t77	1	0
t78	1	0
t80	1	0
t82	1	0
t83	1	0
t84	1	0
t86	1	0
t89	1	0
t90	1	0
t91	1	0
t92	1	0
t96	1	0
t97	1	1
t98	1	0
t100	1	0
t101	1	0
t104	1	0
t105	1	0
t106	1	0
t107	1	0
t110	1	0
t111	1	0
t113	1	0
t120	1	0
t121	1	0
t122	1	0
t124	1	0
t128	0	1
t129	1	1
t130	1	0
t131	1	0
t133	1	0
t136	1	0
t140	1	0
t143	1	0
t145	1	0
t148	1	0
t150	1	0
t151	1	0
t153	1	0
t154	1	0
t155	1	0
t156	1	0
t161	1	0
t162	1	1
t163	1	0
t168	1	0
t169	1	0
t172	1	0
t179	1	0
t180	1	0
t181	1	0
t182	1	0
t185	1	0
t186	1	0
t187	1	0
t188	1	0
t189	1	0
t190	1	0
t191	1	0
t195	1	0
t196	1	0
t198	1	0
t199	1	0
t200	1	0
t202	1	0
t203	1	0
t208	1	0
t209	1	0
t214	1	0
t216	1	0
t221	1	0
t222	1	0
t223	1	0
t228	1	0
t231	1	0
t233	1	0
t235	1	0
t238	1	0
t239	1	0
t240	1	0
t243	1	0
t250	1	0
t251	1	0
t252	1	0
t255	1	0
t256	1	0
t257	1	0
t263	1	0
t264	1	0
t267	1	0
t268	1	0
t271	1	0
t273	1	0
t274	1	0
t276	1	0
t280	1	0
t281	1	0
t286	1	0
