taxon	int_1	int_2
t1	0	1
t2	1	1
t3	0	1
t4	1	1
t5	0	1
t6	1	1
t7	1	0
t8	0	1
t9	1	1
t11	1	0
t13	1	1
t15	1	0
t16	1	1
t17	0	1
t18	1	0
t20	1	1
t21	1	0
t22	0	1
t23	1	1
t24	1	0
t26	1	0
t27	1	0
t28	1	0
t33	1	0
t35	1	0
t37	0	1
t38	1	1
t39	1	1
t42	1	1
t43	1	0
t44	0	1
t45	1	1
t46	1	1
t47	1	0
t50	1	0
t51	1	0
t52	1	0
t54	1	0
t56	1	0
t57	1	0
t58	1	0
t59	0	1
t60	1	0
t61	1	0
t65	1	0
t66	1	0
t68	1	1
t70	1	0
t71	1	0
t73	1	0
t77	1	0
t79	1	0
t80	1	0
t84	1	1
t86	0	1
t87	1	0
t88	1	0
t89	1	1
t90	1	0
t91	1	0
t92	1	0
t94	1	0
t97	1	0
t101	1	0
t102	1	0
t103	1	0
t104	1	0
t106	1	0
t108	1	0
t111	1	0
t112	1	0
t113	1	0
t114	1	0
t115	1	0
t116	1	0
t117	1	0
t119	1	0
t121	1	0
t122	1	0
t123	1	0
t124	1	0
t126	1	0
t129	1	0
t130	0	1
t132	1	1
t133	1	0
t135	1	0
t138	0	1
t141	1	0
t143	1	0
t144	1	0
t146	1	0
t147	1	0
t148	1	0
t149	1	0
t150	1	0
t151	1	0
t152	1	0
t153	1	0
t156	1	0
t160	1	0
t161	1	0
t163	1	0
t166	1	0
t168	1	0
t170	1	0
t172	1	0
t173	1	0
t177	1	0
t178	1	0
t179	1	0
t182	1	0
t183	1	0
t186	1	0
t187	1	0
t191	1	0
t194	1	0
t195	1	0
t196	1	0
t197	1	0
t201	1	0
t202	1	0
t203	1	0
t204	1	0
t205	1	0
t206	1	0
t207	1	0
t209	1	0
t211	1	0
t212	1	0
t213	1	0
t216	1	0
t227	1	0
t228	1	0
t238	1	0
t240	1	0
t241	1	0
t242	1	0
t244	1	0
t245	1	0
t246	1	0
t251	1	0
t253	1	0
t257	1	0
t258	1	0
t259	1	0
t262	1	0
t263	1	0
t264	1	0
t268	1	0
t269	1	0
t272	1	0
t274	1	0
t275	1	0
t277	1	0
t278	1	0
t279	1	0
t280	1	0
t286	1	0
t288	1	0
t291	1	0
t292	1	0
t293	1	0
t295	1	0
t299	1	0
t300	1	0
t301	1	0
t303	1	0
t304	1	0
t305	1	0
t306	1	0
t311	1	0
t314	1	0
t321	1	0
t322	1	0
t325	1	0
t326	1	0
t332	1	0
t335	1	0
t340	1	0
t342	1	0
t353	1	0
t355	1	0
t356	1	0
t357	1	0
t359	1	0
t362	1	0
t373	1	0
t374	1	0
t382	1	0
t383	1	0
