taxon	int_1	int_2
t1	0	1
t2	1	1
t4	1	1
t6	1	1
t7	1	0
t8	0	1
t9	0	1
t10	0	1
t12	1	1
t14	1	1
t16	1	0
t17	1	0
t18	1	0
t19	1	0
t20	1	1
t21	1	0
t23	1	0
t24	1	0
t25	1	0
t26	1	0
t27	1	0
t29	1	0
t30	0	1
t31	1	0
t32	1	0
t33	1	1
t34	1	1
t40	1	0
t42	1	0
t46	1	0
t48	1	0
t49	1	0
t50	1	0
t51	1	0
t53	1	0
t54	1	0
t56	1	0
t57	1	0
t60	1	1
t61	1	1
t62	1	1
t64	0	1
t65	1	1
t66	1	1
t67	1	0
t68	1	0
t71	1	0
t73	1	0
t75	1	0
t76	1	0
t78	1	0
t79	1	0
t80	1	0
t81	1	0
t83	1	0
t89	0	1
t90	1	1
t91	1	1
t94	1	0
t96	1	0
t97	1	0
t99	1	0
t102	1	1
t104	1	0
t105	1	1
t106	1	1
t108	1	0
t109	1	0
t110	1	0
t112	1	0
t115	1	0
t116	1	0
t119	1	0
t120	1	0
t121	1	0
t122	1	0
t123	1	0
t125	1	0
t126	1	0
t127	1	0
t128	1	0
t130	1	0
t134	1	0
t135	1	0
t138	1	0
t139	1	0
t143	1	0
t145	1	0
t149	1	0
t150	1	1
t152	1	0
t157	1	0
t159	1	0
t160	1	0
t164	1	0
t167	1	0
t170	0	1
t172	1	0
t174	1	0
t175	1	0
t176	1	0
t178	1	0
t179	1	0
t180	1	0
t185	1	0
t189	1	0
t192	1	0
t194	1	0
t196	1	0
t198	1	0
t199	1	0
t203	1	0
t207	1	0
t208	1	0
t209	1	0
t211	1	0
t212	1	0
t213	1	0
t214	1	0
t217	1	0
t220	1	0
t221	1	0
t222	1	0
t223	1	0
t226	1	0
t230	1	0
t232	1	0
t234	1	0
t236	1	0
t237	1	0
t240	1	0
t241	1	0
t243	1	0
t244	1	0
t246	1	0
t247	1	0
t248	1	0
t249	1	0
t250	1	0
t253	1	0
t254	1	0
t255	1	0
t256	1	0
t258	1	1
t259	1	0
t260	1	0
t261	1	0
t263	1	0
t265	1	0
t267	1	0
t268	1	0
t271	1	0
t272	1	0
t273	1	0
t274	1	0
t280	1	0
t282	1	0
t287	1	0
t290	1	0
t294	1	0
t297	1	0
t298	1	0
t301	1	0
t302	1	0
t303	1	0
t304	1	0
t305	1	0
t309	1	0
t310	1	0
t311	1	0
t315	1	0
t319	1	0
t320	1	0
t321	1	0
t324	1	0
t325	1	0
t326	1	0
t327	1	0
t328	1	0
t329	1	0
t332	1	0
t333	1	0
t334	1	0
t335	1	0
t338	1	0
t339	1	0
t340	1	0
t341	1	0
t343	1	0
t345	1	0
t346	1	0
t347	1	0
t348	1	0
t350	1	0
t351	1	0
t352	1	0
t354	1	0
t356	1	0
t358	1	0
t360	1	0
t361	1	0
t363	1	0
t364	1	0
t365	1	0
t368	1	0
t369	1	0
t371	1	0
t373	1	0
t374	1	0
t375	1	0
t376	1	0
t378	1	0
t382	1	0
t384	1	0
t386	1	0
t391	1	0
t392	1	0
t393	1	0
t394	1	0
t395	1	0
t396	1	0
t397	1	0
t400	1	0
t401	1	0
t405	1	0
t408	1	0
t409	1	0
t412	1	0
t413	1	0
t416	1	0
t418	1	0
t419	1	0
t423	1	0
t424	1	0
t425	1	0
t427	1	0
t429	1	0
t431	1	0
t434	1	0
t435	1	0
t440	1	0
t442	1	0
t444	1	0
t447	1	0
t448	1	0
t450	1	0
t451	1	0
t454	1	0
t457	1	0
t459	1	0
t466	1	0
t467	1	0
t468	1	0
t469	1	0
t470	1	0
t471	1	0
t474	1	0
t480	1	0
t481	1	0
t482	1	0
t483	1	0
t486	1	0
t499	1	0
t505	1	0
t508	1	0
t510	1	0
t511	1	0
t515	1	0
t521	1	0
t522	1	0
t523	1	0
t527	1	0
t532	1	0
t536	1	0
t539	1	0
t541	1	0
t548	1	0
t552	1	0
t556	1	0
t558	1	0
t561	1	0
