taxon	int_1	int_2	int_3
t1	0	1	1
t2	0	1	0
t3	1	1	0
t4	1	1	0
t5	0	1	0
t7	0	1	0
t8	1	1	0
t9	1	1	0
t10	1	0	0
t11	0	1	0
t12	1	1	0
t13	1	1	0
t14	1	1	0
t15	0	1	0
t16	1	0	0
t17	1	1	0
t18	1	0	0
t20	1	1	0
t21	0	1	0
t22	1	1	0
t23	0	1	0
t24	1	1	0
t25	1	0	0
t27	0	1	0
t28	1	0	0
t30	1	1	0
t31	1	1	0
t32	0	1	0
t33	1	1	0
t35	1	0	0
t38	1	0	0
t39	1	0	0
t40	1	0	0
t41	1	0	0
t42	1	0	0
t43	1	0	0
t44	1	1	0
t45	1	1	0
t46	1	0	0
t48	1	1	0
t49	1	1	0
t50	1	0	0
t51	1	0	0
t53	0	1	0
t54	1	1	0
t55	1	0	0
t56	1	1	0
t57	1	1	0
t60	0	1	0
t61	1	0	0
t63	1	1	0
t64	1	0	0
t66	1	1	0
t67	1	1	0
t69	0	1	0
t71	1	0	0
t72	1	0	0
t74	1	0	0
t76	1	1	0
t77	1	1	0
t80	1	0	0
t81	1	0	0
t83	1	0	0
t84	1	0	0
t85	1	0	0
t86	1	0	0
t89	1	0	0
t90	1	0	0
t91	0	1	0
t92	1	0	0
t95	1	0	0
t96	0	1	0
t98	1	0	0
t100	1	0	0
t103	1	0	0
t104	1	1	0
t105	1	1	0
t106	1	0	0
t108	1	0	0
t110	0	1	0
t111	1	0	0
t113	1	0	0
t115	1	0	0
t116	1	0	0
t117	1	0	0
t119	1	0	0
t120	1	0	0
t121	1	0	0
t123	1	1	0
t124	1	0	0
t126	1	0	0
t127	1	0	0
t128	1	0	0
t132	1	0	0
t134	1	1	0
t138	1	0	0
t139	1	0	0
t140	1	0	0
t141	1	0	0
t142	1	0	0
t145	1	0	0
t146	1	0	0
t147	1	0	0
t148	1	0	0
t149	1	0	0
t150	1	0	0
t151	1	0	0
t153	1	1	0
t155	1	0	0
t157	1	0	0
t158	1	0	0
t159	0	1	0
t161	1	0	0
t162	1	1	0
t163	1	0	0
t164	1	0	0
t165	1	0	0
t166	1	0	0
t167	1	0	0
t168	1	0	0
t172	1	0	0
t176	1	0	0
t177	1	0	0
t181	1	1	0
t182	1	0	0
t183	1	0	0
t184	1	0	0
t185	1	0	0
t186	1	0	0
t187	1	0	0
t191	1	0	0
t192	1	0	0
t193	1	0	0
t196	1	0	0
t197	1	0	0
t198	1	0	0
t199	1	0	0
t201	1	0	0
