taxon	fad	lad
t1	8.41766907523076	8.41766907523076
t2	8.87007777356756	0.495479028219515
t3	2.45027690688215	1.64384299985893
t4	5.61147664824181	5.61147664824181
t5	3.79734801202467	3.15277690762729
t6	4.04113929792693	4.04113929792693
t7	4.40882808291277	1.31278254507536
t9	1.31099242121202	0.753993021264398
t12	1.14156999306567	1.14156999306567
t14	1.09877761648725	1.09877761648725
t15	3.13111283687289	2.82944686581726
t20	2.33011751998753	1.24436300190082
t21	1.34177386082004	1.34177386082004
t22	7.02435884313288	7.02435884313288
t23	1.60194597790053	1.60194597790053
t26	2.29830893128929	2.29830893128929
t27	2.18547789901428	1.14685847479783
t29	2.52069967507078	2.08313573845966
t33	0.604040143694986	0.604040143694986
t34	6.05218674457088	3.01448757709418
t35	0.819285312391822	0.819285312391822
t37	0.387976702816093	0.387976702816093
t42	0.692425262217725	0.692425262217725
t43	0.749920239198758	0.749920239198758
