taxon	int_1	int_2	int_3
t1	0	1	0
t4	0	0	1
t6	0	0	1
t7	1	0	0
t14	1	0	0
t17	0	1	0
t18	1	0	0
t20	1	0	0
t21	1	1	0
t22	1	1	0
t25	1	0	0
t27	1	0	0
t28	1	0	0
t33	1	1	0
t36	0	1	0
t38	1	0	0
t40	1	0	0
t43	1	0	0
t44	0	1	0
t45	1	0	0
t47	1	0	0
t50	0	1	0
t52	1	0	0
t57	1	0	0
t60	1	0	0
t62	1	0	0
t66	1	0	0
t68	1	0	0
t73	0	1	0
t75	1	1	0
t78	0	1	0
t79	1	0	0
t81	1	0	0
t85	1	0	0
t86	1	0	0
t89	1	1	1
t103	1	0	0
t105	1	0	0
t115	1	0	0
t125	1	0	0
t127	1	0	0
t128	1	0	0
t133	1	0	0
t135	1	0	0
t137	0	1	0
t147	0	1	0
t149	1	0	0
t152	1	0	0
t154	0	1	0
t155	1	0	0
t156	1	0	0
t158	1	0	0
t160	1	0	0
t163	1	0	0
t166	1	1	0
t167	1	0	0
t170	1	0	0
t173	1	0	0
t180	1	0	0
t184	1	0	0
t185	1	0	0
t187	1	0	0
t189	1	0	0
t198	1	0	0
t200	1	0	0
t201	1	0	0
t204	1	0	0
t207	0	1	0
t210	1	0	0
t219	1	0	0
t222	0	1	0
t228	1	0	0
t229	1	0	0
t230	1	0	0
t237	1	0	0
t238	1	0	0
t243	1	0	0
t245	1	0	0
t246	1	0	0
t266	1	1	0
t272	1	0	0
t273	1	0	0
t274	1	0	0
t286	1	0	0
t292	1	0	0
t296	1	0	0
t320	1	0	0
t327	1	0	0
t329	1	0	0
t330	1	0	0
t332	1	0	0
t337	1	0	0
t343	1	0	0
t347	1	0	0
t355	1	0	0
t364	1	0	0
