taxon	int_1	int_2	int_3
t1	1	0	1
t2	0	1	0
t3	0	1	0
t6	0	1	0
t7	0	1	0
t8	0	1	1
t10	1	0	0
t12	1	1	0
t15	1	0	0
t16	0	1	0
t21	1	1	0
t22	0	1	0
t23	0	1	0
t24	0	1	0
t25	0	1	0
t26	1	0	0
t27	1	0	0
t28	0	1	0
t30	0	1	0
t32	1	0	0
t33	1	1	0
t34	1	0	0
t38	0	1	0
t40	0	1	0
t41	1	0	0
t46	0	1	0
t47	1	0	0
t48	0	1	0
t51	1	1	0
t52	1	0	0
t56	0	1	0
t57	1	0	0
t62	1	0	0
t66	1	0	0
t67	0	1	0
t74	0	1	0
t75	1	0	0
t89	1	0	0
t91	1	0	0
t92	1	0	0
t95	0	1	0
t101	1	0	0
t102	1	1	0
t110	1	0	0
t113	1	0	0
t114	1	0	0
t115	1	0	0
t116	1	0	0
t117	1	1	0
t119	1	0	0
t123	1	0	0
t137	0	1	0
t141	1	0	0
t146	1	0	0
t156	1	0	0
t177	1	0	0
t182	1	0	0
t190	1	0	0
t205	1	0	0
t215	1	0	0
