taxon	fad	lad
t1	20.9125866434702	12.3198567288615
t3	11.4833376781075	11.4833376781075
t4	23.1188995413015	18.8523818818988
t5	20.3842937328788	15.4102950780747
t6	12.7927932417175	12.7927932417175
t7	16.5615253929161	16.1669439904123
t8	17.8916624409953	15.1184641482342
t10	9.30344432863739	0.22784667713379
t13	12.7346384635734	11.8313299649003
t15	6.32603536488859	0.12749862489866
t16	10.4346932067872	2.04213797149263
t17	11.4056804021606	9.51643840536027
t19	4.92949555347514	3.70304998195571
t21	1.87061624992617	1.87061624992617
t22	0.393729587715679	0.393729587715679
t24	7.62534470155208	0.364546977659426
t27	1.38035719942751	1.38035719942751
t28	4.37664456532281	2.56314196645847
t29	5.20841688882487	4.20409530589905
t31	1.74277700686904	1.74277700686904
t32	3.02434834648315	3.02434834648315
t33	1.8387848934151	1.8387848934151
t36	1.58703303571527	0.217698263513984
t37	1.40164353541418	1.40164353541418
t39	2.95773106675195	2.95773106675195
t40	0.886437911294266	0.886437911294266
t43	7.45980768634351	1.33030701487475
t44	5.74266430994212	2.96862610114004
t45	1.81196936699294	1.81196936699294
t46	3.85023809490695	0.282174310483708
t47	0.625822082509902	0.625822082509902
t49	3.22852369237766	2.25543535278078
t50	1.62286638874479	1.62286638874479
t53	1.73260397256523	1.73260397256523
t55	0.295781708126107	0.295781708126107
t59	4.35375163403329	0.163103477815064
t62	1.94631631009589	1.94631631009589
t66	1.96864802260756	1.96864802260756
t67	1.288475194334	1.288475194334
t68	0.1543532691039	0.1543532691039
t71	7.30273401048774	0.272085131019523
t74	5.45859135301948	4.68328952403904
t76	1.83791616742855	0.933274525503766
t77	1.66219394838748	0.205113335497053
t80	7.59675944323992	4.03822186958051
t82	0.423377028378017	0.404113265086878
t85	2.50851251038458	0.315071413398332
t87	1.28408605329778	1.28408605329778
t88	1.73726411097865	1.13542897430835
t90	0.173094154739015	0.173094154739015
t96	6.07767851006617	0.542910965526026
t101	3.5410617925609	0.0459442038009001
t102	3.4281350508566	1.84296329576376
t105	5.38137648279057	5.19460975527352
t109	2.34294576669314	2.18719911860505
t111	0.82595872031025	0.82595872031025
t112	1.20950335529878	1.20950335529878
t118	3.34247531381334	2.18042277803511
t119	3.93693618226134	3.93693618226134
t121	0.726917817649525	0.726917817649525
t128	2.69524191046585	2.69524191046585
t133	1.3076313180663	1.3076313180663
