taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	0	1
t3	0	0	1
t4	0	0	1
t5	0	0	1
t6	0	1	0
t7	0	1	1
t8	0	1	0
t9	0	1	0
t10	0	1	1
t11	0	0	1
t12	0	1	0
t14	0	1	0
t15	0	1	0
t19	0	1	0
t20	1	1	0
t21	0	1	0
t24	0	1	0
t25	1	0	0
t27	1	0	1
t28	1	1	0
t30	1	0	0
t31	0	1	0
t34	0	1	0
t35	1	0	0
t40	0	1	0
t41	0	1	0
t42	0	1	0
t43	1	0	0
t45	1	1	0
t46	0	1	0
t51	1	0	0
t52	0	1	0
t55	1	0	0
t56	0	1	0
t59	1	0	0
t64	1	0	0
t66	1	0	0
t68	1	0	0
t69	1	0	0
t70	1	0	0
t74	1	0	0
t77	0	1	0
t78	1	1	0
t81	1	0	0
t85	1	0	0
t86	1	0	0
t90	0	1	0
t95	1	0	0
t97	0	1	0
t98	1	0	0
t100	1	0	0
t109	1	0	0
t111	1	0	0
t114	1	0	0
t117	1	0	0
t124	1	0	0
t126	1	0	0
t130	1	0	0
t137	0	1	0
t140	1	0	0
t153	1	0	0
t158	1	1	0
t160	0	1	0
t161	0	1	0
t162	1	1	0
t163	1	1	0
t167	1	0	0
t168	1	0	0
t170	1	0	0
t172	0	1	0
t189	1	0	0
t193	1	0	0
t194	1	0	0
t197	1	0	0
t199	1	0	0
t203	1	0	0
t204	1	0	0
t213	1	0	0
t215	0	1	0
t218	1	0	0
t226	1	0	0
t230	1	0	0
t231	1	0	0
t232	1	0	0
t245	1	0	0
t246	1	0	0
t248	1	0	0
t250	1	0	0
t252	1	0	0
t256	1	0	0
