Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-52.39578	0	-52.39578	0.148976	0.203504	0.10719	0.0824719	0.211945	0.31032
10000	-21.37691	0	-21.37691	0.124952	0.168792	0.122323	0.144838	0.104032	0.302059
20000	-23.4383	0	-23.4383	0.119336	0.551848	0.0629597	0.337596	0.11766	0.0417452
30000	-21.58104	0	-21.58104	0.16934	0.136122	0.039759	0.474759	0.0960534	0.119111
40000	-19.61064	0	-19.61064	0.145458	0.172775	0.114281	0.290618	0.238491	0.130395
50000	-19.97062	0	-19.97062	0.147128	0.170708	0.263529	0.405185	0.160192	0.273133
60000	-19.56319	0	-19.56319	0.278173	0.120049	0.0858682	0.126762	0.0696009	0.225944
70000	-24.22041	0	-24.22041	0.0699708	0.574072	0.268142	0.309632	0.171836	0.0571165
80000	-25.57155	0	-25.57155	0.427297	0.207393	0.143575	0.0798011	0.342759	0.109881
90000	-21.33202	0	-21.33202	0.346043	0.0703686	0.143928	0.114195	0.153585	0.115788
100000	-18.9613	0	-18.9613	0.102373	0.327959	0.0617998	0.24707	0.190618	0.157743
110000	-23.8254	0	-23.8254	0.209792	0.180412	0.198101	0.396091	0.141807	0.290262
120000	-20.02402	0	-20.02402	0.276214	0.280768	0.192418	0.223645	0.218112	0.115093
130000	-16.7241	0	-16.7241	0.100774	0.0835618	0.0782402	0.246462	0.164793	0.200903
140000	-17.39201	0	-17.39201	0.170989	0.0864295	0.210888	0.324651	0.173809	0.111454
150000	-19.90274	0	-19.90274	0.165333	0.129756	0.26171	0.524636	0.174629	0.111764
160000	-18.77946	0	-18.77946	0.109615	0.251803	0.290354	0.224136	0.0780285	0.112981
170000	-21.07392	0	-21.07392	0.276123	0.162747	0.116402	0.85351	0.0743759	0.11908
180000	-18.81711	0	-18.81711	0.288583	0.100482	0.158225	0.305815	0.123442	0.388297
190000	-19.73085	0	-19.73085	0.296643	0.325406	0.21119	0.096975	0.0951448	0.177874
200000	-15.78428	0	-15.78428	0.150641	0.110506	0.130263	0.28468	0.182462	0.107105
210000	-15.91499	0	-15.91499	0.0983091	0.112867	0.147607	0.14622	0.102873	0.129375
220000	-23.05725	0	-23.05725	0.324867	0.24324	0.0479474	0.264104	0.111103	0.444219
230000	-23.04839	0	-23.04839	0.22618	0.204393	0.0897425	0.340024	0.181913	0.129182
240000	-19.44734	0	-19.44734	0.179645	0.346241	0.152374	0.456541	0.157168	0.128664
250000	-18.98294	0	-18.98294	0.392813	0.0894287	0.177474	0.227855	0.117665	0.117044
260000	-30.96224	0	-30.96224	0.108287	0.132288	0.308502	0.162284	0.403847	0.211851
270000	-18.86134	0	-18.86134	0.256209	0.106653	0.2254	0.158831	0.18099	0.388357
280000	-17.85147	0	-17.85147	0.210692	0.12833	0.129226	0.408144	0.184884	0.126324
290000	-17.77399	0	-17.77399	0.209181	0.106942	0.108908	0.27193	0.0442817	0.188454
300000	-15.30204	0	-15.30204	0.224996	0.159974	0.145912	0.206779	0.195876	0.163571
310000	-16.24463	0	-16.24463	0.15628	0.163437	0.208062	0.173665	0.108081	0.138739
320000	-21.7917	0	-21.7917	0.485468	0.0936886	0.0542139	0.270527	0.10824	0.138602
330000	-19.29443	0	-19.29443	0.221195	0.101278	0.202302	0.21669	0.0613308	0.182786
340000	-22.44376	0	-22.44376	0.322266	0.132403	0.226892	0.416599	0.126816	0.321709
350000	-17.683	0	-17.683	0.423102	0.163015	0.182604	0.204579	0.136814	0.12152
360000	-20.11956	0	-20.11956	0.0704535	0.148253	0.273927	0.204251	0.100102	0.181663
370000	-19.35197	0	-19.35197	0.30347	0.226855	0.225285	0.227905	0.112796	0.110106
380000	-19.45348	0	-19.45348	0.0995063	0.32661	0.240474	0.251827	0.102764	0.192046
390000	-20.72917	0	-20.72917	0.231785	0.125721	0.0636254	0.102303	0.125039	0.243204
400000	-27.47983	0	-27.47983	0.11657	0.355034	0.317074	0.473315	0.0347958	0.161242
410000	-25.76646	0	-25.76646	0.29521	0.636433	0.157659	0.239221	0.115171	0.0832993
420000	-21.78636	0	-21.78636	0.142339	0.31685	0.136745	0.140424	0.0579521	0.267102
430000	-19.15929	0	-19.15929	0.119835	0.230272	0.199273	0.137683	0.135371	0.198385
440000	-20.32499	0	-20.32499	0.20493	0.175013	0.135447	0.32182	0.163534	0.245329
450000	-18.57235	0	-18.57235	0.0855801	0.0676679	0.111404	0.179226	0.114352	0.140764
460000	-23.20306	0	-23.20306	0.394477	0.192674	0.152526	0.261151	0.197498	0.108968
470000	-22.00123	0	-22.00123	0.100257	0.448046	0.180065	0.200498	0.1408	0.463689
480000	-17.72452	0	-17.72452	0.258301	0.118142	0.10776	0.29304	0.0549496	0.155825
490000	-21.81536	0	-21.81536	0.182354	0.0956347	0.238384	0.344317	0.120701	0.109474
500000	-19.92396	0	-19.92396	0.0857394	0.138163	0.145653	0.296208	0.189602	0.0982403
510000	-17.86251	0	-17.86251	0.243519	0.133433	0.156127	0.265504	0.0556676	0.0800977
520000	-20.60071	0	-20.60071	0.192609	0.111822	0.131554	0.2676	0.248794	0.237901
530000	-23.35792	0	-23.35792	0.136447	0.264922	0.111171	0.0875235	0.175055	0.112654
540000	-23.62281	0	-23.62281	0.0700728	0.0862704	0.2028	0.290382	0.17598	0.102369
550000	-23.07592	0	-23.07592	0.348169	0.21886	0.296293	0.20265	0.257788	0.0894593
560000	-20.8245	0	-20.8245	0.160509	0.236894	0.127746	0.174149	0.084145	0.104453
570000	-22.75288	0	-22.75288	0.186226	0.101285	0.246264	0.413123	0.424496	0.214377
580000	-20.47674	0	-20.47674	0.154906	0.417097	0.102344	0.385466	0.0550683	0.103902
