Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-40.69357	0	-40.69357	0.152242	0.132205	0.18766	0.138164	0.143321	0.0899932
10000	-41.10028	0	-41.10028	0.115358	0.0554727	0.0851507	0.120018	0.119764	0.0577283
20000	-39.34042	0	-39.34042	0.130266	0.106405	0.255205	0.263598	0.104708	0.176248
30000	-43.1446	0	-43.1446	0.159025	0.0802931	0.126972	0.162005	0.111263	0.0992342
40000	-42.38358	0	-42.38358	0.149268	0.271668	0.30835	0.288076	0.0543473	0.0929608
50000	-43.09951	0	-43.09951	0.0979384	0.173709	0.0933353	0.205101	0.16399	0.147175
60000	-41.05921	0	-41.05921	0.113274	0.0953139	0.24113	0.129924	0.103617	0.0480075
70000	-42.80468	0	-42.80468	0.0829136	0.105351	0.0995436	0.164354	0.0729444	0.16277
80000	-41.25301	0	-41.25301	0.221988	0.0660878	0.166571	0.133973	0.145116	0.0736807
90000	-44.89171	0	-44.89171	0.248424	0.108923	0.0988625	0.192406	0.0548515	0.212004
100000	-47.11804	0	-47.11804	0.259176	0.0940197	0.103429	0.196776	0.110773	0.0575157
110000	-48.42111	0	-48.42111	0.0844054	0.085757	0.187369	0.193845	0.0449776	0.0835568
120000	-38.68232	0	-38.68232	0.109165	0.0680165	0.131342	0.202085	0.102494	0.187353
130000	-42.47545	0	-42.47545	0.190312	0.172333	0.0801099	0.107573	0.155054	0.187322
140000	-40.85634	0	-40.85634	0.108761	0.118354	0.128319	0.272626	0.0298152	0.0717962
150000	-43.65486	0	-43.65486	0.0501111	0.0361669	0.437681	0.238206	0.0944725	0.0709402
160000	-39.58636	0	-39.58636	0.174647	0.111031	0.191444	0.196878	0.13448	0.096299
170000	-40.04206	0	-40.04206	0.0712378	0.0968844	0.146986	0.199652	0.139354	0.095607
180000	-39.56128	0	-39.56128	0.103517	0.118841	0.0828497	0.162486	0.0513631	0.120158
190000	-40.39642	0	-40.39642	0.0765985	0.103384	0.297875	0.172586	0.0573476	0.100169
200000	-45.69214	0	-45.69214	0.118927	0.154107	0.168148	0.150776	0.0566519	0.0792396
210000	-37.50482	0	-37.50482	0.0879276	0.113072	0.233159	0.142953	0.0363185	0.11695
220000	-39.1798	0	-39.1798	0.110013	0.124192	0.231368	0.224017	0.0980293	0.0985884
230000	-37.60213	0	-37.60213	0.103252	0.094087	0.138545	0.312154	0.0886021	0.0659297
240000	-40.87841	0	-40.87841	0.249894	0.155838	0.11129	0.165022	0.126113	0.118018
250000	-43.61181	0	-43.61181	0.0341719	0.115585	0.126975	0.178057	0.277795	0.14378
260000	-44.64451	0	-44.64451	0.108355	0.0439489	0.272241	0.143734	0.0779537	0.0467688
270000	-36.56453	0	-36.56453	0.0951116	0.121628	0.102122	0.214896	0.0895577	0.136489
280000	-44.34332	0	-44.34332	0.0465755	0.0621132	0.135804	0.212762	0.0835197	0.114912
290000	-43.89588	0	-43.89588	0.253718	0.0724221	0.366917	0.131357	0.054503	0.140148
300000	-36.22469	0	-36.22469	0.0827278	0.0850647	0.120237	0.245179	0.0648294	0.168043
310000	-43.00255	0	-43.00255	0.199719	0.149814	0.214656	0.0990177	0.042556	0.0745469
320000	-46.36077	0	-46.36077	0.0740223	0.107639	0.18174	0.221257	0.0705781	0.126258
330000	-39.79456	0	-39.79456	0.0672577	0.101755	0.110031	0.301311	0.101051	0.107302
340000	-40.06259	0	-40.06259	0.0630216	0.278099	0.138892	0.162563	0.0838916	0.118269
350000	-38.31384	0	-38.31384	0.169445	0.144114	0.173272	0.269674	0.0803088	0.12357
360000	-38.38093	0	-38.38093	0.125526	0.169926	0.126071	0.187212	0.0830823	0.117169
370000	-43.22841	0	-43.22841	0.132995	0.0620049	0.142891	0.135298	0.0929035	0.167849
380000	-37.96103	0	-37.96103	0.170543	0.150799	0.35026	0.222727	0.0708923	0.0622662
390000	-43.97858	0	-43.97858	0.425414	0.124441	0.196635	0.187196	0.129244	0.0644149
400000	-39.66355	0	-39.66355	0.146056	0.256107	0.131974	0.231986	0.060236	0.0539153
410000	-41.62348	0	-41.62348	0.107876	0.0909257	0.233589	0.178132	0.0797135	0.108794
420000	-44.43559	0	-44.43559	0.298627	0.126803	0.152989	0.322079	0.171965	0.152131
