Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-28.31586	0	-28.31586	0.093435	0.0835519	0.34493	0.158797	0.0537883	0.0843916
10000	-20.81363	0	-20.81363	0.237534	0.0903753	0.156233	0.547568	0.143076	0.169411
20000	-19.65269	0	-19.65269	0.26524	0.227927	0.192497	0.165674	0.195148	0.0949891
30000	-20.06725	0	-20.06725	0.186152	0.137358	0.174408	0.221676	0.277225	0.216976
40000	-21.46533	0	-21.46533	0.112477	0.150878	0.19623	0.105192	0.0893964	0.155414
50000	-18.64832	0	-18.64832	0.0513142	0.166546	0.25808	0.188243	0.0955054	0.125782
60000	-21.59478	0	-21.59478	0.166201	0.0990269	0.306864	0.557548	0.122276	0.0588966
70000	-18.17271	0	-18.17271	0.130427	0.100106	0.163503	0.324831	0.186345	0.123982
80000	-19.51775	0	-19.51775	0.194161	0.257827	0.222294	0.321116	0.237235	0.0796653
90000	-26.86309	0	-26.86309	0.0796361	0.090944	0.143762	0.254742	0.722746	0.0978036
100000	-23.79029	0	-23.79029	0.0967986	0.17478	0.216095	0.406156	0.059083	0.079227
110000	-15.52951	0	-15.52951	0.110421	0.158237	0.132884	0.306019	0.0917284	0.127724
120000	-20.20957	0	-20.20957	0.256804	0.105058	0.258917	0.22499	0.146945	0.138998
130000	-17.8642	0	-17.8642	0.146422	0.159511	0.144748	0.353314	0.121468	0.136846
140000	-26.05997	0	-26.05997	0.0374656	0.0471487	0.157725	0.169238	0.229335	0.141318
150000	-17.54962	0	-17.54962	0.0884634	0.178563	0.165495	0.181094	0.167698	0.164954
160000	-19.70579	0	-19.70579	0.0831667	0.172618	0.125591	0.404785	0.127978	0.0671483
170000	-17.91553	0	-17.91553	0.177469	0.135221	0.215549	0.170689	0.179388	0.146462
180000	-22.2944	0	-22.2944	0.281867	0.133459	0.361536	0.1254	0.235738	0.03672
190000	-16.42664	0	-16.42664	0.19209	0.117796	0.17663	0.198679	0.112715	0.186612
200000	-28.80471	0	-28.80471	0.116691	0.0555622	0.215338	0.353866	0.30472	0.186135
210000	-19.84201	0	-19.84201	0.123956	0.0381215	0.209228	0.326716	0.146878	0.08193
220000	-20.78448	0	-20.78448	0.0440951	0.0630765	0.199669	0.175536	0.149622	0.148955
