Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-40.35727	0	-40.35727	0.0697995	0.135002	0.204211	0.152992	0.10116	0.0861787
10000	-25.98134	0	-25.98134	0.161949	0.0840325	0.191284	0.360731	0.237164	0.361386
20000	-23.45164	0	-23.45164	0.086067	0.133434	0.143558	0.144236	0.0770514	0.152388
30000	-21.2342	0	-21.2342	0.229606	0.0926281	0.161179	0.297119	0.106998	0.0799927
40000	-28.25723	0	-28.25723	0.231032	0.0997868	0.0847577	0.389408	0.0690666	0.16171
50000	-23.46276	0	-23.46276	0.205609	0.088781	0.172847	0.11937	0.132276	0.116063
60000	-23.35103	0	-23.35103	0.130408	0.168075	0.290941	0.277753	0.0753584	0.2493
70000	-25.63742	0	-25.63742	0.298076	0.260554	0.120663	0.400162	0.214298	0.067876
80000	-20.95817	0	-20.95817	0.1361	0.117448	0.163324	0.209197	0.0869593	0.142469
90000	-22.43849	0	-22.43849	0.103	0.285046	0.0932436	0.22794	0.209956	0.134459
100000	-23.52595	0	-23.52595	0.198131	0.100395	0.164219	0.14359	0.101531	0.134847
110000	-24.91403	0	-24.91403	0.205936	0.275454	0.197535	0.622489	0.104033	0.12169
120000	-22.91486	0	-22.91486	0.257076	0.386038	0.133891	0.261834	0.119232	0.161544
130000	-26.00902	0	-26.00902	0.174764	0.149287	0.133615	0.369201	0.153233	0.163859
140000	-20.06815	0	-20.06815	0.135024	0.194937	0.115124	0.207331	0.164518	0.101123
150000	-26.75178	0	-26.75178	0.356857	0.15518	0.312589	0.214218	0.160399	0.088685
160000	-19.53768	0	-19.53768	0.0701685	0.137488	0.150108	0.271881	0.111432	0.0963083
170000	-27.57843	0	-27.57843	0.118411	0.0732574	0.284611	0.126537	0.181907	0.141703
180000	-19.46776	0	-19.46776	0.0829969	0.19249	0.150195	0.192737	0.128042	0.107527
190000	-25.39811	0	-25.39811	0.286383	0.163204	0.314918	0.184168	0.176166	0.100189
200000	-27.24597	0	-27.24597	0.180612	0.182581	0.153114	0.24606	0.272604	0.209327
210000	-22.52387	0	-22.52387	0.315894	0.146754	0.20115	0.176315	0.110138	0.144422
220000	-22.58922	0	-22.58922	0.219286	0.276639	0.109863	0.323582	0.0779779	0.184578
230000	-20.14809	0	-20.14809	0.259148	0.0849373	0.214629	0.221531	0.106516	0.0710223
240000	-23.99501	0	-23.99501	0.188266	0.273236	0.106606	0.265614	0.145418	0.0465309
250000	-25.44345	0	-25.44345	0.484937	0.109583	0.268568	0.56524	0.0883308	0.216645
260000	-22.55212	0	-22.55212	0.112837	0.0687058	0.234198	0.132264	0.144105	0.17482
270000	-33.22704	0	-33.22704	0.620736	0.102523	0.197086	0.160344	0.0730814	0.124446
280000	-23.82673	0	-23.82673	0.184152	0.313474	0.263532	0.255477	0.0942221	0.270662
290000	-25.00849	0	-25.00849	0.108041	0.160871	0.104334	0.508658	0.0600952	0.11213
300000	-21.44045	0	-21.44045	0.219889	0.136849	0.0886569	0.33905	0.0790202	0.204959
310000	-23.26337	0	-23.26337	0.211475	0.217528	0.254903	0.522599	0.152829	0.160186
320000	-26.00388	0	-26.00388	0.350711	0.193564	0.215949	0.297459	0.109652	0.25057
330000	-21.27096	0	-21.27096	0.20142	0.0980217	0.133111	0.39214	0.0960661	0.200301
340000	-26.35502	0	-26.35502	0.309175	0.246074	0.136369	0.24152	0.171367	0.137919
350000	-24.94398	0	-24.94398	0.212134	0.0760128	0.266426	0.372185	0.0710957	0.067131
360000	-26.28823	0	-26.28823	0.176637	0.173473	0.2176	0.70509	0.0765628	0.17074
370000	-22.10931	0	-22.10931	0.112911	0.123909	0.133163	0.173807	0.0622713	0.0538845
380000	-24.00202	0	-24.00202	0.176357	0.0875168	0.177331	0.167974	0.0773898	0.139119
390000	-23.15972	0	-23.15972	0.195915	0.175275	0.311749	0.295783	0.141869	0.080962
400000	-26.37105	0	-26.37105	0.061531	0.0835034	0.443409	0.17487	0.154208	0.117981
410000	-23.08842	0	-23.08842	0.310236	0.220937	0.260425	0.102787	0.0831674	0.148553
420000	-28.70321	0	-28.70321	0.266697	0.178434	0.114394	0.311982	0.0625325	0.465661
430000	-24.92347	0	-24.92347	0.0793909	0.223547	0.112566	0.567415	0.068086	0.171213
440000	-27.03262	0	-27.03262	0.555707	0.0887809	0.407316	0.212111	0.289786	0.123874
450000	-21.95275	0	-21.95275	0.0675212	0.135014	0.240342	0.211067	0.145532	0.0877482
460000	-23.05617	0	-23.05617	0.201955	0.10837	0.121442	0.255082	0.133373	0.161251
470000	-21.58017	0	-21.58017	0.189253	0.252574	0.149162	0.303775	0.0661678	0.103175
480000	-27.55832	0	-27.55832	0.4131	0.161514	0.0697758	0.239248	0.119483	0.0915826
490000	-22.11367	0	-22.11367	0.0877045	0.154718	0.221937	0.396434	0.0958502	0.134262
500000	-24.87606	0	-24.87606	0.142416	0.221521	0.129463	0.221877	0.0678336	0.307125
510000	-27.33208	0	-27.33208	0.352575	0.249527	0.179695	0.811194	0.0935478	0.129796
