Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-67.7138	0	-67.7138	0.190967	0.0748449	0.254563	0.0879185	0.183465	0.108323
10000	-20.36895	0	-20.36895	0.136186	0.201658	0.213457	0.186009	0.075533	0.142271
20000	-29.83326	0	-29.83326	0.171074	0.16737	0.637058	0.173057	0.374684	0.125423
30000	-23.08021	0	-23.08021	0.186755	0.185934	0.253407	0.36431	0.0936813	0.127415
40000	-23.21308	0	-23.21308	0.245285	0.151071	0.303821	0.252964	0.10322	0.0901483
50000	-27.07442	0	-27.07442	0.086985	0.283575	0.291191	0.157013	0.0690154	0.0514231
60000	-30.64742	0	-30.64742	0.10325	0.151866	0.247476	0.286463	0.350433	0.371127
70000	-20.95931	0	-20.95931	0.19273	0.322609	0.199144	0.235516	0.102949	0.088483
80000	-24.86707	0	-24.86707	0.183629	0.182602	0.117341	0.222002	0.105725	0.143364
90000	-26.64857	0	-26.64857	0.149858	0.129623	0.377864	0.217649	0.0548271	0.273344
100000	-27.39974	0	-27.39974	0.162	0.106539	0.210709	0.180331	0.0773304	0.0508082
110000	-24.82991	0	-24.82991	0.101661	0.106402	0.211651	0.140698	0.0947923	0.128825
120000	-21.31933	0	-21.31933	0.244879	0.265927	0.192371	0.192313	0.0770982	0.211072
130000	-21.31912	0	-21.31912	0.116282	0.185802	0.154802	0.255445	0.0851872	0.0529164
140000	-24.29467	0	-24.29467	0.371417	0.143408	0.391675	0.402979	0.110426	0.209826
150000	-30.99115	0	-30.99115	0.0632475	0.232019	0.105053	0.237388	0.103236	0.141587
160000	-21.65219	0	-21.65219	0.276685	0.225163	0.254572	0.221634	0.132566	0.0614014
170000	-27.19754	0	-27.19754	0.140655	0.27418	0.502354	0.173732	0.0902312	0.0903193
180000	-23.42316	0	-23.42316	0.117662	0.1963	0.338073	0.206542	0.114467	0.152903
190000	-23.24136	0	-23.24136	0.266573	0.180735	0.0666395	0.190092	0.0965574	0.268324
200000	-23.03953	0	-23.03953	0.152819	0.286216	0.216031	0.3555	0.0840033	0.105088
210000	-24.46002	0	-24.46002	0.18544	0.201337	0.191537	0.210046	0.140183	0.37709
220000	-25.99862	0	-25.99862	0.20437	0.193751	0.0789649	0.124817	0.088448	0.0840275
230000	-22.51887	0	-22.51887	0.121436	0.161563	0.149764	0.125237	0.064911	0.098327
240000	-25.28416	0	-25.28416	0.139177	0.214058	0.176981	0.296498	0.101022	0.0883613
250000	-29.094	0	-29.094	0.237553	0.229041	0.0906867	0.179707	0.126464	0.222746
260000	-25.63406	0	-25.63406	0.212413	0.255157	0.0600709	0.151375	0.0992526	0.0846088
270000	-27.22932	0	-27.22932	0.111773	0.351795	0.220712	0.250229	0.0616029	0.162894
280000	-24.56983	0	-24.56983	0.168187	0.117962	0.232151	0.266254	0.140678	0.158403
290000	-24.80739	0	-24.80739	0.0966257	0.328749	0.216853	0.23617	0.0573633	0.216079
300000	-22.86676	0	-22.86676	0.159754	0.119742	0.244551	0.269996	0.0595854	0.101774
310000	-28.44123	0	-28.44123	0.110813	0.423334	0.116968	0.276729	0.138709	0.38247
320000	-21.36137	0	-21.36137	0.114629	0.0725625	0.0722501	0.243861	0.124875	0.0538305
330000	-23.96392	0	-23.96392	0.177256	0.347693	0.145759	0.198592	0.0698668	0.0451473
340000	-31.83227	0	-31.83227	0.113712	0.211702	0.12805	0.165039	0.101331	0.222809
350000	-24.69644	0	-24.69644	0.222794	0.295613	0.0810359	0.359591	0.159774	0.164769
360000	-20.81339	0	-20.81339	0.128631	0.175466	0.116091	0.310135	0.062697	0.120715
370000	-23.40843	0	-23.40843	0.0656418	0.15543	0.226611	0.277675	0.108983	0.0532079
380000	-22.92143	0	-22.92143	0.470846	0.212051	0.140059	0.350301	0.25806	0.115815
390000	-19.7427	0	-19.7427	0.211855	0.130325	0.112786	0.379191	0.140628	0.126666
400000	-26.45442	0	-26.45442	0.167868	0.351416	0.105797	0.256356	0.18742	0.110228
410000	-25.06371	0	-25.06371	0.184222	0.265117	0.126005	0.308896	0.0766548	0.193124
420000	-24.34371	0	-24.34371	0.174641	0.154422	0.11151	0.284837	0.160923	0.16698
430000	-21.81899	0	-21.81899	0.146577	0.277335	0.0914274	0.284306	0.0751799	0.0466233
440000	-25.88706	0	-25.88706	0.309698	0.157727	0.223065	0.315048	0.0886996	0.178502
450000	-28.06079	0	-28.06079	0.389608	0.365204	0.212876	0.234224	0.153689	0.135045
460000	-22.7251	0	-22.7251	0.208001	0.195022	0.140835	0.303588	0.0986759	0.0688994
470000	-22.89102	0	-22.89102	0.152641	0.244725	0.125564	0.248967	0.0956569	0.103167
480000	-28.37813	0	-28.37813	0.0740329	0.204778	0.0948222	0.217378	0.141783	0.272833
490000	-23.51597	0	-23.51597	0.22387	0.1701	0.0843823	0.288717	0.053293	0.187743
500000	-25.12607	0	-25.12607	0.0674252	0.235868	0.0926575	0.318226	0.126624	0.120993
510000	-29.77066	0	-29.77066	0.176537	0.340271	0.689704	0.288795	0.195686	0.176917
520000	-26.84203	0	-26.84203	0.100711	0.245831	0.213746	0.233127	0.11026	0.124048
530000	-23.92619	0	-23.92619	0.323524	0.189746	0.240924	0.389716	0.0790411	0.147993
540000	-18.69104	0	-18.69104	0.407614	0.116876	0.289147	0.319548	0.16388	0.0690883
550000	-25.39195	0	-25.39195	0.339942	0.330657	0.215345	0.358371	0.0897935	0.259043
560000	-25.47072	0	-25.47072	0.19443	0.121696	0.333146	0.441411	0.100178	0.09436
570000	-26.23781	0	-26.23781	0.218356	0.0976724	0.0731699	0.124212	0.0618248	0.050979
580000	-23.55104	0	-23.55104	0.0904062	0.183086	0.181454	0.167648	0.101476	0.0817296
590000	-20.81713	0	-20.81713	0.278288	0.270298	0.113012	0.210172	0.111508	0.206047
600000	-23.81948	0	-23.81948	0.217312	0.109052	0.0819277	0.333268	0.135761	0.0722454
610000	-24.96951	0	-24.96951	0.106477	0.314381	0.101042	0.219865	0.0354615	0.180878
620000	-20.33143	0	-20.33143	0.276571	0.114177	0.150015	0.326724	0.0809194	0.134558
630000	-29.8554	0	-29.8554	0.166704	0.410912	0.177612	0.228306	0.074035	0.372735
640000	-25.62512	0	-25.62512	0.161479	0.0664317	0.284158	0.342702	0.113501	0.139547
650000	-21.92127	0	-21.92127	0.189103	0.186642	0.0852304	0.478124	0.103947	0.0690585
660000	-20.61383	0	-20.61383	0.247089	0.232154	0.102624	0.336047	0.087645	0.124805
670000	-27.72417	0	-27.72417	0.170708	0.158872	0.267188	0.296969	0.0951536	0.20431
680000	-22.94469	0	-22.94469	0.0849183	0.280118	0.0997703	0.220358	0.10066	0.104769
690000	-24.59992	0	-24.59992	0.0719446	0.396963	0.0621837	0.340491	0.107572	0.230818
