Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-48.19967	0	-48.19967	0.140782	0.178306	0.255962	0.0945712	0.219043	0.2455
10000	-27.14156	0	-27.14156	0.29065	0.104474	0.20204	0.357607	0.11192	0.146164
20000	-25.14568	0	-25.14568	0.378702	0.144022	0.101581	0.342895	0.0916987	0.208178
30000	-31.61647	0	-31.61647	0.0533451	0.374896	0.188869	0.211968	0.124644	0.0955772
40000	-33.9188	0	-33.9188	0.723181	0.332589	0.145804	0.246917	0.207936	0.367271
50000	-26.1806	0	-26.1806	0.362901	0.173926	0.063687	0.129776	0.114336	0.182758
60000	-24.01895	0	-24.01895	0.577491	0.129978	0.085741	0.232616	0.0802329	0.179053
70000	-28.10211	0	-28.10211	0.204447	0.304696	0.188352	0.330335	0.161899	0.143555
80000	-31.33194	0	-31.33194	0.172052	0.179662	0.0801716	0.190686	0.0719372	0.361043
90000	-30.48651	0	-30.48651	0.298088	0.324573	0.0827517	0.163188	0.102063	0.137382
100000	-25.79058	0	-25.79058	0.371349	0.205907	0.115357	0.330402	0.18472	0.133341
110000	-28.59041	0	-28.59041	0.583255	0.191801	0.0415721	0.34646	0.073737	0.0537122
120000	-31.75901	0	-31.75901	0.269351	0.188084	0.213246	0.206825	0.259363	0.0950343
130000	-30.37043	0	-30.37043	0.150093	0.6134	0.205638	0.243282	0.105174	0.0765071
140000	-23.74661	0	-23.74661	0.340155	0.120034	0.23524	0.231084	0.159789	0.129827
150000	-25.01063	0	-25.01063	0.152562	0.21358	0.0968913	0.171943	0.133271	0.129397
160000	-26.93937	0	-26.93937	0.0916007	0.245743	0.0798523	0.277443	0.151246	0.207746
170000	-28.42574	0	-28.42574	0.201924	0.276613	0.056603	0.292048	0.196237	0.151802
180000	-26.99478	0	-26.99478	0.502988	0.19944	0.0676879	0.247916	0.0648621	0.216967
190000	-25.34593	0	-25.34593	0.512505	0.11858	0.222883	0.411077	0.140973	0.149908
200000	-25.91366	0	-25.91366	0.506731	0.14207	0.0880065	0.244829	0.091275	0.316604
210000	-28.51766	0	-28.51766	0.264402	0.350721	0.183606	0.185727	0.0958171	0.192085
220000	-25.19207	0	-25.19207	0.200241	0.133748	0.149541	0.17323	0.160713	0.170034
230000	-26.2545	0	-26.2545	0.341204	0.166886	0.0781488	0.264177	0.358276	0.066578
240000	-28.41176	0	-28.41176	0.270368	0.19416	0.078215	0.419886	0.107491	0.0527109
250000	-28.29776	0	-28.29776	0.182028	0.368143	0.230254	0.185786	0.0802218	0.227798
260000	-23.18846	0	-23.18846	0.407869	0.0951418	0.0972329	0.280223	0.0961894	0.0633941
270000	-28.04465	0	-28.04465	0.229879	0.301075	0.321612	0.233856	0.0844201	0.140462
280000	-26.45331	0	-26.45331	0.369146	0.208021	0.19366	0.422903	0.071818	0.185686
290000	-31.02255	0	-31.02255	0.250946	0.187647	0.364832	0.265131	0.0847767	0.0659199
300000	-29.52712	0	-29.52712	0.515306	0.409747	0.0946851	0.165593	0.11545	0.0747922
310000	-31.0433	0	-31.0433	0.349249	0.0888314	0.245844	0.117943	0.156577	0.186345
320000	-26.26776	0	-26.26776	0.151318	0.208002	0.125334	0.241062	0.118614	0.122817
330000	-27.74187	0	-27.74187	0.238863	0.212798	0.223843	0.295474	0.255277	0.117617
340000	-27.36766	0	-27.36766	0.328163	0.381295	0.0813244	0.252198	0.0647699	0.126849
350000	-24.39689	0	-24.39689	0.214984	0.144664	0.100487	0.4178	0.0880118	0.119206
360000	-28.71059	0	-28.71059	0.216372	0.1937	0.132345	0.0969814	0.0812591	0.292224
370000	-25.59662	0	-25.59662	0.195861	0.19371	0.101627	0.306505	0.298647	0.104326
380000	-28.97025	0	-28.97025	0.493562	0.400529	0.0674806	0.265569	0.117188	0.140663
390000	-30.4653	0	-30.4653	0.235715	0.358717	0.164512	0.292503	0.347658	0.127733
400000	-28.21538	0	-28.21538	0.39067	0.200334	0.462143	0.364331	0.114846	0.157487
410000	-24.69876	0	-24.69876	0.214455	0.263551	0.0580588	0.2588	0.125609	0.0618896
420000	-31.73952	0	-31.73952	0.669077	0.187636	0.0688033	0.202279	0.327328	0.0586298
430000	-25.84138	0	-25.84138	0.233083	0.241055	0.263287	0.386365	0.141452	0.0952381
440000	-26.46857	0	-26.46857	0.450362	0.114456	0.117166	0.335286	0.0819896	0.0980722
450000	-30.09448	0	-30.09448	0.103057	0.194846	0.102055	0.164314	0.0298758	0.0484001
460000	-28.55339	0	-28.55339	0.434266	0.118209	0.120027	0.256964	0.419755	0.113986
470000	-24.14359	0	-24.14359	0.333883	0.218034	0.106276	0.385892	0.066557	0.119707
480000	-28.76531	0	-28.76531	0.212462	0.0893781	0.20662	0.4586	0.162659	0.0786798
490000	-26.5784	0	-26.5784	0.462335	0.140506	0.163903	0.180351	0.151733	0.137572
500000	-27.33603	0	-27.33603	0.239946	0.109076	0.13276	0.295154	0.0931558	0.278902
510000	-29.50647	0	-29.50647	0.23036	0.551711	0.166704	0.34735	0.100579	0.108025
520000	-30.16963	0	-30.16963	0.242461	0.292039	0.189247	0.290074	0.121175	0.0453791
530000	-26.30704	0	-26.30704	0.252764	0.100136	0.14522	0.153056	0.061982	0.266615
540000	-24.31215	0	-24.31215	0.300641	0.12098	0.139305	0.204601	0.0577265	0.0980007
550000	-23.11622	0	-23.11622	0.219168	0.129029	0.0701955	0.253335	0.0641462	0.0822075
560000	-26.3653	0	-26.3653	0.256877	0.30229	0.08229	0.221601	0.0798095	0.123996
570000	-35.71619	0	-35.71619	0.122247	0.448027	0.217774	0.202811	0.0558376	0.323873
580000	-27.10887	0	-27.10887	0.618679	0.142129	0.0948648	0.21401	0.156817	0.14848
590000	-24.47171	0	-24.47171	0.228401	0.112671	0.1572	0.392114	0.0708614	0.182411
600000	-24.69039	0	-24.69039	0.288028	0.0959837	0.197463	0.288125	0.0904814	0.246475
610000	-26.23416	0	-26.23416	0.248295	0.204355	0.0481028	0.197914	0.139354	0.0633233
620000	-30.41871	0	-30.41871	0.52464	0.358647	0.114233	0.307007	0.194457	0.18224
630000	-23.90566	0	-23.90566	0.21912	0.119788	0.124543	0.309643	0.0597998	0.117648
640000	-30.14302	0	-30.14302	0.454114	0.115558	0.132294	0.188313	0.125326	0.127871
650000	-26.25093	0	-26.25093	0.561691	0.100786	0.083152	0.192793	0.188858	0.170581
660000	-28.71373	0	-28.71373	0.259435	0.375313	0.0665392	0.142267	0.291989	0.0884462
670000	-31.84249	0	-31.84249	0.325018	0.194805	0.38843	0.118328	0.121085	0.26579
680000	-25.165	0	-25.165	0.129764	0.0879027	0.126948	0.194946	0.110512	0.144154
690000	-30.21268	0	-30.21268	0.419304	0.164275	0.164233	0.308976	0.0357416	0.139254
700000	-22.90628	0	-22.90628	0.319562	0.21503	0.111573	0.202389	0.10053	0.0921188
710000	-34.66402	0	-34.66402	0.558028	0.215983	0.0921873	0.241986	0.371803	0.0625273
720000	-27.37495	0	-27.37495	0.0661309	0.229688	0.195765	0.285624	0.0997507	0.184342
730000	-34.28926	0	-34.28926	0.16885	0.481354	0.104299	0.337435	0.109675	0.356066
740000	-25.50629	0	-25.50629	0.141293	0.319517	0.0705813	0.213601	0.0765718	0.0762192
750000	-24.85098	0	-24.85098	0.238941	0.0519551	0.12608	0.356612	0.0759737	0.117961
760000	-26.94294	0	-26.94294	0.185075	0.284556	0.292452	0.237723	0.11974	0.198647
770000	-26.6902	0	-26.6902	0.383876	0.176308	0.155737	0.243454	0.102625	0.110255
780000	-28.56843	0	-28.56843	0.359575	0.0853022	0.10604	0.396192	0.385707	0.199949
790000	-23.73346	0	-23.73346	0.282532	0.164125	0.0684041	0.171935	0.162594	0.105672
800000	-27.81027	0	-27.81027	0.340563	0.318132	0.0847476	0.177472	0.143607	0.200892
810000	-37.11361	0	-37.11361	0.815411	0.21578	0.0686279	0.458415	0.0821901	0.13251
820000	-24.19379	0	-24.19379	0.197801	0.14459	0.109003	0.285683	0.120597	0.156184
830000	-27.6212	0	-27.6212	0.421513	0.345468	0.141746	0.319313	0.2437	0.143917
840000	-29.79274	0	-29.79274	0.399019	0.0831699	0.278493	0.383768	0.239131	0.112469
850000	-24.27445	0	-24.27445	0.375203	0.202181	0.195258	0.191313	0.0934676	0.103416
860000	-31.11937	0	-31.11937	0.621059	0.210231	0.211051	0.293687	0.330348	0.113803
870000	-27.83093	0	-27.83093	0.260339	0.19945	0.105736	0.353288	0.159064	0.208841
880000	-26.97955	0	-26.97955	0.432302	0.20394	0.189738	0.279611	0.163243	0.0974531
890000	-29.94991	0	-29.94991	0.12135	0.245169	0.171565	0.431587	0.101518	0.113013
900000	-26.50076	0	-26.50076	0.310314	0.11085	0.111542	0.133396	0.05217	0.255821
910000	-24.04845	0	-24.04845	0.405044	0.0568321	0.104667	0.210407	0.0711221	0.0981507
920000	-29.78401	0	-29.78401	0.321231	0.223044	0.191666	0.0713033	0.114892	0.10828
930000	-33.2773	0	-33.2773	0.290352	0.439888	0.306255	0.180857	0.10312	0.212555
940000	-27.25911	0	-27.25911	0.134319	0.214362	0.0765444	0.301495	0.0876839	0.178844
950000	-30.34217	0	-30.34217	0.240914	0.18501	0.18541	0.124534	0.205745	0.0781418
960000	-25.70307	0	-25.70307	0.165428	0.213312	0.0693324	0.311363	0.183036	0.082386
970000	-27.40846	0	-27.40846	0.276353	0.371885	0.0816946	0.31072	0.0690702	0.107678
980000	-28.28389	0	-28.28389	0.319232	0.13271	0.0984033	0.239749	0.155876	0.140809
990000	-25.46721	0	-25.46721	0.358686	0.0889267	0.157357	0.256202	0.190956	0.132119
1000000	-23.99663	0	-23.99663	0.222842	0.0697507	0.198537	0.306944	0.113261	0.073396
1010000	-30.81633	0	-30.81633	0.305453	0.179804	0.513808	0.209791	0.20509	0.125828
1020000	-22.80381	0	-22.80381	0.365372	0.120521	0.0808233	0.231819	0.0857578	0.120477
1030000	-26.35575	0	-26.35575	0.198684	0.127572	0.133785	0.382801	0.0921647	0.0872398
1040000	-25.60662	0	-25.60662	0.552	0.2237	0.0579478	0.274267	0.119415	0.148458
1050000	-26.46528	0	-26.46528	0.176185	0.31777	0.167527	0.142262	0.0646994	0.100296
1060000	-34.57666	0	-34.57666	0.350314	0.31539	0.284657	0.31265	0.106959	0.158502
1070000	-27.22569	0	-27.22569	0.129514	0.255474	0.0692177	0.283842	0.15971	0.147615
1080000	-28.35951	0	-28.35951	0.403874	0.277336	0.109194	0.2913	0.120014	0.161362
1090000	-29.81098	0	-29.81098	0.421123	0.156459	0.095357	0.438731	0.332841	0.128197
1100000	-28.2958	0	-28.2958	0.32707	0.280006	0.218459	0.430441	0.0457874	0.0900928
1110000	-28.90993	0	-28.90993	0.221534	0.116228	0.20557	0.186558	0.234088	0.118197
1120000	-26.08804	0	-26.08804	0.355907	0.258166	0.241784	0.237113	0.155613	0.120509
1130000	-30.44696	0	-30.44696	0.2324	0.18259	0.221459	0.187575	0.102456	0.455326
1140000	-28.89238	0	-28.89238	0.237716	0.316296	0.45421	0.338781	0.0941673	0.10305
1150000	-24.78457	0	-24.78457	0.262643	0.191691	0.228449	0.252688	0.122973	0.136994
1160000	-26.45859	0	-26.45859	0.141552	0.13831	0.0795392	0.207336	0.0647035	0.0548032
1170000	-28.84824	0	-28.84824	0.632604	0.361717	0.212618	0.345474	0.127689	0.0774405
1180000	-27.38782	0	-27.38782	0.165365	0.178377	0.0493314	0.280377	0.0651672	0.176009
1190000	-24.83585	0	-24.83585	0.243431	0.164224	0.10529	0.233114	0.110497	0.13242
1200000	-26.5096	0	-26.5096	0.145455	0.161586	0.0808509	0.257916	0.127303	0.260719
1210000	-29.69699	0	-29.69699	0.132816	0.304958	0.178416	0.142016	0.176318	0.100501
1220000	-27.52694	0	-27.52694	0.178264	0.18338	0.0665646	0.312319	0.0390327	0.11725
1230000	-27.93016	0	-27.93016	0.52715	0.172746	0.0412672	0.476455	0.0829639	0.0821313
1240000	-25.57844	0	-25.57844	0.18125	0.159393	0.177476	0.304408	0.0643884	0.0882583
