Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-36.90501	0	-36.90501	0.340521	0.144214	0.0945056	0.161504	0.165937	0.108017
10000	-19.65066	0	-19.65066	0.221883	0.137547	0.0708459	0.199272	0.210752	0.107341
20000	-17.84411	0	-17.84411	0.159635	0.0544667	0.245693	0.173466	0.0679617	0.0735344
30000	-25.42626	0	-25.42626	0.0851589	0.159732	0.365693	0.334858	0.362954	0.213196
40000	-19.00011	0	-19.00011	0.063944	0.203536	0.466187	0.23827	0.0556001	0.216415
50000	-17.64063	0	-17.64063	0.0597226	0.208898	0.223692	0.147061	0.0639416	0.145576
60000	-16.61744	0	-16.61744	0.135673	0.209818	0.173671	0.243539	0.139425	0.0815912
70000	-21.75571	0	-21.75571	0.160131	0.134727	0.16422	0.304607	0.149645	0.251609
80000	-18.22223	0	-18.22223	0.109035	0.0929031	0.208029	0.349911	0.0630438	0.135433
90000	-17.97639	0	-17.97639	0.0900557	0.273795	0.304186	0.252969	0.0725586	0.0622007
100000	-18.00442	0	-18.00442	0.16586	0.209006	0.19444	0.19696	0.0805888	0.112705
110000	-25.09748	0	-25.09748	0.0919831	0.228953	0.306259	0.14484	0.138417	0.0552858
120000	-20.22324	0	-20.22324	0.121305	0.0836015	0.110232	0.26315	0.223493	0.145458
130000	-21.01327	0	-21.01327	0.155775	0.0820895	0.127323	0.32449	0.0616511	0.0817803
140000	-19.08187	0	-19.08187	0.0543793	0.145649	0.451754	0.230772	0.109499	0.0813792
150000	-19.3399	0	-19.3399	0.0775129	0.119249	0.237944	0.138951	0.0852506	0.0839757
160000	-18.97081	0	-18.97081	0.136203	0.203343	0.475366	0.302504	0.106347	0.0624506
170000	-24.68168	0	-24.68168	0.208524	0.133478	0.22245	0.183355	0.0781237	0.384545
180000	-21.30072	0	-21.30072	0.197282	0.0744075	0.180646	0.260902	0.0953434	0.124063
190000	-21.92564	0	-21.92564	0.0794871	0.0870293	0.343644	0.457892	0.150402	0.0642522
200000	-20.38036	0	-20.38036	0.062246	0.0989202	0.395063	0.316082	0.150207	0.0967443
210000	-14.67074	0	-14.67074	0.116589	0.134232	0.265058	0.221339	0.0889542	0.102333
220000	-21.25047	0	-21.25047	0.132348	0.147721	0.318236	0.219509	0.0418749	0.11019
230000	-16.6308	0	-16.6308	0.062823	0.221817	0.203832	0.133417	0.0843023	0.114492
240000	-18.73864	0	-18.73864	0.0915907	0.211256	0.188909	0.366113	0.0851079	0.208187
250000	-21.61461	0	-21.61461	0.192779	0.136346	0.332864	0.379008	0.208791	0.14845
260000	-21.58097	0	-21.58097	0.117548	0.208415	0.215902	0.240866	0.138253	0.157227
270000	-25.26636	0	-25.26636	0.126345	0.0786646	0.269315	0.243771	0.115469	0.165925
280000	-19.40404	0	-19.40404	0.0627919	0.192588	0.103859	0.305263	0.159156	0.0693666
290000	-18.27339	0	-18.27339	0.125342	0.103725	0.282002	0.236544	0.106424	0.17644
300000	-24.69201	0	-24.69201	0.163197	0.0414877	0.354963	0.134989	0.143081	0.182002
310000	-26.70943	0	-26.70943	0.0238179	0.219525	0.180636	0.469077	0.0642684	0.125942
320000	-18.51764	0	-18.51764	0.0509623	0.159718	0.128377	0.176286	0.112872	0.107566
330000	-19.3396	0	-19.3396	0.162659	0.125909	0.18677	0.214579	0.107712	0.130616
340000	-28.76944	0	-28.76944	0.362573	0.290805	0.651321	0.229774	0.245517	0.268901
350000	-16.63777	0	-16.63777	0.123248	0.263425	0.180528	0.349191	0.174922	0.147251
360000	-19.28696	0	-19.28696	0.244472	0.138707	0.147245	0.252341	0.0830013	0.101328
370000	-20.05762	0	-20.05762	0.237695	0.144336	0.138281	0.135841	0.120717	0.112793
380000	-24.91575	0	-24.91575	0.287244	0.0497252	0.221699	0.187126	0.0756545	0.0933071
390000	-20.20889	0	-20.20889	0.076785	0.191396	0.462943	0.281613	0.16504	0.0643521
400000	-24.04493	0	-24.04493	0.132892	0.200662	0.154051	0.463339	0.0772021	0.220859
410000	-26.12567	0	-26.12567	0.28575	0.131037	0.20379	0.256959	0.220338	0.0821613
420000	-25.08617	0	-25.08617	0.128354	0.0759358	0.580589	0.294175	0.1075	0.067943
430000	-21.66977	0	-21.66977	0.0995414	0.111584	0.25312	0.112729	0.10511	0.172974
440000	-19.74027	0	-19.74027	0.0990382	0.107663	0.0904027	0.114208	0.244699	0.152945
450000	-20.21578	0	-20.21578	0.196078	0.0690293	0.262508	0.239785	0.0623179	0.129349
460000	-23.58311	0	-23.58311	0.17536	0.116718	0.370703	0.595194	0.117162	0.22091
470000	-19.05901	0	-19.05901	0.112933	0.122303	0.161651	0.298059	0.121138	0.128936
480000	-24.86632	0	-24.86632	0.130432	0.180971	0.119946	0.298558	0.0732242	0.0727679
490000	-21.78465	0	-21.78465	0.204959	0.118103	0.192964	0.210247	0.220718	0.140518
500000	-25.66276	0	-25.66276	0.0520392	0.128226	0.111846	0.147639	0.102565	0.19867
510000	-19.6925	0	-19.6925	0.0694705	0.105165	0.224573	0.518268	0.0701205	0.0742305
520000	-23.65748	0	-23.65748	0.0837083	0.159133	0.212418	0.348612	0.0979873	0.133064
530000	-30.99563	0	-30.99563	0.133523	0.197397	0.188575	0.584733	0.112492	0.106129
540000	-14.81895	0	-14.81895	0.0944216	0.0971723	0.118741	0.303453	0.0945929	0.135859
550000	-18.77201	0	-18.77201	0.0985867	0.185366	0.343619	0.197027	0.113692	0.152353
560000	-22.74297	0	-22.74297	0.0806932	0.146842	0.0701806	0.224705	0.090731	0.11162
570000	-21.80712	0	-21.80712	0.0871282	0.269698	0.226207	0.317631	0.207216	0.105702
580000	-22.42836	0	-22.42836	0.115119	0.0859349	0.213066	0.403926	0.0886752	0.0561027
590000	-20.33891	0	-20.33891	0.130157	0.142711	0.266281	0.247429	0.115097	0.260787
600000	-21.81557	0	-21.81557	0.108308	0.111606	0.362909	0.347187	0.0547603	0.118674
610000	-24.75122	0	-24.75122	0.120738	0.249838	0.107748	0.217483	0.122865	0.106668
620000	-19.29144	0	-19.29144	0.151493	0.190485	0.160271	0.233212	0.0894254	0.143092
630000	-20.35475	0	-20.35475	0.0467565	0.18091	0.437074	0.195279	0.0591589	0.0546553
640000	-21.17068	0	-21.17068	0.0816879	0.201129	0.547903	0.242678	0.107135	0.0645162
650000	-23.41773	0	-23.41773	0.123383	0.0663733	0.250107	0.505346	0.0822734	0.0425886
660000	-17.88776	0	-17.88776	0.137661	0.176731	0.318448	0.296771	0.0909537	0.097825
670000	-18.63628	0	-18.63628	0.0855996	0.176494	0.251777	0.293182	0.120878	0.0567933
680000	-20.50039	0	-20.50039	0.0725392	0.208935	0.137087	0.239692	0.0869179	0.119251
690000	-25.31457	0	-25.31457	0.167164	0.134246	0.451298	0.0865378	0.112035	0.134734
700000	-19.19095	0	-19.19095	0.105212	0.10353	0.340405	0.386438	0.117975	0.142474
710000	-23.01445	0	-23.01445	0.069648	0.13197	0.277395	0.208993	0.104895	0.277818
720000	-13.08803	0	-13.08803	0.0841721	0.166461	0.155775	0.262883	0.0968936	0.114852
730000	-21.62733	0	-21.62733	0.193601	0.1726	0.298627	0.283353	0.0703056	0.14706
740000	-20.04291	0	-20.04291	0.141935	0.177679	0.54505	0.116947	0.073593	0.145289
750000	-25.25139	0	-25.25139	0.0965035	0.379215	0.105172	0.218983	0.116764	0.123666
760000	-23.05553	0	-23.05553	0.212664	0.133923	0.232198	0.332601	0.205235	0.0523138
770000	-26.07457	0	-26.07457	0.0572046	0.0786379	0.132631	0.0608635	0.183502	0.132038
780000	-20.88663	0	-20.88663	0.189141	0.0936508	0.183672	0.257662	0.104077	0.0991621
790000	-21.18377	0	-21.18377	0.113221	0.178809	0.260267	0.353844	0.157242	0.0374074
800000	-18.94681	0	-18.94681	0.137738	0.158801	0.134378	0.271742	0.0760015	0.0883484
810000	-24.71292	0	-24.71292	0.104434	0.188543	0.227132	0.203222	0.0774281	0.070117
820000	-22.90968	0	-22.90968	0.307986	0.0753507	0.346442	0.42371	0.122654	0.142446
830000	-21.5286	0	-21.5286	0.150345	0.176696	0.192296	0.280463	0.06854	0.100271
840000	-29.18063	0	-29.18063	0.0244717	0.215693	0.475243	0.194952	0.235516	0.202367
850000	-18.26743	0	-18.26743	0.150032	0.0998757	0.146592	0.33772	0.135059	0.0581053
860000	-19.51634	0	-19.51634	0.135694	0.192314	0.161221	0.231568	0.0708766	0.0995859
870000	-18.02656	0	-18.02656	0.0746676	0.134598	0.46609	0.313175	0.0948909	0.242896
880000	-16.58966	0	-16.58966	0.119878	0.160849	0.239934	0.162204	0.087929	0.0615347
890000	-19.81328	0	-19.81328	0.213098	0.0933277	0.184964	0.261939	0.151182	0.133616
900000	-20.62061	0	-20.62061	0.0805544	0.18128	0.204509	0.181987	0.0329947	0.0733875
910000	-27.58228	0	-27.58228	0.0715807	0.0945828	0.129529	0.397262	0.177331	0.105849
920000	-17.54967	0	-17.54967	0.105131	0.254752	0.102878	0.158283	0.134564	0.0990257
930000	-21.48268	0	-21.48268	0.132757	0.143561	0.0713034	0.399633	0.0427351	0.10409
940000	-15.56258	0	-15.56258	0.0749452	0.102822	0.214065	0.212098	0.0712654	0.176291
950000	-26.08467	0	-26.08467	0.106055	0.205563	0.433668	0.559449	0.132405	0.0722469
960000	-19.25284	0	-19.25284	0.244783	0.166339	0.153118	0.397608	0.106337	0.0902251
970000	-25.60293	0	-25.60293	0.135731	0.194128	0.627665	0.320877	0.141714	0.21168
980000	-22.55067	0	-22.55067	0.0372636	0.180756	0.357559	0.278418	0.0754005	0.107
990000	-24.95328	0	-24.95328	0.124245	0.115615	0.374058	0.361076	0.165798	0.197362
1000000	-21.95843	0	-21.95843	0.068787	0.209362	0.216947	0.267978	0.268486	0.104472
1010000	-18.50077	0	-18.50077	0.142201	0.198116	0.160682	0.19116	0.127745	0.0582819
1020000	-18.01445	0	-18.01445	0.0829597	0.139449	0.14557	0.493168	0.0666422	0.108191
1030000	-20.31239	0	-20.31239	0.129566	0.106431	0.537175	0.335506	0.155718	0.193986
1040000	-24.71722	0	-24.71722	0.091998	0.139787	0.19582	0.56454	0.110521	0.0864999
1050000	-27.36662	0	-27.36662	0.231415	0.0305963	0.566657	0.276241	0.0641451	0.053143
1060000	-17.43416	0	-17.43416	0.0737316	0.252673	0.406945	0.384279	0.0817	0.0713666
