Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-51.63684	0	-51.63684	0.212033	0.0825452	0.223785	0.0586528	0.199516	0.06721
10000	-19.90087	0	-19.90087	0.0917892	0.0761559	0.124783	0.276485	0.18358	0.0957122
20000	-18.67447	0	-18.67447	0.129753	0.148692	0.137688	0.0908694	0.120693	0.143278
30000	-18.72029	0	-18.72029	0.105925	0.0813101	0.249143	0.0691056	0.131414	0.12557
40000	-19.20176	0	-19.20176	0.148248	0.0972307	0.139795	0.138783	0.0793429	0.0828395
50000	-15.75107	0	-15.75107	0.184131	0.194143	0.126659	0.204315	0.16581	0.199576
60000	-23.76797	0	-23.76797	0.246252	0.141902	0.253348	0.290283	0.0919597	0.133684
70000	-22.05441	0	-22.05441	0.0623314	0.072227	0.129296	0.382832	0.090301	0.108583
80000	-23.30543	0	-23.30543	0.134476	0.0874098	0.0581436	0.237556	0.149513	0.121267
90000	-19.1455	0	-19.1455	0.0824087	0.150054	0.140676	0.322486	0.204423	0.12554
100000	-27.08514	0	-27.08514	0.0898195	0.0644332	0.297283	0.215559	0.304673	0.309695
110000	-16.53647	0	-16.53647	0.164883	0.113477	0.132941	0.412516	0.111147	0.162079
120000	-17.13457	0	-17.13457	0.0633539	0.184402	0.174789	0.0994554	0.225495	0.134385
130000	-19.78	0	-19.78	0.204696	0.0882039	0.235696	0.251156	0.18562	0.163784
140000	-12.28663	0	-12.28663	0.139485	0.0915746	0.242479	0.255311	0.0891405	0.111094
150000	-24.335	0	-24.335	0.146546	0.115051	0.166088	0.350036	0.18223	0.15853
160000	-20.73048	0	-20.73048	0.108317	0.270082	0.0965513	0.130083	0.133965	0.137191
170000	-19.42897	0	-19.42897	0.125033	0.0462159	0.100571	0.190894	0.0757837	0.193037
180000	-18.25172	0	-18.25172	0.0645183	0.18591	0.111657	0.107073	0.0667802	0.125173
190000	-16.27643	0	-16.27643	0.100388	0.179479	0.255707	0.150193	0.0757861	0.132083
200000	-15.01356	0	-15.01356	0.342462	0.0692484	0.198115	0.124714	0.111435	0.213746
210000	-20.67821	0	-20.67821	0.119337	0.287139	0.275595	0.23639	0.145562	0.147496
220000	-17.17351	0	-17.17351	0.135883	0.0548005	0.119901	0.094174	0.133897	0.181612
230000	-18.64176	0	-18.64176	0.158143	0.195182	0.174127	0.168828	0.100925	0.143125
240000	-15.47181	0	-15.47181	0.151113	0.113122	0.0821699	0.233722	0.08915	0.156353
250000	-22.53949	0	-22.53949	0.264835	0.0670042	0.177641	0.285997	0.18027	0.119198
260000	-16.77385	0	-16.77385	0.14523	0.238028	0.12162	0.111975	0.213834	0.147787
270000	-16.82736	0	-16.82736	0.17213	0.125119	0.148876	0.202856	0.116677	0.112186
280000	-27.02294	0	-27.02294	0.181589	0.14244	0.313856	0.578312	0.117643	0.102063
290000	-23.75702	0	-23.75702	0.0512109	0.201293	0.136023	0.204013	0.192213	0.116149
300000	-19.4316	0	-19.4316	0.0876555	0.0825912	0.190349	0.221197	0.109816	0.12047
310000	-11.25182	0	-11.25182	0.0910666	0.149937	0.204742	0.302367	0.100386	0.137392
320000	-21.63255	0	-21.63255	0.190573	0.0456925	0.165742	0.166495	0.0640421	0.0744573
330000	-22.40331	0	-22.40331	0.127882	0.145425	0.257169	0.218558	0.060032	0.0536013
340000	-23.30732	0	-23.30732	0.102968	0.139963	0.215368	0.224212	0.0924394	0.113661
350000	-14.58907	0	-14.58907	0.125498	0.153174	0.111256	0.217405	0.109471	0.157198
360000	-14.99763	0	-14.99763	0.118277	0.15692	0.178158	0.212077	0.0855764	0.186358
370000	-19.13453	0	-19.13453	0.289912	0.0517581	0.156363	0.200386	0.0820806	0.106906
380000	-13.97494	0	-13.97494	0.14245	0.0785902	0.132614	0.162923	0.158323	0.17134
390000	-28.47933	0	-28.47933	0.270127	0.224594	0.134391	0.157222	0.0641342	0.0932031
400000	-25.92247	0	-25.92247	0.230714	0.207881	0.18151	0.194946	0.0662192	0.0928204
410000	-17.41116	0	-17.41116	0.105617	0.070816	0.184028	0.235965	0.0998593	0.125247
420000	-17.74367	0	-17.74367	0.123496	0.0782727	0.105165	0.133787	0.155067	0.11556
430000	-16.25558	0	-16.25558	0.104408	0.0580151	0.190015	0.256704	0.111033	0.148536
440000	-18.62037	0	-18.62037	0.181722	0.2112	0.139057	0.377642	0.209426	0.214603
450000	-24.6762	0	-24.6762	0.157908	0.135043	0.134627	0.159306	0.385393	0.177903
460000	-21.21668	0	-21.21668	0.0382286	0.0663184	0.240238	0.154604	0.138795	0.220644
470000	-22.76291	0	-22.76291	0.18949	0.158835	0.139123	0.322629	0.109257	0.336657
480000	-12.30609	0	-12.30609	0.0669126	0.185839	0.146112	0.194696	0.0822221	0.0992265
490000	-14.44673	0	-14.44673	0.128134	0.170481	0.137565	0.187955	0.159562	0.169571
500000	-20.62183	0	-20.62183	0.172061	0.214021	0.244807	0.236193	0.267314	0.106889
510000	-16.57346	0	-16.57346	0.0953984	0.143281	0.280532	0.151375	0.112762	0.064644
520000	-19.0515	0	-19.0515	0.152168	0.114731	0.203854	0.118402	0.147983	0.212287
530000	-22.04678	0	-22.04678	0.132981	0.0682814	0.136027	0.112633	0.205688	0.135705
540000	-17.30196	0	-17.30196	0.15623	0.0683785	0.122081	0.250389	0.135767	0.238558
550000	-12.75387	0	-12.75387	0.0876157	0.110613	0.176816	0.182271	0.114387	0.228099
560000	-16.00887	0	-16.00887	0.188051	0.111013	0.128789	0.0650606	0.0931155	0.103983
570000	-21.49677	0	-21.49677	0.16219	0.0728051	0.151415	0.112771	0.144387	0.101555
580000	-19.18097	0	-19.18097	0.188306	0.228177	0.198788	0.225678	0.0768878	0.241932
590000	-24.68193	0	-24.68193	0.330994	0.101895	0.127915	0.516889	0.0845463	0.122615
600000	-17.28183	0	-17.28183	0.0821468	0.0416178	0.150968	0.128221	0.147829	0.143285
610000	-19.29188	0	-19.29188	0.0904153	0.102851	0.1118	0.136063	0.18197	0.202318
620000	-16.67088	0	-16.67088	0.0642527	0.0681576	0.109045	0.174733	0.114793	0.102485
630000	-23.91106	0	-23.91106	0.0457522	0.173448	0.118821	0.197065	0.119134	0.294664
640000	-19.17525	0	-19.17525	0.0766369	0.047504	0.269825	0.145802	0.0703426	0.0863964
650000	-21.14687	0	-21.14687	0.309832	0.115807	0.241526	0.207306	0.141163	0.184675
660000	-25.88745	0	-25.88745	0.16075	0.0527165	0.153862	0.145583	0.293737	0.193399
670000	-18.06906	0	-18.06906	0.10438	0.147815	0.170074	0.0991141	0.12973	0.110127
680000	-18.491	0	-18.491	0.131132	0.0909519	0.107609	0.137093	0.156573	0.0787607
690000	-17.72485	0	-17.72485	0.27453	0.0916007	0.121663	0.124439	0.0619029	0.131573
700000	-18.07393	0	-18.07393	0.163544	0.0791987	0.134125	0.0689529	0.0762935	0.128326
710000	-20.45717	0	-20.45717	0.0648138	0.184689	0.242669	0.308149	0.134611	0.115086
720000	-18.57034	0	-18.57034	0.137785	0.135266	0.136875	0.196391	0.0305996	0.116942
730000	-17.75338	0	-17.75338	0.0843015	0.228853	0.154974	0.243523	0.14644	0.099725
740000	-20.56579	0	-20.56579	0.270415	0.172681	0.222518	0.211462	0.164924	0.167538
750000	-17.86304	0	-17.86304	0.129874	0.13462	0.111172	0.155753	0.0926166	0.23433
760000	-24.15598	0	-24.15598	0.0417504	0.0760781	0.141754	0.167939	0.408025	0.130392
770000	-14.67145	0	-14.67145	0.166783	0.0419157	0.16181	0.176477	0.0880661	0.218211
780000	-15.27912	0	-15.27912	0.143271	0.129477	0.107607	0.164842	0.0680583	0.161232
790000	-15.58906	0	-15.58906	0.087309	0.0972521	0.11917	0.102751	0.0720238	0.121456
800000	-26.39119	0	-26.39119	0.126754	0.169459	0.178844	0.30108	0.143874	0.166241
810000	-21.01239	0	-21.01239	0.0649498	0.0868283	0.265026	0.0522129	0.20277	0.164498
820000	-15.63684	0	-15.63684	0.189815	0.0607206	0.145618	0.199868	0.111819	0.113898
830000	-13.59341	0	-13.59341	0.063424	0.120653	0.16924	0.219302	0.107916	0.284997
840000	-15.99898	0	-15.99898	0.264193	0.154623	0.211469	0.145209	0.0920237	0.112175
850000	-24.87058	0	-24.87058	0.0750391	0.327989	0.185385	0.0802018	0.410556	0.0927581
