Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-39.88626	0	-39.88626	0.12241	0.295987	0.110232	0.0972683	0.105996	0.0733146
10000	-36.999	0	-36.999	0.151011	0.0999458	0.150862	0.161877	0.0710159	0.193751
20000	-29.94279	0	-29.94279	0.261796	0.131887	0.27999	0.179294	0.175367	0.0535443
30000	-26.77812	0	-26.77812	0.25541	0.172553	0.143896	0.383028	0.139477	0.08503
40000	-36.38851	0	-36.38851	0.416584	0.193303	0.257943	0.370345	0.135294	0.117538
50000	-32.11963	0	-32.11963	0.295027	0.120011	0.256011	0.19206	0.162374	0.122505
60000	-31.02591	0	-31.02591	0.0710268	0.162146	0.204683	0.122847	0.126355	0.0827097
70000	-30.44632	0	-30.44632	0.107395	0.152243	0.161072	0.137324	0.180317	0.0967979
80000	-30.88578	0	-30.88578	0.0666278	0.269123	0.0720101	0.346657	0.205149	0.138544
90000	-27.47888	0	-27.47888	0.123294	0.298456	0.119055	0.199195	0.133814	0.0406418
100000	-29.22815	0	-29.22815	0.0824341	0.110511	0.108892	0.325382	0.240462	0.239465
110000	-26.78394	0	-26.78394	0.0843995	0.164494	0.139874	0.236751	0.0858021	0.0564742
120000	-29.20121	0	-29.20121	0.164409	0.276997	0.119891	0.159781	0.158548	0.0638195
130000	-24.66183	0	-24.66183	0.112357	0.141586	0.111631	0.196477	0.0953749	0.0780605
140000	-27.95778	0	-27.95778	0.144897	0.0789671	0.0966209	0.232416	0.103656	0.108088
150000	-33.20129	0	-33.20129	0.0595618	0.129173	0.140824	0.157112	0.14666	0.136464
160000	-29.29162	0	-29.29162	0.29416	0.080663	0.215395	0.270656	0.0589375	0.17888
170000	-29.08408	0	-29.08408	0.216378	0.0706996	0.0741376	0.213354	0.171293	0.213324
180000	-28.50784	0	-28.50784	0.192101	0.157007	0.116832	0.434195	0.0919889	0.110023
190000	-25.99514	0	-25.99514	0.171135	0.070984	0.253907	0.192625	0.107627	0.126806
200000	-24.87593	0	-24.87593	0.141389	0.190021	0.155916	0.197669	0.105916	0.132946
210000	-26.06485	0	-26.06485	0.151344	0.100281	0.0903728	0.213084	0.142672	0.11522
220000	-31.93472	0	-31.93472	0.0637595	0.131669	0.0579928	0.152391	0.123337	0.231959
230000	-27.2068	0	-27.2068	0.168142	0.136988	0.148406	0.259844	0.109099	0.118696
240000	-36.74911	0	-36.74911	0.181459	0.607088	0.263332	0.382438	0.349046	0.203128
250000	-25.49104	0	-25.49104	0.133405	0.126664	0.149881	0.21705	0.141279	0.105127
260000	-31.09721	0	-31.09721	0.132156	0.312968	0.178269	0.456493	0.106876	0.157455
