Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-29.06441	0	-29.06441	0.0855627	0.114523	0.16169	0.0508693	0.196541	0.107719
10000	-18.27314	0	-18.27314	0.199559	0.236206	0.454325	0.152784	0.231371	0.127162
20000	-14.02183	0	-14.02183	0.194827	0.189168	0.287575	0.184707	0.293639	0.0969188
30000	-13.14225	0	-13.14225	0.220652	0.193443	0.0982647	0.429689	0.0960726	0.154459
40000	-19.11085	0	-19.11085	0.181374	0.267115	0.104806	0.291296	0.104041	0.256563
50000	-16.06483	0	-16.06483	0.109604	0.116081	0.124663	0.331812	0.105289	0.159248
60000	-14.20063	0	-14.20063	0.143276	0.184967	0.0647944	0.181874	0.20918	0.130366
70000	-11.11598	0	-11.11598	0.20348	0.205138	0.0819147	0.279068	0.130354	0.0802975
80000	-16.92527	0	-16.92527	0.104944	0.274301	0.16344	0.152561	0.186989	0.358279
90000	-16.41847	0	-16.41847	0.154461	0.248241	0.0954688	0.393928	0.177488	0.0974586
100000	-16.55636	0	-16.55636	0.0750324	0.120324	0.319516	0.181829	0.273293	0.102974
110000	-18.20435	0	-18.20435	0.122749	0.111922	0.171868	0.134973	0.159396	0.0952456
120000	-15.85851	0	-15.85851	0.160428	0.260212	0.0890654	0.324242	0.124749	0.155452
130000	-13.0144	0	-13.0144	0.106259	0.172266	0.354816	0.259207	0.16422	0.0689406
140000	-10.80096	0	-10.80096	0.147568	0.180739	0.130511	0.182005	0.0790779	0.164705
150000	-21.05082	0	-21.05082	0.166946	0.15784	0.172166	0.438677	0.321199	0.0844411
160000	-14.15121	0	-14.15121	0.19442	0.173198	0.333846	0.384752	0.187509	0.0940286
170000	-16.79149	0	-16.79149	0.104791	0.310489	0.198429	0.292612	0.157319	0.090771
180000	-17.88759	0	-17.88759	0.11201	0.309808	0.15761	0.146586	0.105435	0.134332
190000	-14.70051	0	-14.70051	0.170551	0.278024	0.152716	0.240265	0.326349	0.18454
200000	-15.71677	0	-15.71677	0.118644	0.11922	0.170723	0.320655	0.0899834	0.138014
210000	-13.44308	0	-13.44308	0.109313	0.203295	0.0834521	0.205445	0.170979	0.170608
220000	-12.84391	0	-12.84391	0.226566	0.248467	0.126257	0.354891	0.230249	0.0928214
230000	-13.78428	0	-13.78428	0.162126	0.080151	0.127239	0.248067	0.137494	0.273714
240000	-14.80388	0	-14.80388	0.194563	0.208481	0.18946	0.171958	0.114819	0.202091
250000	-13.88185	0	-13.88185	0.0806317	0.244798	0.164006	0.335107	0.224597	0.0559369
260000	-24.84125	0	-24.84125	0.24735	0.0729249	0.113353	0.620885	0.163059	0.168473
270000	-16.55954	0	-16.55954	0.185634	0.30518	0.0922783	0.170643	0.160054	0.270805
280000	-21.69834	0	-21.69834	0.16756	0.5838	0.114779	0.322601	0.201365	0.0885356
290000	-11.87923	0	-11.87923	0.157955	0.310492	0.220845	0.183311	0.16678	0.161533
300000	-16.85992	0	-16.85992	0.327418	0.190307	0.16783	0.264477	0.298894	0.0973641
310000	-14.53134	0	-14.53134	0.167463	0.0853642	0.219902	0.127974	0.090376	0.230396
320000	-17.02674	0	-17.02674	0.206154	0.118017	0.150397	0.17532	0.149557	0.290026
330000	-12.43617	0	-12.43617	0.123698	0.214033	0.105461	0.276242	0.137142	0.166717
340000	-13.30587	0	-13.30587	0.0908253	0.328523	0.0876499	0.238258	0.213803	0.100824
350000	-17.63829	0	-17.63829	0.182721	0.273177	0.27364	0.129494	0.202907	0.148618
360000	-16.12016	0	-16.12016	0.10022	0.334849	0.220399	0.306506	0.103803	0.12938
370000	-20.72185	0	-20.72185	0.0588309	0.254407	0.294753	0.142867	0.18418	0.46039
380000	-15.37636	0	-15.37636	0.092402	0.112026	0.22911	0.300783	0.134819	0.213431
390000	-14.48688	0	-14.48688	0.0770262	0.117978	0.340041	0.262048	0.13379	0.170709
400000	-16.46853	0	-16.46853	0.336508	0.249431	0.125541	0.313889	0.0825527	0.137779
410000	-12.13533	0	-12.13533	0.0566638	0.262562	0.146835	0.210892	0.135252	0.0985458
420000	-14.54717	0	-14.54717	0.127726	0.126093	0.18996	0.398345	0.123151	0.30203
430000	-14.4282	0	-14.4282	0.282534	0.123077	0.195488	0.151853	0.154632	0.214409
440000	-16.31882	0	-16.31882	0.178117	0.168314	0.10809	0.243621	0.132201	0.170806
450000	-15.96564	0	-15.96564	0.186017	0.141224	0.305782	0.399852	0.0720789	0.205693
460000	-16.21217	0	-16.21217	0.107624	0.496757	0.209355	0.326139	0.232946	0.135722
470000	-20.89471	0	-20.89471	0.0754631	0.0602995	0.163001	0.222053	0.264011	0.284789
480000	-15.46154	0	-15.46154	0.243359	0.221324	0.411863	0.301885	0.101282	0.147115
490000	-11.28777	0	-11.28777	0.16515	0.206261	0.161147	0.191097	0.149844	0.0584526
500000	-16.20571	0	-16.20571	0.0984945	0.133043	0.104414	0.222857	0.160006	0.34752
510000	-12.95552	0	-12.95552	0.0647224	0.223383	0.112365	0.252653	0.129749	0.197573
520000	-18.01542	0	-18.01542	0.120638	0.165262	0.503647	0.419446	0.0949187	0.137241
530000	-24.41668	0	-24.41668	0.138527	0.337514	0.319786	0.12362	0.215006	0.296956
540000	-15.7817	0	-15.7817	0.0834804	0.31395	0.131805	0.251607	0.131143	0.0672175
550000	-14.28705	0	-14.28705	0.146605	0.164356	0.113476	0.211812	0.319186	0.160379
560000	-13.11444	0	-13.11444	0.0934437	0.235936	0.178718	0.275096	0.106159	0.295794
570000	-16.94502	0	-16.94502	0.123465	0.362884	0.115374	0.496639	0.133057	0.125732
580000	-14.20501	0	-14.20501	0.191047	0.141793	0.173578	0.192711	0.210613	0.0971777
590000	-16.56712	0	-16.56712	0.0713789	0.358149	0.267786	0.441006	0.251729	0.171424
600000	-24.10484	0	-24.10484	0.103526	0.543307	0.0484975	0.249892	0.197981	0.214183
610000	-16.33575	0	-16.33575	0.154629	0.162647	0.186499	0.085717	0.204055	0.0903145
620000	-17.08923	0	-17.08923	0.118136	0.105006	0.0818959	0.189826	0.101495	0.153683
630000	-17.40541	0	-17.40541	0.150372	0.136709	0.162838	0.233684	0.282082	0.187753
640000	-13.73145	0	-13.73145	0.390936	0.135212	0.218816	0.283199	0.160539	0.177854
650000	-15.99104	0	-15.99104	0.213581	0.124293	0.257608	0.23142	0.192196	0.132773
660000	-13.78809	0	-13.78809	0.149204	0.23378	0.24197	0.452082	0.304122	0.161872
670000	-23.72179	0	-23.72179	0.184622	1.13402	0.3954	0.317593	0.065663	0.210965
680000	-18.89185	0	-18.89185	0.277353	0.144139	0.178305	0.438043	0.127888	0.323838
690000	-23.62701	0	-23.62701	0.296214	0.294619	0.174716	0.449767	0.12389	0.239202
700000	-22.71341	0	-22.71341	0.176454	0.311076	0.18176	0.128734	0.089096	0.134527
710000	-14.73468	0	-14.73468	0.178863	0.151148	0.0644045	0.366159	0.170805	0.0613647
720000	-20.09655	0	-20.09655	0.293793	0.264789	0.142822	0.214502	0.0448014	0.0958068
730000	-13.23658	0	-13.23658	0.133458	0.235448	0.192532	0.266117	0.33613	0.0890188
740000	-13.8588	0	-13.8588	0.213853	0.275749	0.234525	0.293578	0.106396	0.0676801
750000	-19.7872	0	-19.7872	0.36662	0.230304	0.0883788	0.301793	0.175895	0.147042
760000	-14.34285	0	-14.34285	0.28159	0.179563	0.206102	0.287396	0.109956	0.13568
770000	-18.5297	0	-18.5297	0.203578	0.339784	0.256623	0.231341	0.128708	0.154982
780000	-16.31458	0	-16.31458	0.0756332	0.20437	0.253554	0.18273	0.143813	0.129024
790000	-12.70197	0	-12.70197	0.182521	0.19506	0.102117	0.343376	0.0855719	0.136099
800000	-18.24442	0	-18.24442	0.225665	0.207388	0.156715	0.172873	0.0908625	0.130466
810000	-12.03398	0	-12.03398	0.0739618	0.112846	0.107217	0.266666	0.124321	0.0531276
820000	-14.63413	0	-14.63413	0.0840863	0.286444	0.0713244	0.502396	0.0567265	0.137019
830000	-19.7853	0	-19.7853	0.449743	0.0801847	0.18103	0.240309	0.276755	0.249627
840000	-20.83664	0	-20.83664	0.23758	0.242468	0.356543	0.363991	0.386516	0.138085
