Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-76.01064	0	-76.01064	0.110018	0.197854	0.18079	0.203879	0.123711	0.0994555
10000	-21.10594	0	-21.10594	0.289157	0.11574	0.11244	0.193991	0.103987	0.155761
20000	-23.34553	0	-23.34553	0.171145	0.131555	0.145368	0.0878626	0.216207	0.11575
30000	-31.31142	0	-31.31142	0.149542	0.27207	0.123636	0.533302	0.126669	0.212199
40000	-20.43022	0	-20.43022	0.0615399	0.158265	0.245765	0.142827	0.0659185	0.140216
50000	-20.46562	0	-20.46562	0.142081	0.139716	0.255479	0.242435	0.101552	0.25234
60000	-24.28454	0	-24.28454	0.0309234	0.199896	0.297288	0.160973	0.244829	0.155423
70000	-29.01409	0	-29.01409	0.0948709	0.171371	0.247358	0.216562	0.0902992	0.0855923
80000	-20.63437	0	-20.63437	0.168806	0.208173	0.0929216	0.11163	0.118361	0.173185
90000	-19.57399	0	-19.57399	0.204585	0.199637	0.0790894	0.103495	0.341883	0.145911
100000	-22.5983	0	-22.5983	0.138875	0.222387	0.161305	0.350914	0.434113	0.094031
110000	-21.18883	0	-21.18883	0.222432	0.150173	0.307537	0.182277	0.158206	0.103575
120000	-22.72206	0	-22.72206	0.224213	0.284438	0.195251	0.165351	0.249899	0.185371
130000	-19.61291	0	-19.61291	0.0879367	0.214623	0.15916	0.228403	0.0972197	0.153239
140000	-23.22057	0	-23.22057	0.122623	0.152427	0.334065	0.0910374	0.0800056	0.185334
150000	-19.35375	0	-19.35375	0.136174	0.284913	0.189954	0.21244	0.216286	0.074211
160000	-24.16219	0	-24.16219	0.155811	0.10875	0.195882	0.267288	0.187171	0.215413
170000	-18.5501	0	-18.5501	0.130388	0.141857	0.0811561	0.148845	0.171403	0.145942
180000	-17.82186	0	-17.82186	0.143978	0.187239	0.179009	0.129373	0.248513	0.163204
190000	-19.16863	0	-19.16863	0.171537	0.271651	0.192968	0.131461	0.217919	0.133722
200000	-18.33743	0	-18.33743	0.108561	0.20902	0.0799732	0.379438	0.185478	0.115897
210000	-22.03974	0	-22.03974	0.111445	0.166144	0.194189	0.5706	0.157153	0.104593
220000	-25.59138	0	-25.59138	0.219964	0.332073	0.189143	0.270926	0.155185	0.0688332
230000	-30.2531	0	-30.2531	0.124185	0.52344	0.278561	0.143119	0.18654	0.0610701
240000	-17.59465	0	-17.59465	0.169646	0.10396	0.136711	0.11772	0.225178	0.0851069
250000	-20.13997	0	-20.13997	0.0790912	0.124829	0.116292	0.0933853	0.185873	0.0892203
260000	-23.083	0	-23.083	0.146225	0.204502	0.137278	0.0826591	0.321805	0.116489
270000	-18.35667	0	-18.35667	0.187362	0.140747	0.192192	0.152787	0.129892	0.0909825
280000	-23.82355	0	-23.82355	0.193471	0.0996882	0.10279	0.0899372	0.336539	0.207878
290000	-27.44759	0	-27.44759	0.245696	0.152324	0.13976	0.341622	0.107752	0.140344
300000	-18.3955	0	-18.3955	0.104685	0.1238	0.169015	0.469627	0.0942807	0.0990617
310000	-19.54163	0	-19.54163	0.179165	0.206076	0.297374	0.212779	0.181538	0.0584664
320000	-19.90944	0	-19.90944	0.100948	0.150035	0.189257	0.305279	0.222357	0.110687
330000	-22.80987	0	-22.80987	0.146113	0.153645	0.224945	0.48518	0.110044	0.185409
340000	-20.19764	0	-20.19764	0.0823111	0.208953	0.109863	0.29039	0.225179	0.106656
350000	-21.12571	0	-21.12571	0.145829	0.138667	0.145236	0.203275	0.133143	0.197587
360000	-24.72632	0	-24.72632	0.120411	0.103794	0.10064	0.158055	0.134069	0.0473891
370000	-17.25607	0	-17.25607	0.138743	0.142832	0.0965238	0.24986	0.121028	0.119637
380000	-27.296	0	-27.296	0.120537	0.174909	0.183309	0.297022	0.530132	0.189456
390000	-19.82957	0	-19.82957	0.115152	0.220835	0.108741	0.311516	0.197998	0.118957
400000	-23.54118	0	-23.54118	0.213407	0.157142	0.222755	0.320527	0.142016	0.289714
410000	-19.51102	0	-19.51102	0.199958	0.109725	0.105217	0.143296	0.115302	0.19084
420000	-26.84673	0	-26.84673	0.176637	0.229297	0.126733	0.104182	0.314099	0.0584101
430000	-20.02666	0	-20.02666	0.0824103	0.0886593	0.18315	0.156314	0.153295	0.0669678
440000	-28.07622	0	-28.07622	0.132338	0.0726079	0.229881	0.064897	0.340266	0.0700688
450000	-26.44058	0	-26.44058	0.23061	0.15545	0.158139	0.284908	0.310017	0.111333
460000	-19.73061	0	-19.73061	0.21984	0.0975534	0.150833	0.228551	0.129245	0.0740281
470000	-17.95526	0	-17.95526	0.177907	0.096793	0.349441	0.244689	0.209258	0.0773794
480000	-20.93163	0	-20.93163	0.101488	0.121144	0.227326	0.216917	0.0831978	0.121699
490000	-23.87479	0	-23.87479	0.0835484	0.10555	0.187667	0.19919	0.111542	0.154039
500000	-19.46687	0	-19.46687	0.0782279	0.0817774	0.264398	0.260363	0.183532	0.111747
510000	-23.52266	0	-23.52266	0.206295	0.132044	0.144082	0.0962187	0.124236	0.120229
520000	-21.70187	0	-21.70187	0.0702874	0.160728	0.390446	0.131505	0.167246	0.105482
530000	-19.10232	0	-19.10232	0.136634	0.146304	0.30379	0.178423	0.299561	0.17654
540000	-25.01238	0	-25.01238	0.348432	0.139775	0.364931	0.188961	0.119895	0.0532252
550000	-20.65752	0	-20.65752	0.128351	0.175892	0.147016	0.099851	0.0717664	0.138872
