Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-12.44534	0	-12.44534	0.0774877	0.114348	0.131353	0.0988192	0.07654	0.0991158
10000	-12.47067	0	-12.47067	0.085686	0.26597	0.308068	0.217897	0.0699996	0.172578
20000	-12.26044	0	-12.26044	0.258329	0.150463	0.126409	0.350559	0.0690172	0.24552
30000	-8.517951	0	-8.517951	0.164934	0.194806	0.415017	0.205761	0.106678	0.128417
40000	-7.161345	0	-7.161345	0.177087	0.286705	0.334572	0.215818	0.25626	0.0833709
50000	-12.01163	0	-12.01163	0.282851	0.170286	0.145461	0.306274	0.217536	0.0846214
60000	-9.155649	0	-9.155649	0.106212	0.336626	0.141717	0.227473	0.132181	0.147389
70000	-5.739578	0	-5.739578	0.137421	0.103034	0.0998618	0.259972	0.0743903	0.097803
80000	-9.72378	0	-9.72378	0.0607841	0.0744643	0.585055	0.209424	0.0667574	0.172769
90000	-4.039217	0	-4.039217	0.128118	0.155032	0.190742	0.277396	0.0945271	0.145017
100000	-6.297862	0	-6.297862	0.135581	0.223955	0.19535	0.59911	0.146002	0.085255
110000	-4.952943	0	-4.952943	0.0626534	0.117998	0.1673	0.262545	0.109728	0.0835676
120000	-10.8341	0	-10.8341	0.131364	0.0636262	0.24002	0.24966	0.170304	0.194224
130000	-8.675674	0	-8.675674	0.115181	0.0785817	0.347755	0.307815	0.0625929	0.218328
140000	-12.93635	0	-12.93635	0.221996	0.0786049	0.56036	0.250349	0.118316	0.145126
150000	-9.247212	0	-9.247212	0.0879377	0.133635	0.150041	0.37731	0.0854213	0.11258
160000	-12.95698	0	-12.95698	0.191417	0.174751	0.342157	0.237941	0.209353	0.236123
170000	-7.780041	0	-7.780041	0.0947428	0.231785	0.20051	0.139286	0.134193	0.100628
180000	-7.720476	0	-7.720476	0.142831	0.122842	0.196623	0.185107	0.232628	0.209381
190000	-8.703322	0	-8.703322	0.0896617	0.0775893	0.226756	0.595574	0.108209	0.0788258
200000	-7.810328	0	-7.810328	0.0892032	0.0911611	0.417116	0.419554	0.0854481	0.0997178
210000	-9.866491	0	-9.866491	0.089547	0.491189	0.271462	0.383175	0.295103	0.0632484
220000	-6.564214	0	-6.564214	0.182132	0.124124	0.237601	0.191446	0.0562878	0.111924
230000	-10.26034	0	-10.26034	0.178859	0.1071	0.133276	0.220247	0.0853839	0.0708012
240000	-10.45898	0	-10.45898	0.151818	0.0576177	0.220986	0.1881	0.167218	0.155112
250000	-6.624304	0	-6.624304	0.160437	0.124311	0.24147	0.296415	0.149599	0.0779776
260000	-6.302105	0	-6.302105	0.076418	0.117581	0.386209	0.463726	0.147152	0.0542254
270000	-4.847227	0	-4.847227	0.125406	0.349385	0.154076	0.176202	0.0930069	0.18817
280000	-10.01445	0	-10.01445	0.0474921	0.0441154	0.222453	0.31333	0.219222	0.12327
290000	-4.179028	0	-4.179028	0.0823535	0.185715	0.200504	0.325809	0.150039	0.162211
300000	-9.811411	0	-9.811411	0.199145	0.215728	0.276073	0.216651	0.0978853	0.303356
310000	-8.317728	0	-8.317728	0.152774	0.0860553	0.215408	0.245774	0.127155	0.169323
320000	-9.269602	0	-9.269602	0.175773	0.228488	0.203411	0.417844	0.123778	0.207058
330000	-9.927595	0	-9.927595	0.106548	0.15705	0.311743	0.322119	0.2115	0.111112
340000	-7.261285	0	-7.261285	0.089476	0.114147	0.280216	0.162793	0.152325	0.0827906
350000	-7.384001	0	-7.384001	0.0582826	0.277831	0.328194	0.42367	0.0902175	0.114986
360000	-8.67018	0	-8.67018	0.20175	0.289993	0.250783	0.42543	0.0641347	0.173458
