Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-29.5164	0	-29.5164	0.258019	0.1413	0.462512	0.0888234	0.377859	0.193705
10000	-18.98188	0	-18.98188	0.0531283	0.316968	0.0894603	0.179719	0.158767	0.112162
20000	-23.76213	0	-23.76213	0.146496	0.223361	0.354062	0.198351	0.0811893	0.132041
30000	-20.08778	0	-20.08778	0.114326	0.717658	0.0919687	0.153974	0.101193	0.158668
40000	-19.85973	0	-19.85973	0.0649827	0.289019	0.235301	0.204327	0.109782	0.254138
50000	-15.44645	0	-15.44645	0.131322	0.229254	0.0678307	0.233542	0.102041	0.102334
60000	-19.14871	0	-19.14871	0.0651264	0.174518	0.111394	0.2306	0.119569	0.167856
70000	-26.90419	0	-26.90419	0.272932	0.28507	0.133932	0.178315	0.0829203	0.111289
80000	-19.34282	0	-19.34282	0.0601495	0.289928	0.127263	0.196082	0.0424116	0.136142
90000	-17.1745	0	-17.1745	0.0595768	0.218174	0.154414	0.201998	0.158534	0.0926313
100000	-21.52027	0	-21.52027	0.0735671	0.316221	0.131917	0.263493	0.273189	0.133329
110000	-18.19984	0	-18.19984	0.115778	0.220014	0.158659	0.269005	0.132301	0.0722251
120000	-17.78982	0	-17.78982	0.158473	0.234191	0.112202	0.244794	0.127751	0.106485
130000	-19.11986	0	-19.11986	0.0781911	0.138324	0.169791	0.262821	0.132406	0.0681525
140000	-20.38	0	-20.38	0.140163	0.123113	0.176987	0.272967	0.218229	0.178435
150000	-20.70745	0	-20.70745	0.0708241	0.197647	0.280784	0.331149	0.0943186	0.302366
160000	-15.43409	0	-15.43409	0.0820606	0.159069	0.122371	0.128251	0.0977229	0.0987659
170000	-22.69265	0	-22.69265	0.0789336	0.256914	0.240653	0.127127	0.150676	0.28128
180000	-16.10234	0	-16.10234	0.105231	0.120788	0.161645	0.164712	0.106184	0.0825275
190000	-21.09846	0	-21.09846	0.147641	0.27922	0.100132	0.105622	0.167643	0.323442
200000	-23.43552	0	-23.43552	0.111439	0.342819	0.178285	0.299969	0.23917	0.233031
210000	-19.02884	0	-19.02884	0.171028	0.19965	0.07277	0.409198	0.114591	0.0427195
220000	-24.59152	0	-24.59152	0.215834	0.358848	0.18371	0.155263	0.191885	0.310808
230000	-22.80177	0	-22.80177	0.0952139	0.198894	0.10771	0.21381	0.126709	0.290234
240000	-22.70112	0	-22.70112	0.217164	0.317141	0.17494	0.113704	0.0968636	0.100116
250000	-24.4037	0	-24.4037	0.244142	0.0697475	0.236969	0.173889	0.170571	0.241141
260000	-21.09183	0	-21.09183	0.160901	0.254071	0.0621467	0.180326	0.333023	0.10513
270000	-19.37719	0	-19.37719	0.160618	0.286145	0.0437545	0.205516	0.0977132	0.248927
280000	-19.51423	0	-19.51423	0.0957568	0.15172	0.318785	0.340263	0.111145	0.128252
290000	-18.84908	0	-18.84908	0.12557	0.292781	0.229958	0.239359	0.118009	0.145442
