Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-42.35495	0	-42.35495	0.0949818	0.0707775	0.0928547	0.328666	0.134177	0.160792
10000	-15.92616	0	-15.92616	0.0935956	0.140697	0.176683	0.252381	0.112317	0.0893079
20000	-20.0527	0	-20.0527	0.0692529	0.100125	0.258924	0.132255	0.100323	0.178516
30000	-25.70124	0	-25.70124	0.0843518	0.131851	0.0798508	0.258777	0.141392	0.0890134
40000	-21.31894	0	-21.31894	0.0746677	0.142034	0.0895316	0.395704	0.089295	0.148927
50000	-15.86196	0	-15.86196	0.109404	0.161379	0.25648	0.291123	0.10954	0.121764
60000	-25.10857	0	-25.10857	0.0269694	0.16971	0.299327	0.418267	0.0584126	0.0816495
70000	-24.86017	0	-24.86017	0.132159	0.222776	0.15133	0.3525	0.114872	0.198473
80000	-17.63939	0	-17.63939	0.0863272	0.123023	0.200018	0.153623	0.0492939	0.137903
90000	-20.89487	0	-20.89487	0.0867426	0.149986	0.331266	0.398681	0.165487	0.182419
100000	-23.21618	0	-23.21618	0.329805	0.158171	0.194668	0.218321	0.0911076	0.0924549
110000	-24.64004	0	-24.64004	0.114498	0.263123	0.0829442	0.161521	0.177708	0.0700816
120000	-20.2176	0	-20.2176	0.0741337	0.0663222	0.332633	0.212654	0.157694	0.0476005
130000	-22.01077	0	-22.01077	0.116615	0.132919	0.200861	0.241967	0.214576	0.109618
140000	-20.4714	0	-20.4714	0.0550579	0.0535686	0.30428	0.184639	0.140898	0.119431
150000	-17.8689	0	-17.8689	0.14204	0.155573	0.20607	0.21572	0.105708	0.185612
160000	-17.50094	0	-17.50094	0.184258	0.0736864	0.312446	0.171578	0.0727223	0.120255
170000	-23.41648	0	-23.41648	0.0332694	0.210056	0.221578	0.286746	0.163745	0.103271
180000	-21.45586	0	-21.45586	0.206514	0.0553492	0.277459	0.290353	0.117559	0.192345
190000	-21.70548	0	-21.70548	0.0938242	0.0465017	0.252828	0.34791	0.146051	0.0952402
200000	-19.66189	0	-19.66189	0.152979	0.0635786	0.157492	0.316119	0.0739414	0.0806418
210000	-20.43227	0	-20.43227	0.0983874	0.0953123	0.382543	0.319969	0.09001	0.1069
220000	-23.71743	0	-23.71743	0.0686342	0.251138	0.324878	0.309372	0.212109	0.123231
230000	-20.07152	0	-20.07152	0.257415	0.152518	0.25706	0.333818	0.0641105	0.204502
240000	-22.85815	0	-22.85815	0.0904686	0.0901142	0.0627378	0.37402	0.123218	0.167999
250000	-22.80514	0	-22.80514	0.161529	0.182552	0.35485	0.345096	0.250294	0.0713565
260000	-20.14512	0	-20.14512	0.153317	0.12808	0.245152	0.345799	0.0731791	0.148984
270000	-20.22202	0	-20.22202	0.0742843	0.223345	0.234174	0.387183	0.104677	0.192905
280000	-22.43464	0	-22.43464	0.178416	0.111137	0.275282	0.304812	0.0556492	0.237003
290000	-26.15642	0	-26.15642	0.0380585	0.236636	0.399587	0.287364	0.149222	0.0995695
300000	-21.47718	0	-21.47718	0.159651	0.140525	0.377985	0.394623	0.157012	0.134647
310000	-23.02365	0	-23.02365	0.119686	0.151855	0.22154	0.363882	0.204875	0.24228
320000	-24.58604	0	-24.58604	0.0968964	0.0954164	0.189232	0.133504	0.0763658	0.131774
330000	-21.37476	0	-21.37476	0.0426784	0.129474	0.171453	0.239353	0.0541879	0.059155
340000	-18.48825	0	-18.48825	0.217727	0.0939263	0.216641	0.218563	0.120756	0.0460184
350000	-18.57839	0	-18.57839	0.155643	0.21803	0.236814	0.372036	0.0875006	0.104133
360000	-24.3549	0	-24.3549	0.0450966	0.0405971	0.114142	0.420839	0.163337	0.0908454
370000	-17.93082	0	-17.93082	0.0773275	0.148898	0.195685	0.222353	0.0953691	0.119987
380000	-19.32599	0	-19.32599	0.0741155	0.11783	0.179676	0.224864	0.0568579	0.0777958
390000	-17.47149	0	-17.47149	0.0852366	0.11074	0.175079	0.192873	0.170349	0.0803809
400000	-21.29351	0	-21.29351	0.0540565	0.236842	0.174823	0.456795	0.0456768	0.0746522
410000	-20.05684	0	-20.05684	0.157084	0.103875	0.17861	0.105272	0.191713	0.116656
420000	-21.28094	0	-21.28094	0.21489	0.0766365	0.148793	0.136283	0.226572	0.201641
430000	-18.82349	0	-18.82349	0.0645906	0.149319	0.186276	0.224464	0.112832	0.11834
440000	-18.54379	0	-18.54379	0.131677	0.0738962	0.270649	0.201251	0.107624	0.135927
450000	-23.71308	0	-23.71308	0.193417	0.102394	0.392893	0.359764	0.239771	0.17113
460000	-18.65718	0	-18.65718	0.126585	0.129798	0.188034	0.299197	0.0997334	0.100382
