Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-41.26206	0	-41.26206	0.372716	0.124717	0.259748	0.083433	0.0840154	0.114065
10000	-34.02223	0	-34.02223	0.138272	0.122819	0.205591	0.458297	0.128361	0.144862
20000	-28.63036	0	-28.63036	0.0848227	0.152848	0.178811	0.542881	0.140804	0.0677593
30000	-36.01639	0	-36.01639	0.0921597	0.11826	0.140862	0.293356	0.0686199	0.214497
40000	-35.08939	0	-35.08939	0.125539	0.146348	0.15254	0.245447	0.196236	0.0889614
50000	-34.97268	0	-34.97268	0.147993	0.291177	0.0574773	0.37067	0.185268	0.132419
60000	-37.04325	0	-37.04325	0.0906597	0.251374	0.0813612	0.59973	0.1681	0.0696268
70000	-39.83307	0	-39.83307	0.162691	0.217692	0.225339	0.302649	0.0681487	0.0807625
80000	-37.21813	0	-37.21813	0.0858996	0.16744	0.103626	0.173304	0.296351	0.292599
90000	-29.84697	0	-29.84697	0.302597	0.384528	0.10594	0.349285	0.120973	0.199639
100000	-34.23753	0	-34.23753	0.231821	0.129358	0.141275	0.340344	0.104888	0.0928963
110000	-36.31592	0	-36.31592	0.104425	0.101912	0.153194	0.209037	0.0766811	0.0519906
120000	-30.44868	0	-30.44868	0.137395	0.281877	0.0804302	0.171829	0.0497392	0.226408
130000	-31.88013	0	-31.88013	0.147583	0.232422	0.0603378	0.447232	0.087022	0.144119
140000	-32.25253	0	-32.25253	0.190472	0.132838	0.257174	0.181171	0.143171	0.419467
150000	-31.61292	0	-31.61292	0.154432	0.48415	0.0761246	0.245679	0.192286	0.159669
160000	-32.94949	0	-32.94949	0.180023	0.179931	0.147173	0.387007	0.0895317	0.105991
170000	-32.86404	0	-32.86404	0.0766979	0.130878	0.352608	0.262115	0.0619929	0.202546
180000	-38.9864	0	-38.9864	0.211938	0.227645	0.597668	0.27122	0.09597	0.145438
190000	-33.84813	0	-33.84813	0.0955631	0.141468	0.175943	0.520926	0.0517423	0.165139
200000	-36.22849	0	-36.22849	0.204025	0.741421	0.160069	0.249768	0.201227	0.110397
210000	-32.17618	0	-32.17618	0.0704254	0.363974	0.353845	0.520201	0.127355	0.226611
220000	-37.67442	0	-37.67442	0.103413	0.143921	0.288228	0.252263	0.105245	0.154421
230000	-29.12943	0	-29.12943	0.266149	0.227709	0.0574169	0.427441	0.0999182	0.274865
240000	-30.5398	0	-30.5398	0.0835192	0.243634	0.191305	0.2552	0.102445	0.156443
250000	-25.76791	0	-25.76791	0.0673474	0.434285	0.0596533	0.376312	0.0829317	0.170494
260000	-32.83798	0	-32.83798	0.163052	0.355919	0.211241	0.430623	0.163383	0.0970091
270000	-29.00157	0	-29.00157	0.144305	0.346533	0.091929	0.33293	0.106438	0.196888
280000	-36.79973	0	-36.79973	0.315899	0.311427	0.243851	0.265623	0.248053	0.107261
