Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-80.62332	0	-80.62332	0.113218	0.0837115	0.118156	0.132705	0.0937634	0.0977673
10000	-52.66832	0	-52.66832	0.157488	0.143632	0.175204	0.370069	0.0497434	0.0805012
20000	-42.60188	0	-42.60188	0.0768404	0.287003	0.19159	0.495971	0.0754164	0.0968361
30000	-51.5107	0	-51.5107	0.28772	0.0839928	0.0705882	0.306515	0.0348923	0.112866
40000	-49.41229	0	-49.41229	0.132535	0.171818	0.30033	0.223217	0.0786422	0.154745
50000	-44.62655	0	-44.62655	0.110012	0.198097	0.133236	0.179882	0.0710736	0.144723
60000	-51.69683	0	-51.69683	0.215355	0.303249	0.0948511	0.327327	0.108962	0.355551
70000	-53.49507	0	-53.49507	0.0794307	0.328633	0.19219	0.19802	0.135307	0.0674698
80000	-45.52394	0	-45.52394	0.186877	0.111079	0.083142	0.35484	0.0483245	0.0686333
90000	-47.00906	0	-47.00906	0.101963	0.168745	0.143201	0.225908	0.0363	0.104394
100000	-39.61417	0	-39.61417	0.117699	0.164133	0.0861396	0.163085	0.0828075	0.135866
110000	-48.37612	0	-48.37612	0.180873	0.158367	0.185045	0.423949	0.0631833	0.0938951
120000	-40.80465	0	-40.80465	0.162744	0.228227	0.145544	0.266014	0.107976	0.0658575
130000	-40.49933	0	-40.49933	0.0988814	0.257261	0.161258	0.362104	0.0798567	0.0702868
140000	-44.47612	0	-44.47612	0.0683222	0.156868	0.117754	0.265116	0.0908798	0.235461
150000	-48.58991	0	-48.58991	0.252665	0.45051	0.164112	0.238949	0.055717	0.121112
160000	-45.53325	0	-45.53325	0.126052	0.168091	0.108305	0.279619	0.0969905	0.139493
170000	-43.98018	0	-43.98018	0.289799	0.165719	0.255164	0.274595	0.069309	0.12295
180000	-44.23113	0	-44.23113	0.0900013	0.102055	0.37338	0.226844	0.161121	0.0940084
190000	-47.13048	0	-47.13048	0.0998769	0.30358	0.115842	0.313622	0.267621	0.0941087
200000	-41.60328	0	-41.60328	0.11413	0.149153	0.106241	0.170963	0.0716922	0.137318
