Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-43.68821	0	-43.68821	0.0463008	0.068529	0.072725	0.165453	0.14626	0.0778874
10000	-32.35937	0	-32.35937	0.0443283	0.103113	0.265193	0.258062	0.25571	0.135058
20000	-33.24029	0	-33.24029	0.127571	0.0541398	0.0693252	0.309272	0.113738	0.077289
30000	-29.67725	0	-29.67725	0.0818882	0.102795	0.296508	0.35699	0.0756845	0.0931655
40000	-27.80434	0	-27.80434	0.102237	0.164868	0.115142	0.139868	0.0935739	0.0997781
50000	-32.77691	0	-32.77691	0.123256	0.336455	0.0946203	0.11792	0.0553759	0.105204
60000	-35.96109	0	-35.96109	0.0874597	0.391478	0.275422	0.269001	0.280276	0.159428
70000	-25.99461	0	-25.99461	0.0930362	0.208042	0.284189	0.195507	0.0607434	0.0642007
80000	-28.34159	0	-28.34159	0.16097	0.069487	0.21663	0.248112	0.0925024	0.0595492
90000	-26.13817	0	-26.13817	0.106946	0.322508	0.314001	0.502308	0.0763044	0.103743
100000	-30.2562	0	-30.2562	0.193588	0.135765	0.412668	0.804584	0.107004	0.17306
110000	-26.66698	0	-26.66698	0.257608	0.096558	0.20021	0.268068	0.202701	0.146742
120000	-30.77281	0	-30.77281	0.172892	0.0653212	0.275892	0.23688	0.131784	0.258807
130000	-35.26909	0	-35.26909	0.130456	0.10431	0.176451	0.704866	0.12002	0.101502
140000	-25.72512	0	-25.72512	0.128743	0.278988	0.108106	0.365768	0.209909	0.153876
150000	-32.20787	0	-32.20787	0.100118	0.0462654	0.313931	0.400935	0.0792735	0.154822
160000	-31.30756	0	-31.30756	0.0957076	0.110063	0.346635	0.161335	0.163654	0.0850138
170000	-29.08581	0	-29.08581	0.186101	0.213328	0.229405	0.213609	0.142239	0.197073
180000	-27.3659	0	-27.3659	0.144685	0.122151	0.428325	0.236049	0.201399	0.0527654
190000	-30.14518	0	-30.14518	0.217099	0.0518591	0.374414	0.257393	0.0534956	0.121898
200000	-29.37905	0	-29.37905	0.182479	0.10421	0.452754	0.237778	0.121727	0.161731
210000	-27.70549	0	-27.70549	0.0706871	0.148321	0.191279	0.138433	0.0554045	0.138377
220000	-28.69267	0	-28.69267	0.162039	0.186681	0.147524	0.586105	0.168314	0.122063
230000	-27.74488	0	-27.74488	0.041201	0.309807	0.334208	0.330005	0.107852	0.182006
240000	-25.70355	0	-25.70355	0.0968035	0.0883361	0.172812	0.236482	0.148621	0.153474
250000	-30.95058	0	-30.95058	0.147806	0.0840276	0.134315	0.346844	0.0609863	0.167658
260000	-26.65627	0	-26.65627	0.136563	0.168555	0.165146	0.130159	0.219087	0.0886333
270000	-30.9006	0	-30.9006	0.103977	0.146852	0.403122	0.418502	0.218807	0.122659
280000	-33.55877	0	-33.55877	0.179457	0.0732434	0.0561718	0.316618	0.0637334	0.0602561
290000	-24.29474	0	-24.29474	0.123985	0.0933603	0.206187	0.31783	0.136979	0.127358
300000	-26.87986	0	-26.87986	0.226132	0.180399	0.227891	0.280277	0.0404792	0.0866153
310000	-35.08043	0	-35.08043	0.113953	0.302405	0.251964	0.143817	0.133521	0.317972
320000	-28.47292	0	-28.47292	0.372085	0.133128	0.162556	0.630939	0.0900862	0.137398
330000	-31.85826	0	-31.85826	0.108122	0.392224	0.187867	0.1463	0.211578	0.177983
340000	-27.04414	0	-27.04414	0.120059	0.114648	0.150227	0.245242	0.0980801	0.114806
350000	-23.20093	0	-23.20093	0.0842356	0.150021	0.189983	0.45611	0.0898228	0.135822
360000	-25.51655	0	-25.51655	0.172482	0.146461	0.4753	0.268774	0.113442	0.141681
370000	-26.17156	0	-26.17156	0.13254	0.135959	0.196462	0.291661	0.0517683	0.0962952
380000	-26.23956	0	-26.23956	0.159776	0.155345	0.193422	0.262117	0.0970445	0.24589
390000	-26.7206	0	-26.7206	0.0751812	0.109347	0.11569	0.27089	0.130206	0.145227
400000	-34.66244	0	-34.66244	0.142995	0.167224	0.150774	0.32452	0.0929126	0.0437138
410000	-25.38881	0	-25.38881	0.158902	0.0873734	0.172353	0.342009	0.234308	0.243078
420000	-32.80938	0	-32.80938	0.155644	0.0928262	0.509863	0.387057	0.0489339	0.115442
430000	-27.5418	0	-27.5418	0.0761908	0.275528	0.286474	0.213559	0.0861516	0.225215
440000	-31.1415	0	-31.1415	0.0774339	0.0476858	0.257307	0.435192	0.164227	0.0696803
450000	-26.18662	0	-26.18662	0.144878	0.167319	0.35935	0.183582	0.168533	0.114575
460000	-28.44486	0	-28.44486	0.117721	0.0928595	0.45337	0.388749	0.0828692	0.194992
470000	-25.5426	0	-25.5426	0.235476	0.104314	0.135354	0.523391	0.086669	0.107738
480000	-28.92533	0	-28.92533	0.0641039	0.204434	0.143378	0.526075	0.107436	0.148759
490000	-26.92653	0	-26.92653	0.146145	0.120411	0.104833	0.179343	0.131508	0.103245
500000	-28.66249	0	-28.66249	0.110626	0.179216	0.327618	0.16007	0.0873049	0.102411
510000	-28.19344	0	-28.19344	0.258277	0.111915	0.339526	0.440456	0.196452	0.140246
520000	-32.44781	0	-32.44781	0.0788546	0.0821608	0.260181	0.400439	0.0883434	0.0970446
530000	-31.47038	0	-31.47038	0.125915	0.294377	0.292591	0.383297	0.0754425	0.147766
540000	-30.00549	0	-30.00549	0.115857	0.278968	0.215744	0.41922	0.178911	0.164555
550000	-34.40285	0	-34.40285	0.290462	0.0709559	0.238799	0.442775	0.160761	0.357535
560000	-27.21502	0	-27.21502	0.0740629	0.151645	0.532538	0.208654	0.120629	0.0929079
570000	-32.41963	0	-32.41963	0.0995476	0.2743	0.475238	0.479569	0.0583103	0.0871456
580000	-33.86042	0	-33.86042	0.148423	0.199616	0.25038	0.216669	0.176745	0.123211
590000	-31.8886	0	-31.8886	0.0821584	0.1751	0.470175	0.125263	0.155866	0.09084
600000	-30.40249	0	-30.40249	0.272899	0.303392	0.196393	0.24362	0.185641	0.290064
610000	-29.14859	0	-29.14859	0.0307496	0.239064	0.130886	0.278363	0.15458	0.0893551
620000	-28.56226	0	-28.56226	0.190888	0.0806796	0.219206	0.273206	0.195611	0.100576
630000	-32.47238	0	-32.47238	0.12054	0.220298	0.170704	0.226632	0.0919456	0.343567
640000	-27.62511	0	-27.62511	0.188151	0.143715	0.236846	0.317794	0.16992	0.140295
650000	-30.50788	0	-30.50788	0.216876	0.141706	0.454781	0.379883	0.0988169	0.159056
660000	-30.83504	0	-30.83504	0.16529	0.0900672	0.250891	0.356021	0.10465	0.0391692
670000	-29.18426	0	-29.18426	0.247941	0.1173	0.301663	0.277519	0.140127	0.0709828
680000	-34.6568	0	-34.6568	0.100705	0.138972	0.422208	0.556927	0.239731	0.0602839
690000	-34.99817	0	-34.99817	0.0614741	0.0896165	0.470268	0.790367	0.0959793	0.0472389
700000	-30.58381	0	-30.58381	0.282497	0.212972	0.342105	0.306081	0.0814262	0.115471
710000	-32.15728	0	-32.15728	0.24567	0.14146	0.304912	0.272209	0.0522825	0.11751
720000	-27.04851	0	-27.04851	0.125608	0.125227	0.180388	0.367024	0.124913	0.20648
730000	-30.58715	0	-30.58715	0.132349	0.245625	0.265972	0.21756	0.0984221	0.538972
740000	-31.30727	0	-31.30727	0.250394	0.130029	0.392525	0.406514	0.290239	0.0423511
750000	-26.34332	0	-26.34332	0.0627821	0.162162	0.278819	0.400102	0.153408	0.183908
760000	-29.18848	0	-29.18848	0.0791916	0.109536	0.286747	0.330915	0.102125	0.152697
770000	-30.74392	0	-30.74392	0.0843624	0.0689418	0.261388	0.469148	0.103157	0.0500357
780000	-31.33542	0	-31.33542	0.123452	0.090592	0.433518	0.242507	0.317764	0.430059
790000	-25.93408	0	-25.93408	0.0845507	0.100181	0.2737	0.23103	0.21185	0.171155
800000	-26.49931	0	-26.49931	0.115791	0.159733	0.134969	0.200792	0.124398	0.0921837
