Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-98.77716	0	-98.77716	0.149997	0.128545	0.065486	0.243386	0.150315	0.126986
10000	-68.29695	0	-68.29695	0.226251	0.125308	0.20965	0.499784	0.0545347	0.108639
20000	-64.62884	0	-64.62884	0.125275	0.128726	0.176644	0.196135	0.0490822	0.204338
30000	-66.73665	0	-66.73665	0.0652422	0.453987	0.107721	0.174288	0.0715406	0.162502
40000	-68.69634	0	-68.69634	0.153175	0.120381	0.121622	0.192578	0.0621343	0.128329
50000	-79.90311	0	-79.90311	0.377711	0.0787771	0.260687	0.480727	0.217269	0.187188
60000	-61.83365	0	-61.83365	0.184786	0.16337	0.173174	0.188993	0.0833792	0.0809131
70000	-78.3194	0	-78.3194	0.177031	0.527189	0.0853292	0.299959	0.12273	0.145062
80000	-73.56068	0	-73.56068	0.152086	0.291855	0.182544	0.154507	0.0998767	0.119547
90000	-65.67683	0	-65.67683	0.151917	0.25903	0.325483	0.121823	0.192457	0.12767
100000	-73.04064	0	-73.04064	0.0925182	0.162874	0.0851658	0.100855	0.24023	0.131335
110000	-79.42273	0	-79.42273	0.0739196	0.46035	0.173072	0.333666	0.127871	0.102464
120000	-72.10922	0	-72.10922	0.129957	0.134249	0.200467	0.42927	0.177447	0.11272
130000	-64.93799	0	-64.93799	0.0966083	0.137298	0.190574	0.299104	0.185385	0.124732
140000	-64.62699	0	-64.62699	0.0857832	0.161881	0.279023	0.26741	0.133444	0.255619
150000	-70.57183	0	-70.57183	0.125338	0.0760829	0.212773	0.244719	0.162909	0.0426736
160000	-71.1556	0	-71.1556	0.118749	0.0994463	0.0967536	0.558493	0.208526	0.122421
170000	-74.57689	0	-74.57689	0.0876541	0.0858406	0.078168	0.240163	0.128802	0.0633516
180000	-68.9984	0	-68.9984	0.132309	0.3999	0.316529	0.193222	0.195268	0.125775
190000	-70.92902	0	-70.92902	0.337535	0.0904866	0.142905	0.485458	0.18849	0.0962867
200000	-64.62784	0	-64.62784	0.0894996	0.166309	0.324951	0.388424	0.0589221	0.0750303
210000	-66.10734	0	-66.10734	0.0840075	0.147191	0.179134	0.161206	0.14688	0.11637
220000	-73.92322	0	-73.92322	0.238358	0.0994057	0.234359	0.732425	0.130402	0.139477
230000	-74.62219	0	-74.62219	0.382316	0.209468	0.230542	0.300278	0.211794	0.117375
240000	-68.29516	0	-68.29516	0.0862174	0.110124	0.296136	0.141788	0.0687738	0.155656
250000	-63.65506	0	-63.65506	0.170363	0.120406	0.166572	0.43044	0.0647171	0.13336
260000	-67.84401	0	-67.84401	0.0783924	0.21693	0.382405	0.362242	0.0735212	0.110802
270000	-66.34563	0	-66.34563	0.167084	0.0800715	0.317682	0.220032	0.157803	0.125332
280000	-75.10919	0	-75.10919	0.123677	0.106324	0.09053	0.265975	0.100381	0.0920136
290000	-69.83554	0	-69.83554	0.134769	0.223523	0.142337	0.275365	0.160669	0.263291
300000	-66.59611	0	-66.59611	0.214473	0.378447	0.28494	0.26379	0.116078	0.168838
310000	-72.15905	0	-72.15905	0.0971818	0.248021	0.140247	0.271379	0.163019	0.0662181
320000	-67.1324	0	-67.1324	0.0781896	0.266426	0.215387	0.277406	0.195847	0.165581
330000	-72.60687	0	-72.60687	0.145556	0.237095	0.124554	0.219659	0.075813	0.0828341
340000	-61.47172	0	-61.47172	0.0761538	0.156147	0.402531	0.171825	0.0609186	0.108688
350000	-66.02651	0	-66.02651	0.133163	0.164117	0.153795	0.29483	0.0695638	0.0860484
360000	-75.80505	0	-75.80505	0.312649	0.112855	0.188498	0.1917	0.208838	0.0959528
370000	-71.35771	0	-71.35771	0.0861124	0.42834	0.241103	0.219992	0.0794445	0.255161
380000	-67.22116	0	-67.22116	0.224111	0.129969	0.201895	0.244355	0.14663	0.0904166
390000	-70.25758	0	-70.25758	0.153336	0.195934	0.232601	0.198367	0.122781	0.16551
