Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-30.55752	0	-30.55752	0.162956	0.209892	0.0769911	0.120839	0.0602484	0.128948
10000	-21.37507	0	-21.37507	0.255762	0.1375	0.224132	0.292876	0.0946551	0.218179
20000	-18.19319	0	-18.19319	0.195406	0.114744	0.164005	0.145909	0.131451	0.356498
30000	-16.43556	0	-16.43556	0.0996181	0.188503	0.13968	0.272027	0.065091	0.12282
40000	-24.90702	0	-24.90702	0.0604866	0.323368	0.173465	0.196662	0.0565533	0.14284
50000	-16.66575	0	-16.66575	0.199006	0.101203	0.134779	0.28443	0.110681	0.286563
60000	-17.18064	0	-17.18064	0.147563	0.115408	0.151712	0.130817	0.0589881	0.10453
70000	-20.92988	0	-20.92988	0.161501	0.0679997	0.124828	0.311201	0.13862	0.0798567
80000	-15.45348	0	-15.45348	0.131597	0.165325	0.100909	0.162571	0.0658399	0.147764
90000	-22.67074	0	-22.67074	0.0953694	0.219092	0.241322	0.434222	0.154994	0.20891
100000	-15.93685	0	-15.93685	0.0773552	0.203457	0.13635	0.313188	0.119663	0.178991
110000	-20.18189	0	-20.18189	0.148513	0.284452	0.0793963	0.179886	0.0809006	0.172853
120000	-14.62949	0	-14.62949	0.159143	0.162248	0.147716	0.270466	0.0922844	0.0706511
130000	-21.85128	0	-21.85128	0.06748	0.190678	0.145753	0.217204	0.287596	0.227135
140000	-16.06171	0	-16.06171	0.180754	0.0931694	0.0470003	0.302686	0.139792	0.109514
150000	-23.31936	0	-23.31936	0.13884	0.284434	0.161547	0.165288	0.107791	0.0661057
160000	-27.36032	0	-27.36032	0.11165	0.0500727	0.324799	0.113811	0.081071	0.33481
170000	-19.44082	0	-19.44082	0.124875	0.162149	0.258289	0.0964369	0.138864	0.0912711
180000	-19.00471	0	-19.00471	0.191016	0.13738	0.176563	0.324576	0.15845	0.115308
190000	-21.55104	0	-21.55104	0.146454	0.173076	0.156652	0.473295	0.1144	0.195441
200000	-22.16023	0	-22.16023	0.0865181	0.173026	0.183895	0.152417	0.130437	0.0780152
210000	-19.02929	0	-19.02929	0.22247	0.10638	0.153679	0.144763	0.0483775	0.109048
220000	-16.62471	0	-16.62471	0.0960891	0.164498	0.205486	0.220152	0.0670661	0.0894101
230000	-14.52407	0	-14.52407	0.121267	0.137993	0.230336	0.216164	0.0770657	0.170959
240000	-17.34478	0	-17.34478	0.151869	0.144042	0.108777	0.251321	0.196186	0.164911
250000	-12.76407	0	-12.76407	0.0468952	0.114104	0.079506	0.257111	0.0692733	0.153327
