Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-38.21631	0	-38.21631	0.131483	0.144805	0.383827	0.142087	0.124469	0.299096
10000	-30.88797	0	-30.88797	0.0856172	0.23478	0.164681	0.176189	0.0799278	0.141059
20000	-37.77065	0	-37.77065	0.0778379	0.295964	0.0689239	0.244614	0.100812	0.108552
30000	-28.8668	0	-28.8668	0.241766	0.274003	0.0796292	0.225255	0.0760316	0.201515
40000	-29.39618	0	-29.39618	0.0773766	0.310247	0.167591	0.231044	0.181699	0.188423
50000	-31.754	0	-31.754	0.148105	0.253316	0.28314	0.178854	0.0542816	0.265985
60000	-28.94477	0	-28.94477	0.18408	0.162477	0.197719	0.359289	0.0954984	0.123362
70000	-34.62953	0	-34.62953	0.20105	0.313455	0.30856	0.250156	0.0891721	0.224975
80000	-34.26911	0	-34.26911	0.145008	0.255163	0.186456	0.181498	0.0632929	0.131567
90000	-36.17057	0	-36.17057	0.219447	0.112608	0.2442	0.257909	0.079066	0.239634
100000	-30.66178	0	-30.66178	0.255767	0.0937049	0.0985117	0.275798	0.0922254	0.0677791
110000	-34.81453	0	-34.81453	0.157724	0.249854	0.0717919	0.368545	0.107853	0.519398
120000	-26.60603	0	-26.60603	0.230121	0.131864	0.108999	0.319277	0.141399	0.143369
130000	-30.83116	0	-30.83116	0.167504	0.562116	0.203685	0.285942	0.0669072	0.103105
140000	-31.21258	0	-31.21258	0.127154	0.152312	0.222416	0.191352	0.135921	0.0931714
150000	-29.83387	0	-29.83387	0.301195	0.278963	0.0923882	0.227154	0.127196	0.150223
160000	-32.12691	0	-32.12691	0.214794	0.261407	0.137452	0.137976	0.0839841	0.164735
170000	-31.56281	0	-31.56281	0.226714	0.505354	0.199217	0.346416	0.155569	0.143407
180000	-39.00279	0	-39.00279	0.105633	0.19456	0.35885	0.236091	0.0692722	0.322169
190000	-32.84609	0	-32.84609	0.142358	0.425531	0.149641	0.212004	0.0913064	0.122836
200000	-28.58003	0	-28.58003	0.367964	0.314284	0.101029	0.27906	0.103166	0.0815636
210000	-35.47248	0	-35.47248	0.227977	0.269818	0.303284	0.318257	0.135142	0.359079
220000	-35.41915	0	-35.41915	0.336242	0.128813	0.238081	0.387924	0.159712	0.0709568
230000	-36.52513	0	-36.52513	0.0925764	0.365998	0.340385	0.275803	0.0767113	0.0650291
240000	-31.24874	0	-31.24874	0.258292	0.121849	0.0396203	0.263745	0.0634858	0.0982332
250000	-34.08689	0	-34.08689	0.091568	0.268527	0.202307	0.472153	0.138769	0.123341
260000	-31.98577	0	-31.98577	0.124925	0.426705	0.157352	0.275204	0.0582747	0.184449
270000	-31.91406	0	-31.91406	0.107792	0.383741	0.164096	0.308321	0.0391211	0.194942
280000	-30.48596	0	-30.48596	0.184275	0.203215	0.186361	0.271123	0.113126	0.128565
290000	-35.90744	0	-35.90744	0.203851	0.749877	0.206053	0.459206	0.386134	0.212563
300000	-37.33057	0	-37.33057	0.222747	0.485394	0.139191	0.283319	0.472017	0.169931
310000	-38.00925	0	-38.00925	0.19428	0.139011	0.161361	0.0830745	0.229636	0.118065
320000	-44.10588	0	-44.10588	0.26722	0.503676	0.209698	0.500718	0.169188	0.0330561
330000	-28.59792	0	-28.59792	0.138782	0.2135	0.146873	0.185656	0.0645338	0.0458344
340000	-36.92227	0	-36.92227	0.1199	0.277923	0.16403	0.131008	0.165031	0.219608
350000	-32.49932	0	-32.49932	0.205325	0.378255	0.0610716	0.378648	0.0723263	0.116218
360000	-34.71537	0	-34.71537	0.0540623	0.207612	0.227084	0.278671	0.1597	0.132484
370000	-35.21896	0	-35.21896	0.152579	0.330686	0.189788	0.181233	0.155333	0.0746177
380000	-26.80383	0	-26.80383	0.316764	0.148493	0.1734	0.353412	0.227564	0.115229
390000	-39.58001	0	-39.58001	0.336836	0.106215	0.380613	0.524591	0.153221	0.143293
400000	-36.56137	0	-36.56137	0.0898975	0.610228	0.0801374	0.472471	0.120203	0.07631
410000	-30.30051	0	-30.30051	0.118759	0.188341	0.0819746	0.316848	0.0958833	0.236214
420000	-41.01389	0	-41.01389	0.140375	0.327387	0.0547247	0.264048	0.386579	0.0581391
430000	-38.34454	0	-38.34454	0.121153	0.0870936	0.277663	0.438661	0.13055	0.141977
440000	-31.59029	0	-31.59029	0.11413	0.129622	0.114778	0.368152	0.110068	0.217205
450000	-34.23334	0	-34.23334	0.246504	0.200465	0.259723	0.251583	0.109796	0.0813383
460000	-35.18039	0	-35.18039	0.162597	0.14985	0.461845	0.219138	0.11507	0.0897348
470000	-33.16066	0	-33.16066	0.131964	0.31225	0.136045	0.290805	0.113698	0.260364
480000	-32.75821	0	-32.75821	0.147445	0.367827	0.08177	0.22635	0.184111	0.128994
490000	-37.90619	0	-37.90619	0.132567	0.0966993	0.389408	0.324551	0.0459986	0.0691591
500000	-35	0	-35	0.224787	0.480228	0.0541463	0.248029	0.0754855	0.171898
510000	-29.86944	0	-29.86944	0.0839995	0.370177	0.048031	0.196553	0.0999107	0.149506
520000	-30.37808	0	-30.37808	0.114084	0.294519	0.125599	0.298551	0.0948245	0.128012
530000	-33.28508	0	-33.28508	0.321073	0.215374	0.366102	0.181832	0.221546	0.0731672
540000	-34.54696	0	-34.54696	0.155795	0.445603	0.063169	0.243424	0.113051	0.0642744
550000	-34.24415	0	-34.24415	0.126987	0.20928	0.145465	0.404269	0.154967	0.176004
560000	-40.94299	0	-40.94299	0.331053	0.288854	0.126904	0.492839	0.31355	0.263986
570000	-34.4464	0	-34.4464	0.0902109	0.333265	0.10903	0.143282	0.0931873	0.129339
580000	-33.29752	0	-33.29752	0.190854	0.183599	0.403188	0.322726	0.0804174	0.126167
590000	-29.81251	0	-29.81251	0.298282	0.101225	0.125659	0.298601	0.0972867	0.181025
600000	-33.30553	0	-33.30553	0.21855	0.319805	0.0851868	0.191491	0.140747	0.308021
610000	-33.16469	0	-33.16469	0.157464	0.188816	0.074786	0.205906	0.154209	0.16315
620000	-34.4223	0	-34.4223	0.145099	0.620784	0.141652	0.296127	0.19057	0.218882
630000	-28.06253	0	-28.06253	0.215392	0.288242	0.15912	0.355804	0.150719	0.106006
640000	-41.34167	0	-41.34167	0.0461894	0.173121	0.268646	0.0898097	0.0917449	0.0537212
650000	-33.66709	0	-33.66709	0.219857	0.176933	0.10203	0.493271	0.229941	0.292265
660000	-30.16222	0	-30.16222	0.126144	0.325703	0.150684	0.187759	0.129602	0.147329
670000	-28.82026	0	-28.82026	0.228936	0.201957	0.123739	0.26691	0.0780279	0.0825207
680000	-35.29444	0	-35.29444	0.253567	0.0750746	0.175693	0.234583	0.101266	0.331708
690000	-28.46139	0	-28.46139	0.095269	0.418541	0.0692117	0.221461	0.0836205	0.127698
700000	-37.23649	0	-37.23649	0.153154	0.136249	0.126424	0.350773	0.157086	0.139602
710000	-32.30762	0	-32.30762	0.170085	0.207545	0.199572	0.366222	0.123159	0.0657508
720000	-34.18621	0	-34.18621	0.171187	0.0987872	0.16276	0.355496	0.129105	0.167404
730000	-32.91975	0	-32.91975	0.104165	0.163646	0.13992	0.235649	0.209712	0.114511
740000	-39.78742	0	-39.78742	0.1217	0.210889	0.117114	0.377901	0.136734	0.157633
750000	-36.45715	0	-36.45715	0.0891645	0.218862	0.184187	0.203818	0.0642316	0.136103
760000	-34.4794	0	-34.4794	0.203312	0.296685	0.0871958	0.158158	0.180693	0.0976369
770000	-32.40372	0	-32.40372	0.147863	0.317943	0.209352	0.153149	0.0563893	0.186826
780000	-33.45027	0	-33.45027	0.116603	0.0978314	0.273099	0.21921	0.185455	0.214419
790000	-34.38024	0	-34.38024	0.319051	0.23734	0.0690774	0.473702	0.136166	0.17571
800000	-32.85872	0	-32.85872	0.432059	0.127187	0.119686	0.18647	0.153643	0.241558
810000	-41.9377	0	-41.9377	0.210381	0.453007	0.520308	0.431287	0.124233	0.0910947
820000	-34.18404	0	-34.18404	0.169346	0.167371	0.14514	0.555873	0.0538218	0.0780567
830000	-33.37574	0	-33.37574	0.253838	0.342483	0.149534	0.445742	0.0693299	0.375767
840000	-31.35285	0	-31.35285	0.222425	0.121299	0.0957092	0.192947	0.0666677	0.0641956
850000	-27.72944	0	-27.72944	0.238084	0.235942	0.0727666	0.181712	0.108932	0.116517
860000	-33.65338	0	-33.65338	0.239455	0.395893	0.17611	0.226463	0.210968	0.361843
870000	-30.74103	0	-30.74103	0.112171	0.174007	0.242624	0.28127	0.144164	0.133181
880000	-32.48631	0	-32.48631	0.0733662	0.249651	0.111847	0.156743	0.0809696	0.22195
890000	-32.5916	0	-32.5916	0.192268	0.211353	0.144353	0.218556	0.115477	0.180079
900000	-40.12045	0	-40.12045	0.192944	0.30026	0.0936904	0.126939	0.152106	0.27893
910000	-28.86971	0	-28.86971	0.176711	0.107373	0.080654	0.248121	0.125584	0.1129
920000	-36.80166	0	-36.80166	0.152299	0.322418	0.176868	0.14782	0.105528	0.122819
930000	-30.84364	0	-30.84364	0.0534922	0.226468	0.10404	0.209867	0.0862429	0.120263
940000	-32.71858	0	-32.71858	0.136371	0.328801	0.072472	0.179319	0.100098	0.0927938
950000	-33.74673	0	-33.74673	0.120128	0.109746	0.130514	0.197531	0.139399	0.194891
960000	-34.79108	0	-34.79108	0.239737	0.458475	0.0469838	0.341592	0.35269	0.171655
970000	-29.5554	0	-29.5554	0.0968874	0.19255	0.128679	0.175212	0.0959752	0.0954923
980000	-30.39976	0	-30.39976	0.190512	0.212865	0.0932459	0.254886	0.0844587	0.0602838
990000	-27.58412	0	-27.58412	0.0951063	0.586532	0.116247	0.332799	0.095109	0.0907247
1000000	-32.57105	0	-32.57105	0.087006	0.189872	0.273608	0.1942	0.13194	0.201176
1010000	-31.93291	0	-31.93291	0.205047	0.272635	0.216392	0.319862	0.096075	0.133744
1020000	-32.65962	0	-32.65962	0.265811	0.196499	0.191949	0.476185	0.0887232	0.116687
1030000	-37.50768	0	-37.50768	0.115983	0.295642	0.206162	0.180303	0.149207	0.0884125
1040000	-29.81158	0	-29.81158	0.131886	0.384515	0.109248	0.417105	0.0983888	0.120227
1050000	-31.91463	0	-31.91463	0.263705	0.295052	0.172391	0.291914	0.107504	0.167599
1060000	-32.33826	0	-32.33826	0.200359	0.149912	0.140918	0.298215	0.109299	0.150422
1070000	-35.31992	0	-35.31992	0.162504	0.384857	0.368263	0.466773	0.0776605	0.120151
1080000	-33.57616	0	-33.57616	0.331092	0.110978	0.198615	0.24538	0.0744585	0.076409
