Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-79.98215	0	-79.98215	0.269036	0.0925966	0.182111	0.0826248	0.0742651	0.0777055
10000	-36.85333	0	-36.85333	0.200898	0.360212	0.130204	0.510507	0.124434	0.0240226
20000	-40.03014	0	-40.03014	0.0520488	0.260187	0.210173	0.200432	0.0351332	0.0945068
30000	-40.60072	0	-40.60072	0.101459	0.177507	0.227762	0.254353	0.103276	0.114367
40000	-41.39351	0	-41.39351	0.0707665	0.172409	0.207003	0.238056	0.118082	0.058537
50000	-40.35923	0	-40.35923	0.125395	0.174388	0.188008	0.391379	0.113528	0.278525
60000	-36.60744	0	-36.60744	0.0737027	0.556492	0.206994	0.453563	0.162828	0.183319
70000	-42.42225	0	-42.42225	0.06124	0.437437	0.280456	0.296977	0.0847727	0.456051
80000	-37.48899	0	-37.48899	0.181857	0.262681	0.273592	0.238662	0.0963412	0.0911803
90000	-35.19665	0	-35.19665	0.119519	0.17423	0.237564	0.24612	0.0897418	0.0628256
100000	-42.66297	0	-42.66297	0.195838	0.255245	0.382912	0.314092	0.0877003	0.581092
110000	-46.25959	0	-46.25959	0.168469	0.227066	0.122355	0.436543	0.156908	0.0807829
120000	-33.85252	0	-33.85252	0.146034	0.229123	0.202071	0.169214	0.110835	0.0976941
130000	-35.21872	0	-35.21872	0.237213	0.201307	0.126367	0.548859	0.126445	0.104991
140000	-33.60422	0	-33.60422	0.238026	0.187779	0.109914	0.218805	0.107188	0.219966
150000	-32.3577	0	-32.3577	0.154206	0.258281	0.0861524	0.25599	0.0987107	0.167508
160000	-33.3506	0	-33.3506	0.109014	0.401899	0.145641	0.248073	0.131519	0.185142
170000	-30.48771	0	-30.48771	0.111178	0.108825	0.184376	0.276371	0.0992003	0.0915514
180000	-33.37383	0	-33.37383	0.143098	0.245854	0.193481	0.247567	0.10157	0.179224
190000	-37.29086	0	-37.29086	0.0865661	0.297689	0.131953	0.353151	0.0993245	0.0404164
200000	-34.31278	0	-34.31278	0.140671	0.321088	0.269858	0.300138	0.146901	0.0815848
210000	-29.34993	0	-29.34993	0.174013	0.339208	0.109641	0.421728	0.0715916	0.164648
220000	-37.62846	0	-37.62846	0.0827374	0.204573	0.170515	0.229885	0.111499	0.18469
230000	-38.06589	0	-38.06589	0.141848	0.361367	0.139047	0.20055	0.100585	0.208626
240000	-29.10648	0	-29.10648	0.222033	0.283596	0.105457	0.35056	0.0836042	0.075033
250000	-35.50108	0	-35.50108	0.122377	0.247466	0.140599	0.344905	0.0587196	0.210691
260000	-47.61774	0	-47.61774	0.113093	0.710301	0.19173	0.175485	0.13827	0.103078
270000	-36.82831	0	-36.82831	0.127409	0.327278	0.384677	0.257108	0.107663	0.11483
280000	-35.15324	0	-35.15324	0.116826	0.208207	0.0924779	0.135034	0.0612471	0.0875693
290000	-28.335	0	-28.335	0.171845	0.151941	0.138177	0.22882	0.137613	0.10671
300000	-43.67877	0	-43.67877	0.0924723	0.275382	0.586581	0.354989	0.0800996	0.089916
310000	-32.8575	0	-32.8575	0.106998	0.42944	0.191037	0.306146	0.138028	0.157587
320000	-35.78754	0	-35.78754	0.157446	0.455535	0.108794	0.126382	0.0810789	0.0951049
330000	-35.20388	0	-35.20388	0.122885	0.30432	0.0562315	0.355396	0.0965054	0.100765
340000	-34.72248	0	-34.72248	0.288879	0.294189	0.136627	0.228946	0.0565641	0.166409
350000	-34.14048	0	-34.14048	0.169117	0.33562	0.346288	0.380081	0.100236	0.209888
360000	-41.37923	0	-41.37923	0.125861	0.179707	0.432744	0.273157	0.100623	0.140478
370000	-34.83093	0	-34.83093	0.126424	0.159271	0.149137	0.322299	0.122634	0.145616
