Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]
0	-23.87036	0	-23.87036	0.22452	0.154993	0.0598505	0.0616776	0.0970725	0.111204
10000	-22.55125	0	-22.55125	0.0835265	0.373176	0.2718	0.237346	0.0718761	0.232009
20000	-9.892384	0	-9.892384	0.166515	0.142968	0.150227	0.184818	0.123306	0.138749
30000	-13.79395	0	-13.79395	0.143837	0.301655	0.204019	0.111945	0.143495	0.158773
40000	-14.46441	0	-14.46441	0.176824	0.0964988	0.140261	0.104221	0.254271	0.102761
50000	-12.81113	0	-12.81113	0.114077	0.301966	0.110515	0.192954	0.133136	0.082459
60000	-12.70953	0	-12.70953	0.109457	0.180974	0.228798	0.204091	0.102699	0.0701637
70000	-13.51808	0	-13.51808	0.229565	0.338333	0.0478636	0.147715	0.0662516	0.091684
80000	-16.38923	0	-16.38923	0.170417	0.397562	0.142669	0.360877	0.154563	0.210093
90000	-12.26563	0	-12.26563	0.150668	0.205821	0.154335	0.359055	0.0882329	0.0556643
100000	-14.61734	0	-14.61734	0.151722	0.283821	0.127122	0.163567	0.151698	0.0630941
110000	-14.65545	0	-14.65545	0.158893	0.255191	0.120274	0.133597	0.0823354	0.182837
120000	-14.76346	0	-14.76346	0.191325	0.124065	0.199483	0.0887561	0.0983411	0.168423
130000	-12.97204	0	-12.97204	0.119499	0.0946886	0.325228	0.180528	0.137499	0.189806
140000	-12.96394	0	-12.96394	0.196335	0.235467	0.0789146	0.282007	0.119146	0.105815
150000	-14.98278	0	-14.98278	0.139129	0.210846	0.287005	0.218171	0.134296	0.316386
160000	-11.90696	0	-11.90696	0.177552	0.0826918	0.298426	0.244028	0.10767	0.0817235
170000	-12.57048	0	-12.57048	0.0837536	0.085841	0.114492	0.14901	0.134179	0.0572621
180000	-13.90232	0	-13.90232	0.13365	0.134537	0.179421	0.131723	0.265964	0.137261
190000	-20.52243	0	-20.52243	0.120242	0.498947	0.107552	0.39891	0.0805543	0.092457
200000	-13.45885	0	-13.45885	0.135168	0.259961	0.120217	0.167158	0.0772451	0.114787
210000	-14.35273	0	-14.35273	0.0839103	0.337977	0.0728042	0.210366	0.130174	0.190805
220000	-13.47632	0	-13.47632	0.135731	0.176172	0.0955096	0.134599	0.159263	0.111542
230000	-19.29382	0	-19.29382	0.159154	0.111045	0.250006	0.283601	0.0425492	0.0361962
240000	-12.94726	0	-12.94726	0.0802978	0.181377	0.141836	0.15118	0.0882638	0.105408
250000	-22.13594	0	-22.13594	0.13921	0.494745	0.206008	0.304582	0.30021	0.371406
260000	-12.57711	0	-12.57711	0.100398	0.132581	0.128628	0.243341	0.0700432	0.108988
270000	-16.79766	0	-16.79766	0.280162	0.26638	0.159404	0.107279	0.184942	0.149744
