taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	1	1
t4	0	1	0
t5	0	0	1
t6	0	1	1
t7	1	1	1
t10	1	0	0
t11	0	0	1
t12	0	1	0
t13	1	0	0
t14	1	0	0
t15	1	0	0
t16	1	0	0
t17	1	0	0
t21	1	0	0
t23	0	0	1
t24	1	0	0
t25	1	0	0
t26	1	0	0
t28	1	0	0
t30	1	0	0
t32	1	0	0
t33	1	0	0
t37	0	1	1
t38	1	0	0
t39	1	0	0
t40	1	0	0
t43	1	0	0
t44	1	0	0
t51	1	0	0
t52	1	0	0
t54	1	0	0
t56	0	0	1
t57	1	0	0
t58	1	0	0
t59	1	0	0
t60	1	0	0
t64	1	0	0
t70	1	0	0
t74	1	0	0
t77	0	1	1
t78	0	1	0
t79	1	0	0
t80	1	0	0
t89	1	0	0
t90	0	1	0
t95	1	0	0
t97	1	0	0
t98	1	0	0
t100	0	1	0
t101	1	0	0
