taxon	int_1	int_2
t1	1	0
t2	0	1
t3	1	1
t6	1	0
t9	1	0
t10	1	1
t11	0	1
t13	0	1
t15	1	1
t17	1	0
t19	1	0
t20	0	1
t21	0	1
t22	0	1
t26	1	0
t29	0	1
t32	1	0
t33	1	0
t34	1	1
t36	1	0
t37	1	0
t39	1	0
t40	1	0
t41	1	0
t44	1	0
t45	1	1
t46	1	1
t47	1	0
t48	0	1
t49	1	0
t52	1	0
t54	1	1
t55	1	0
t56	1	0
t61	1	0
t62	1	0
t63	1	0
t67	1	0
t69	1	0
t71	1	0
t74	1	0
t76	1	0
t79	1	1
t80	1	1
t81	1	0
t91	1	0
t94	1	0
t97	1	0
t98	1	0
t99	1	0
t108	1	0
t109	1	0
t110	1	0
t113	1	0
t116	1	0
t118	1	0
t120	1	0
t122	1	0
t123	1	0
t125	1	0
t126	1	0
t127	1	0
t130	1	0
