taxon	max_age	min_age
t1	29.6919958867754	23.3438837583097
t2	27.9827340076724	17.162021269458
t3	25.1571937174728	25.1571937174728
t5	17.3689221508329	4.78613176199615
t6	22.8758730387087	22.8758730387087
t7	22.2906908499915	7.91812440667332
t9	23.4189190325115	23.2410227473923
t10	21.7374563029214	2.42931067654285
t12	19.1345284097696	12.494825255577
t13	17.5641731530486	17.5018172816089
t14	18.61522823579	16.9990761361459
t15	25.1458073134877	16.6756033742334
t16	17.6282703053793	12.8324079451617
t17	20.8375902908086	18.3211456333299
t18	23.6231871405107	19.5604578614505
t19	22.9150109026121	13.329326633536
t20	18.9883043684016	17.799412301302
t22	22.1592668734177	10.9596653750357
t25	21.1000909315037	4.43694012763609
t27	23.2282600150938	18.1558532118057
t28	22.2346617573343	9.90721904560652
t30	18.6099150745754	6.26415361012662
t31	19.0043515827981	15.8033758495615
t32	15.4912369572975	7.42794425983014
t33	1.41631645729947	0.0498747247165205
t35	15.8870374901867	9.45047820078034
t37	18.3632936961104	16.4907270215848
t38	11.4020510659122	8.4597661381955
t39	2.06100999920411	1.63629917874459
t40	21.7667925301633	13.9380026167269
t41	22.5672253283655	11.8290923970207
t43	21.3034012986231	18.1603314770428
t44	15.5969920199416	2.81350348908656
t45	11.2116617742634	7.14680078645445
t47	18.6542706818488	18.6542706818488
t49	22.7233024665039	22.7233024665039
t50	21.1647139428305	18.292082751611
t51	20.8558142106151	14.480698026526
t53	16.0030228414915	15.7335189903807
t55	20.6723017098114	19.6394167408429
t57	20.9326524036639	14.3413094121051
t58	17.8554810571294	13.4463418667794
t59	20.1712595323004	20.1712595323004
t60	18.6157624795748	9.27789395724998
t62	5.16376918570568	2.88404156066596
t63	16.7938314547466	14.0173673121082
t64	15.4342271735376	2.57221597900087
t66	18.389553349715	14.3803999037154
t67	21.247032662955	1.32321770108411
t69	15.5088284677899	6.75068981548951
t71	15.2691049937329	13.3992982052073
t72	17.9751244396106	4.58962417895982
t74	11.7514468503335	6.97194702840017
t76	14.8750464540332	12.7131695796782
t79	9.08732738327745	6.30309280624846
t80	8.56281592801688	8.56281592801688
t81	0.126625967761335	0.126625967761335
t82	16.535565937292	8.40286234146688
t83	13.2065698969944	0.767433799036347
t85	17.8202461157519	12.8528169813478
t86	6.86126143895268	4.52619055517247
t87	0.955487369644505	0.517024649176477
t88	22.855416005651	22.855416005651
t89	10.1528411315335	4.62776690728692
t90	15.7415358692348	15.7415358692348
t91	22.424835742341	22.424835742341
t93	10.1613646870009	2.25301260334201
t96	10.0708542458075	6.75524754649565
t97	10.3206955534264	10.3206955534264
t98	10.5474580298504	1.88625607759543
t99	4.63598147998659	0.64758394581084
t103	18.7250936343078	7.32791190041035
t104	13.3521107547749	13.3521107547749
t105	19.454183223613	19.0914305600205
t107	14.1506200313492	14.1506200313492
t108	14.4084565806733	3.44405887848567
t109	11.7427841158873	3.25751236119257
t110	15.0443231354765	15.0443231354765
t111	14.7627630794349	14.7627630794349
t112	19.3714999612395	15.4363082555566
t115	16.866376723951	16.866376723951
t117	7.13262330897442	4.2234741013188
t119	18.8775671769365	0.94124572694631
t124	12.4323264405333	10.3661121836133
t126	15.1014903091693	1.7396373868671
t127	16.1849957324973	16.1849957324973
t128	14.7913983184906	6.98458153107856
t129	13.4722797864503	0.993187357833783
t130	11.8226467328808	8.78776110162748
t132	19.0453492646993	2.73635076632286
t134	3.2475075557599	3.2475075557599
t135	4.07061145889477	1.49511692828403
t136	1.99402057403012	1.99402057403012
t137	21.3432440459479	21.3432440459479
t141	4.03120872759804	3.53386168718572
t143	12.045179725142	12.045179725142
t144	9.17540268436198	1.69895286732197
t145	5.37864844015281	0.37729556645202
t146	17.9447124245197	15.9028904414624
t147	15.450618829941	15.450618829941
t148	11.7930582007958	3.98169887906904
t150	3.4428497438286	0.14361582433818
t151	20.7266673889267	3.17805764277489
t153	9.7386652937766	8.0298425777491
t154	11.5121051689093	11.5121051689093
t155	15.9255288544852	2.67449262332885
t156	15.7620152392226	0.0728373717974087
t157	12.5370699178831	12.5370699178831
t158	17.4059123346374	14.7253068038082
t159	14.8346621766281	1.05023940794293
t160	8.67506999507934	4.38374637936042
t161	8.38423497529801	0.765351307583497
t162	9.02650043962569	1.00253781913964
t163	9.16085236291314	8.95466170567116
t164	20.7096579901308	20.7096579901308
t165	11.6145327616554	3.300613719973
t166	10.8321318451591	10.8321318451591
t167	5.66839299160934	1.52329319787813
t169	3.03982970798381	2.76481869658448
t171	19.2900680816797	8.73138540380845
t173	10.5130461929683	10.2910090868134
t174	4.63465440090919	4.63465440090919
t175	10.0132461335452	7.70218828624155
t176	10.3455544452995	3.13780139834869
t177	12.2662508445901	8.51822145189124
t178	13.2748322970739	11.7301904695303
t179	9.20460510566875	5.56877223977586
t181	3.26679849010102	2.49492190681639
t183	7.26363463594375	4.146320232828
t185	21.1563736363177	17.1783164895803
t186	18.0298501624364	8.62693550856334
t187	14.0505984211171	8.46937787745708
t188	14.3324793885161	14.2670194302385
t189	5.74125062122377	2.78155269960342
t190	13.0101201283187	13.0101201283187
t191	9.22695093740119	1.99077150148963
t192	12.2145131469131	12.2145131469131
t193	8.5121016387131	8.5121016387131
t195	11.2464647154145	0.598861113703308
t196	8.30677902425409	2.53042205053838
t197	8.21486314674816	0.458783754121342
t198	5.00400154694666	5.00400154694666
t199	7.06741554105362	3.83044210171035
t201	11.6268727467416	11.6268727467416
t202	6.60458259711073	6.60458259711073
t205	5.45896697437922	3.53326618183813
t206	10.8287049877746	10.8287049877746
t207	3.68754934206803	2.33273163503281
t211	18.6514906642855	18.6514906642855
t212	3.90264726705616	0.0408543168583861
t213	15.9399744636602	10.6355447588559
t214	8.54567516538349	8.54567516538349
t215	4.01994174911618	1.23519520233706
t216	15.926692184248	3.09060296352831
t218	3.26878949185816	2.9445531991557
t221	9.51148321774174	9.51148321774174
t222	9.62892222968392	7.26099150754178
t223	10.1183809231028	6.1190513505593
t224	17.3540248779833	3.88999550588982
t226	12.0688702157196	12.0688702157196
t228	15.7535258015217	0.716052816267329
t231	13.9657759669682	8.34685677028428
t232	14.8968032525604	1.65792774192008
t233	14.263781359884	12.3571634334503
t234	1.52407026737144	1.52407026737144
t235	10.7118642812065	7.9100953216648
t236	6.11695864404612	2.14826773397995
t237	3.16600374585718	1.15307110785899
t238	3.0236739109499	3.0236739109499
t241	12.7218622364992	0.789505493924178
t243	2.45981691495441	1.9217527806472
t247	4.2830855388436	4.2830855388436
t248	6.98316548068626	2.76186582055914
t249	7.86797834486455	7.19064169023872
t251	3.65638102520265	3.65638102520265
t253	0.422716718069214	0.422716718069214
t254	0.866608733572125	0.866608733572125
t255	3.10144352166657	3.10144352166657
t256	4.42937363722979	4.42937363722979
t257	16.9220872679625	10.6347596271447
t259	16.3799148033922	11.2590224929658
t260	10.8640690305428	1.94529021425812
t261	17.3774048179416	15.4146261192886
t263	10.4716533138514	10.4716533138514
t264	10.9630145936509	2.46398456640835
t265	2.53677291194574	2.53677291194574
t267	11.1586454217177	7.29967841840845
t268	9.41429060563301	4.22262658250513
t269	8.54985134974569	3.70235889234783
t272	4.83056501043125	3.9079984770376
t275	5.59646850734081	2.02473498928425
t277	7.67278625862734	7.67278625862734
t278	10.2019341339444	10.0526287473985
t282	0.327151568266327	0.327151568266327
t284	1.98706371901578	0.0283104681660333
t286	19.7780940835111	13.0866139881678
t289	16.632832709092	10.6732812180731
t290	6.36874481428429	3.05003940093513
t293	9.4300174928391	9.4300174928391
t295	13.7401789344944	4.66407230589051
t297	2.31142750546365	2.31142750546365
t301	6.83524192887039	5.93496301942807
t302	10.7850726992655	5.12553091524077
t305	3.67846607689454	1.77001079921157
t306	6.93177206393954	0.546226049435365
t307	9.57515361324382	5.53665960603235
t308	12.4547225245732	9.58918015560982
t309	12.3615843860491	10.4335257251496
t310	7.91455370098936	7.91455370098936
t311	9.54337868132044	5.87121407273606
t312	6.06828689105267	3.13654784108901
t313	3.80518537975315	3.80518537975315
t315	19.2518555419296	4.41600802844599
t316	17.2395174748814	11.6333264613269
t317	7.1514361849932	6.86059842832468
t318	5.84084388790239	2.86563811517561
t319	4.20200957804422	4.20200957804422
t321	8.51022774403934	3.78891139641872
t322	9.99833380946001	8.60397858222058
t323	14.5899642284929	3.785779448519
t324	11.9392000930336	10.5945651900596
t325	16.1923425348615	0.89873449690316
t326	13.7560009703535	13.7560009703535
t327	6.68716169820714	5.06825765756216
t328	3.25408573105979	3.25408573105979
t330	0.842000450345132	0.842000450345132
t331	0.587237891863669	0.148672022358461
t332	1.25831504565964	0.375589120474856
t333	8.74123737561839	4.54859299013747
t334	12.440884145205	12.440884145205
t335	15.5470050321035	3.45226213217894
t336	8.76138081131494	6.29346621215057
t337	5.89155782603354	4.14344383061559
t338	1.6408599196382	0.95625184199644
t344	9.89967024607094	9.89967024607094
t345	7.11262097636991	0.612592277183929
t348	4.32595325385268	1.49098353846701
t349	13.6428916367784	11.2800253966753
t350	7.75307125347641	7.75307125347641
t353	12.3441413326663	12.3441413326663
t354	13.7205772355201	6.30904673986848
t355	0.325032472482803	0.325032472482803
t357	13.9545089008228	13.9545089008228
t358	5.52774249727714	1.39442696354979
t359	13.1011486590214	5.81091256822543
t360	12.1506138603635	6.27303159191488
t361	8.68794753892802	8.68794753892802
t362	15.6979299741278	15.6082810198679
t365	1.52615946591538	1.52615946591538
t367	5.18051294576461	3.04048976824324
