taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	0	1
t3	0	1	1
t5	1	1	1
t6	1	1	0
t9	1	1	0
t11	1	1	0
t12	1	1	0
t15	0	1	0
t16	0	1	0
t17	1	1	0
t18	0	1	0
t20	1	0	0
t22	1	0	0
t23	1	1	0
t24	1	0	0
t25	1	0	0
t26	1	0	0
t27	1	0	0
t29	1	0	0
t31	1	0	0
t32	1	1	0
t34	1	0	0
t36	1	0	0
t37	1	0	0
t41	1	1	0
t42	0	1	0
t43	1	1	0
t44	0	1	0
t45	1	1	0
t46	1	1	0
t47	1	0	0
t48	1	1	0
t52	1	0	0
t53	1	0	0
t55	1	0	0
t57	1	0	0
t62	1	1	0
t65	1	0	0
t66	1	1	0
t71	1	0	0
t73	1	0	0
t74	1	0	0
t75	1	0	0
t77	1	0	0
t80	1	0	0
t82	1	0	0
t85	0	1	0
t86	1	0	0
t87	1	0	0
t88	1	0	0
t90	1	0	0
t93	1	0	0
t94	1	0	0
t96	1	0	0
t97	1	0	0
t98	1	0	0
t102	1	0	0
t103	1	0	0
t105	1	0	0
t106	1	0	0
t109	0	1	0
t110	1	0	0
t114	1	0	0
t115	1	0	0
t124	1	0	0
t126	1	0	0
t127	1	0	0
t130	1	0	0
t131	1	0	0
t134	1	0	0
t136	1	0	0
t137	1	0	0
t139	1	0	0
t140	1	0	0
t141	1	0	0
t144	1	0	0
t145	1	0	0
t149	1	0	0
t153	1	0	0
t157	1	0	0
t163	1	0	0
t164	1	0	0
t166	1	0	0
t169	1	0	0
t174	1	0	0
t175	1	0	0
t176	1	0	0
t177	1	0	0
t178	1	0	0
t179	1	0	0
t180	1	0	0
t181	1	0	0
t182	1	0	0
t184	1	0	0
t186	1	0	0
t187	1	0	0
t189	1	0	0
t193	1	0	0
t197	1	0	0
t198	1	0	0
t199	1	0	0
t201	1	0	0
t204	1	0	0
t205	1	0	0
t207	1	0	0
t210	1	0	0
t219	1	0	0
t221	1	0	0
t222	1	0	0
t227	1	0	0
t228	1	0	0
