taxon	min_age	max_age	status
t1	5.60157211916521	7.55240285869998	extant
t1	3.71150038662987	5.60157211916521	extant
t2	3.71150038662987	5.60157211916521	extinct
t9	1.71701929105135	3.71150038662987	extinct
t10	7.55240285869998	9.30269059135268	extinct
t11	1.71701929105135	3.71150038662987	extinct
t13	1.71701929105135	3.71150038662987	extinct
t15	1.71701929105135	3.71150038662987	extinct
t17	1.71701929105135	3.71150038662987	extant
t18	0	1.71701929105135	extant
t20	0	1.71701929105135	extant
t21	1.71701929105135	3.71150038662987	extant
t24	0	1.71701929105135	extant
t26	0	1.71701929105135	extant
t27	0	1.71701929105135	extant
t32	0	1.71701929105135	extant
t34	3.71150038662987	5.60157211916521	extinct
t34	0	1.71701929105135	extinct
t38	0	1.71701929105135	extant
t41	0	1.71701929105135	extinct
t44	0	1.71701929105135	extant
t46	0	1.71701929105135	extant
