taxon	int_1	int_2	int_3
t2	0	0	1
t4	0	1	0
t5	1	0	0
t7	0	1	0
t12	1	0	0
t13	1	0	0
t15	1	0	0
t17	1	1	0
t20	0	1	0
t26	1	0	0
t28	0	1	0
t29	0	1	0
t37	0	1	0
t38	1	0	0
t44	1	0	0
t51	1	1	0
t58	1	0	0
t63	1	0	0
t70	1	0	0
t75	1	0	0
t86	1	0	0
t89	1	0	0
t90	0	1	0
t91	0	1	0
t92	0	1	0
t93	1	0	0
t94	1	0	0
t96	1	0	0
t97	1	0	0
t102	1	0	0
t110	1	0	0
t114	1	0	0
t119	1	0	0
t120	1	0	0
t124	1	0	0
t130	1	0	0
t131	1	0	0
t138	1	0	0
t146	1	0	0
t147	1	0	0
t153	1	0	0
t154	1	1	0
t155	1	0	0
t157	1	0	0
t167	1	0	0
t172	1	0	0
t173	1	0	0
t176	1	0	0
t182	1	0	0
t186	1	1	0
t187	1	0	0
t190	1	0	0
t197	1	0	0
t199	1	0	0
t209	1	0	0
t216	1	0	0
t219	1	0	0
t223	1	0	0
t229	1	0	0
t230	1	0	0
t237	1	0	0
t238	1	0	0
t244	1	0	0
t255	1	0	0
t259	1	0	0
t265	1	0	0
t277	1	0	0
