taxon	min_age	max_age	status
t1	18.1831537505301	20	extinct
t1	11.2035517323141	14.8495223654124	extinct
t2	14.8495223654124	18.1831537505301	extant
t4	7.32893660773213	11.2035517323141	extinct
t5	14.8495223654124	18.1831537505301	extinct
t5	11.2035517323141	14.8495223654124	extinct
t7	11.2035517323141	14.8495223654124	extinct
t8	7.32893660773213	11.2035517323141	extant
t8	3.39326309831813	7.32893660773213	extant
t9	0	3.39326309831813	extinct
t12	7.32893660773213	11.2035517323141	extant
t13	11.2035517323141	14.8495223654124	extinct
t14	3.39326309831813	7.32893660773213	extinct
t16	11.2035517323141	14.8495223654124	extinct
t17	11.2035517323141	14.8495223654124	extant
t21	0	3.39326309831813	extant
t25	0	3.39326309831813	extant
t26	7.32893660773213	11.2035517323141	extinct
t29	11.2035517323141	14.8495223654124	extinct
t32	3.39326309831813	7.32893660773213	extant
t33	0	3.39326309831813	extant
t34	11.2035517323141	14.8495223654124	extinct
t36	7.32893660773213	11.2035517323141	extinct
t37	7.32893660773213	11.2035517323141	extinct
t43	3.39326309831813	7.32893660773213	extant
t45	0	3.39326309831813	extant
t48	3.39326309831813	7.32893660773213	extant
t49	3.39326309831813	7.32893660773213	extinct
t50	3.39326309831813	7.32893660773213	extant
t51	7.32893660773213	11.2035517323141	extant
t51	0	3.39326309831813	extant
t61	7.32893660773213	11.2035517323141	extinct
t73	7.32893660773213	11.2035517323141	extinct
t75	7.32893660773213	11.2035517323141	extinct
t77	0	3.39326309831813	extant
t84	3.39326309831813	7.32893660773213	extinct
t89	3.39326309831813	7.32893660773213	extinct
t89	0	3.39326309831813	extinct
t91	0	3.39326309831813	extant
t95	0	3.39326309831813	extant
t106	3.39326309831813	7.32893660773213	extinct
t106	0	3.39326309831813	extinct
t107	0	3.39326309831813	extant
t111	0	3.39326309831813	extant
t126	3.39326309831813	7.32893660773213	extant
t141	0	3.39326309831813	extinct
t144	0	3.39326309831813	extinct
t150	0	3.39326309831813	extant
t157	0	3.39326309831813	extant
t164	3.39326309831813	7.32893660773213	extant
t164	0	3.39326309831813	extant
t165	0	3.39326309831813	extant
t168	0	3.39326309831813	extant
