taxon	first_age	last_age
t1	22.1654910039632	18.0263167261838
t2	21.9288867571947	21.9288867571947
t3	23.0300837368679	18.9313122198429
t6	22.5676269223015	0
t7	19.4856424638579	18.9629390858441
t8	13.4753084480092	0.253143076909577
t9	10.2840429129482	10.2840429129482
t10	4.75055221196673	0
t13	13.6180608566431	6.3578669888334
t14	10.3391881888169	0
t15	9.5838510331398	8.06455578361575
t16	5.35463875529882	0
t17	4.20673709754261	4.20673709754261
t18	2.06197683444264	0
t19	1.44190266090995	0
t21	8.52969100824601	0
t22	7.74864156639608	0
t28	11.9325116204069	11.9325116204069
t30	4.31166819745075	0
t32	0.860270849273572	0
t33	1.19053948969279	0
t36	3.35939192136149	0
t37	5.42017839260117	3.63907987128661
t38	2.33968269632826	0
t39	5.27892616486006	5.27892616486006
t44	3.66905139057445	3.66905139057445
t46	3.56207002519509	0
t47	0.736761385089931	0
t52	2.64745892329637	0
t53	7.36909140576104	7.24719797159662
t54	1.6092304940964	0
t56	2.76093719438821	0
t60	7.44038964993823	7.44038964993823
t65	6.93005651984747	0
t73	0.44631662505682	0
t75	2.01933586561497	0
t76	2.42918092319819	0
t77	3.59834410159436	0
t78	3.80582269843568	0
t79	1.07825189207437	0
t81	3.75687030776808	0
t82	0.169695979793381	0
t84	1.00937979623037	0
t86	10.9986324351381	3.90926259836348
t88	9.63534744508722	8.17359202748943
t89	7.29813309217476	5.10369641071789
t91	1.33823902805313	0
t93	1.48367149055619	0
t94	0.21557422649942	0
t101	8.09004888229025	8.09004888229025
t102	4.6526602092123	0
t103	0.695979937740589	0
t106	3.21944785043073	0
t108	2.73185626158951	0
t109	0.363980351053762	0
t110	1.30029380044546	0
t112	4.96495908551659	0
t113	0.030274858677533	0
t119	0.158362259063392	0
t124	2.27199641570191	0
t125	0.544235864683387	0
t127	8.91278192306519	0
t128	8.48416501990204	8.48416501990204
t129	5.84045704201436	0
t131	4.94004735096087	4.68069852323621
t132	2.18188817177771	0
t135	0.873834247216486	0
t138	0.193654986239071	0
t140	6.27327637867803	0
t141	3.56144626988084	3.56144626988084
t142	3.31662639695717	3.15850968218027
t145	2.38071695503792	0
t151	0.192057812330248	0
t156	1.10482984836122	0
t159	0.687524861939036	0
t161	1.37961986121683	0
t164	1.31035201021962	0
t167	2.57302790555953	0
t168	0.264042043878273	0
t169	5.72548702499669	5.72548702499669
t172	1.2757636929535	0
t173	1.77173544076966	0
t176	2.530970028438	0
t177	0.511041985771797	0
t178	1.40982694915708	0
t182	2.27486746397436	2.27486746397436
t183	0.422145391059402	0
t184	2.10120911266699	0
t185	0.437601008995053	0
t189	0.0514574765791984	0
t190	0.00295665139940482	0
t193	0.131603237660432	0
t204	1.27424516142659	0
t214	0.513885929265896	0
