taxon	int_1	int_2
t2	1	1
t3	1	1
t4	0	1
t5	1	0
t6	1	0
t7	1	0
t8	1	0
t10	0	1
t11	1	1
t12	1	0
t13	1	0
t14	1	0
t15	1	0
t16	1	0
t17	1	0
t21	0	1
t22	1	1
t23	1	0
t24	1	0
t25	1	0
t26	1	0
t31	1	0
t32	1	0
t33	1	0
t35	1	0
t37	1	0
t38	1	0
t39	1	0
t40	1	0
t41	1	0
t42	1	0
t44	1	0
t45	1	0
t46	1	0
t47	1	0
t50	1	0
t51	1	0
t52	1	0
t55	1	0
t62	1	0
t63	1	0
t65	1	0
t66	1	0
t69	1	0
t72	1	0
t74	1	0
t75	1	0
t76	1	0
t77	1	0
t78	1	0
t79	1	0
t80	1	0
t81	1	0
t82	1	0
t83	1	0
t84	1	0
t87	1	0
t89	1	0
t92	1	0
t95	1	0
t96	1	0
t99	1	0
t101	1	0
t106	1	0
t109	1	0
t111	1	0
