taxon	int_1	int_2	int_3
t1	0	1	0
t2	0	0	1
t3	1	1	1
t4	0	1	0
t6	1	1	0
t7	1	1	0
t9	1	1	0
t11	1	0	0
t15	1	1	0
t18	0	1	0
t19	0	1	0
t20	0	1	0
t21	1	0	0
t26	1	0	0
t27	1	0	0
t30	1	0	0
t34	1	0	0
t35	1	0	0
t36	1	0	0
t37	1	0	0
t38	1	0	0
t39	1	0	0
t41	1	1	0
t42	0	1	0
t43	1	1	0
t44	1	0	0
t45	1	0	0
t46	1	0	0
t48	1	0	0
t53	1	0	0
t54	1	0	0
t55	1	0	0
t57	1	0	0
t58	1	0	0
t59	1	0	0
t61	1	0	0
t64	1	0	0
t65	1	1	0
t66	1	0	0
t67	0	1	0
t69	1	1	0
t72	1	0	0
t73	1	0	0
t75	1	0	0
t76	1	0	0
t77	1	0	0
t80	1	1	0
t81	1	0	0
t84	1	0	0
t87	1	0	0
t88	1	0	0
t89	1	0	0
t91	1	0	0
t95	1	0	0
t97	1	0	0
t98	1	0	0
t99	1	0	0
t100	0	1	0
t102	1	0	0
t103	1	0	0
t105	1	0	0
t106	1	0	0
t107	1	0	0
t109	1	0	0
t110	1	0	0
t113	1	0	0
t117	1	0	0
t120	1	0	0
t125	1	0	0
t126	1	0	0
t132	1	0	0
t133	1	0	0
t136	1	0	0
t137	1	0	0
t138	1	0	0
t139	1	0	0
t140	1	0	0
t141	1	0	0
t142	1	0	0
t144	1	0	0
t149	1	0	0
t156	1	0	0
t157	1	0	0
t158	1	0	0
t163	1	0	0
t164	1	0	0
t166	1	0	0
t167	1	0	0
t170	1	0	0
t172	1	0	0
t177	1	0	0
t181	1	0	0
t182	1	0	0
t184	1	0	0
t187	1	0	0
t189	1	0	0
t190	1	0	0
t194	1	0	0
t196	1	0	0
t203	1	0	0
t204	1	0	0
