taxon	int_1	int_2	int_3
t1	1	1	1
t6	1	1	1
t7	1	0	0
t9	1	0	0
t12	0	0	1
t13	0	1	0
t15	1	0	0
t16	1	0	0
t18	1	0	1
t19	1	0	0
t22	1	1	0
t23	0	1	0
t26	1	0	0
t27	1	0	0
t29	1	1	0
t30	0	1	0
t31	0	1	0
t32	1	1	0
t34	1	0	0
t35	1	0	0
t36	1	1	0
t37	0	1	0
t38	1	0	0
t42	0	1	0
t43	1	0	0
t44	1	1	0
t46	1	0	0
t47	1	0	0
t48	1	0	0
t49	1	1	0
t50	1	0	0
t51	1	0	0
t53	1	0	0
t54	1	1	0
t56	1	0	0
t57	1	1	0
t58	0	1	0
t60	1	0	0
t61	0	1	0
t63	1	0	0
t66	1	0	0
t67	0	1	0
t69	1	0	0
t76	1	0	0
t77	1	0	0
t79	1	0	0
t86	1	0	0
t87	1	0	0
t88	1	0	0
t89	1	0	0
t91	0	1	0
t95	1	0	0
t99	0	1	0
t100	1	0	0
t102	1	0	0
t103	1	0	0
t106	1	0	0
t109	1	0	0
t110	1	0	0
t111	1	0	0
t120	1	0	0
t123	1	0	0
t125	1	0	0
t128	1	0	0
