taxon	fad	lad
t1	28.4524728950709	21.1842579492191
t2	28.6990161340237	27.9852171838998
t3	29.322669904216	13.4713297389799
t4	23.2938782662309	23.2938782662309
t5	21.3778396776295	21.3778396776295
t8	24.5015964091796	16.136721065595
t9	22.7375975678298	12.6981038917336
t10	25.573921673239	16.4109755675843
t11	21.8590672097587	20.0323551009207
t12	21.4704762216589	19.197080834203
t15	9.8033239972474	9.8033239972474
t16	10.3434766361654	5.44058324921381
t17	20.7182792680007	20.7182792680007
t18	21.7668813532539	21.7668813532539
t20	19.6819834955839	19.6819834955839
t21	20.6503543803866	10.9611634651188
t22	20.825481504572	20.825481504572
t23	0.82741349660861	0.82741349660861
t25	20.4789060312632	20.4789060312632
t26	20.037429939426	20.037429939426
t28	8.0217479721748	3.28012006228659
t29	4.38897685089888	2.40236623620422
t32	18.048304652821	18.048304652821
t36	15.6331444226448	14.8660613546879
t38	19.1860096495346	19.1860096495346
t39	14.1439503846729	14.0941000198363
t40	8.60325643353557	4.32952602294062
t41	4.12705388409693	4.12705388409693
t42	1.01820900108576	1.01820900108576
t44	2.81117261042669	2.81117261042669
t46	8.98897087419171	5.4053881847117
t47	5.29579905830361	3.30824152138121
t48	1.42118922772985	1.42118922772985
t54	3.58993246165473	3.58993246165473
t59	18.1781720914915	11.9410162830876
t60	13.707212672587	13.707212672587
t61	1.34700126573515	1.34700126573515
t62	3.55484480525731	3.55484480525731
t64	0.284404354995687	0.284404354995687
t67	6.69281854315096	5.82467973571282
t69	2.05641368168413	2.05641368168413
t70	0.033335613072758	0.033335613072758
t71	2.21790773312151	1.92688235686371
t73	1.21508845808565	1.21508845808565
t75	3.64348662298913	1.64871057708556
t76	19.5100473040542	19.5100473040542
t77	6.73792873341903	5.37562040289556
t78	6.7413911141543	6.7413911141543
t79	5.99629996480754	4.18096952587079
t80	3.48128565838413	1.15564883627471
t81	2.82459890049954	2.82459890049954
t83	2.91713695504466	1.23906949687202
t85	3.25263042064975	3.25263042064975
t86	2.08529611932684	1.96412198828261
t87	2.50953594100802	2.50953594100802
t94	3.03443138312404	3.03443138312404
t96	19.8789326079782	0.992582662773312
t97	12.1160846494342	11.4226388359859
t98	7.95428288737778	0.412708032821438
t99	6.84721749459202	2.58868928144681
t100	1.53072599419404	0.661710120534813
t107	3.56502734747822	0.836031650719747
t109	0.159954396713374	0.159954396713374
t111	1.97592602463993	1.97592602463993
t114	0.411357800679305	0.411357800679305
t119	1.41258350672575	1.41258350672575
t121	2.19355061441064	2.19355061441064
t125	2.90404110859096	2.68563533462641
t128	1.83962962416997	0.928477748738633
t133	4.13060248308586	2.54701350097322
t134	0.00939221903461984	0.00939221903461984
t136	0.447654901435509	0.447654901435509
t137	0.12437718123897	0.12437718123897
t140	1.1141374680942	1.1141374680942
t144	2.56049465723581	2.56049465723581
t150	0.257485506373939	0.257485506373939
t155	0.487386690877734	0.487386690877734
t157	10.3223084493192	1.36160327876184
t158	6.8667943341345	1.97395436153429
t160	1.1568716237872	1.1568716237872
t162	0.275711212057967	0.275711212057967
t163	8.62220751025604	0.728701954837572
t165	7.81748431026303	5.90608439147753
t166	3.20466507095808	3.20466507095808
t167	6.1201006833481	0.632179082466795
t169	5.45289750218854	1.07958740070204
t170	0.962127760552992	0.266354130460449
t171	1.27478709485964	1.27478709485964
t172	3.94972513021983	1.2083061743722
t173	0.741553977040791	0.741553977040791
t175	1.00822340872021	1.00822340872021
t176	0.319645895929792	0.319645895929792
t177	3.739872198108	3.739872198108
t182	0.27118952716404	0.27118952716404
t183	0.987588421110356	0.987588421110356
t190	0.791148678788364	0.791148678788364
t191	3.70213408326846	3.70213408326846
t198	1.87143295256442	0.346264402505476
t199	0.443184201249238	0.443184201249238
t206	1.97864878096777	1.97864878096777
t211	3.19218155961855	0.417109209902286
t213	4.39200260073205	1.448830260344
t215	2.33783592912083	0.0163565124980707
t217	2.80852496689303	2.80852496689303
t219	2.13615779658742	2.13615779658742
t220	3.66932500228236	2.26062522033801
t221	3.16435252876436	3.16435252876436
t222	2.7157719472826	1.00602372944658
t223	3.77967957332247	2.60892386938893
t227	0.439604770601289	0.439604770601289
t230	1.08312160119964	0.50621669409972
t231	1.67005349158822	0.926844442709452
t234	1.20554932640305	0.518478997350343
t235	1.76088694379846	1.76088694379846
t237	1.84454225883233	1.48377474656052
t239	0.60778642709079	0.60778642709079
t244	0.730327539573093	0.730327539573093
t251	1.52787433863945	1.52787433863945
t253	0.487366476633657	0.487366476633657
t260	4.01175277436501	2.75956156326806
t261	1.63381899136125	1.63381899136125
t262	2.25769024500701	2.25769024500701
t263	4.91736359831083	4.91736359831083
t264	2.67709178755036	1.39928424946319
t265	0.746289017903031	0.746289017903031
t266	2.09649304285387	1.80910457593441
t267	1.60351198878803	1.60351198878803
t269	5.0723564216658	5.0723564216658
t270	1.63771414617215	1.63771414617215
t273	2.50996645973751	2.50996645973751
t276	0.420136444325067	0.363645898543115
t279	4.24681621092556	4.24681621092556
t281	0.691953531962263	0.691953531962263
t286	1.89781533026506	0.365112798909937
t287	2.65647029297876	2.65647029297876
t290	0.57544180433662	0.57544180433662
t292	2.40351867062492	1.54398535614159
t297	0.644910588815424	0.644910588815424
t300	3.75632352518738	0.942566521332729
t304	2.53230514039108	1.05897222369422
t306	0.0723150781067048	0.0723150781067048
t314	1.38071520683242	1.38071520683242
t317	1.10839426073349	1.10839426073349
t319	1.98916687272705	1.98916687272705
t322	0.724840030709512	0.213699115765202
t323	0.661085873952185	0.183905364613842
t324	0.0370186422464833	0.0370186422464833
t327	0.194065957581216	0.175781301473791
t336	0.799336772386273	0.0397316077466208
t337	1.73602213289658	1.73602213289658
t353	1.90196507520379	1.90196507520379
t354	2.55224606140298	0.0373185418244617
t355	0.341775344573318	0.341775344573318
