taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	1	0
t3	0	0	1
t4	0	0	1
t5	0	0	1
t6	1	1	1
t7	0	1	1
t8	0	1	1
t10	0	1	0
t11	0	1	0
t13	1	1	0
t16	1	1	0
t17	1	1	0
t19	0	1	0
t20	1	1	0
t21	1	0	0
t22	1	0	0
t23	1	1	0
t25	0	1	0
t28	1	1	0
t29	1	1	0
t30	0	1	0
t31	0	1	0
t33	0	1	0
t35	1	1	0
t36	1	0	0
t37	1	0	0
t38	0	1	0
t40	1	0	0
t42	1	1	0
t44	1	1	0
t45	1	1	0
t46	1	0	0
t47	1	1	0
t48	1	1	0
t49	1	1	0
t50	1	0	0
t52	1	0	0
t56	1	1	0
t57	1	0	0
t58	1	0	0
t60	1	0	0
t61	1	1	0
t62	0	1	0
t63	0	1	0
t64	1	1	0
t65	0	1	0
t66	1	0	0
t67	1	0	0
t69	0	1	0
t70	1	1	0
t71	1	0	0
t73	1	0	0
t74	1	0	0
t76	0	1	0
t77	0	1	0
t78	1	1	0
t80	1	1	0
t83	1	0	0
t87	1	0	0
t88	1	0	0
t89	1	0	0
t92	1	1	0
t94	1	0	0
t96	1	0	0
t97	0	1	0
t98	1	1	0
t99	1	0	0
t101	1	0	0
t105	1	0	0
t106	1	0	0
t107	1	1	0
t108	1	0	0
t109	0	1	0
t110	1	0	0
t111	1	0	0
t112	1	0	0
t113	1	0	0
t114	1	0	0
t116	1	0	0
t117	1	0	0
t119	1	0	0
t120	1	0	0
t121	1	0	0
t122	1	0	0
t123	1	0	0
t130	1	0	0
t131	1	0	0
t132	1	0	0
t133	1	0	0
t134	1	0	0
t135	1	0	0
t136	1	0	0
t137	1	0	0
t138	1	1	0
t139	1	1	0
t142	0	1	0
t143	1	0	0
t144	1	0	0
t145	1	0	0
t146	1	0	0
t148	1	0	0
t150	1	1	0
t151	1	1	0
t153	1	0	0
t154	1	0	0
t155	1	0	0
t156	1	0	0
t160	1	0	0
t162	1	0	0
t164	1	0	0
t165	1	0	0
t166	0	1	0
t167	0	1	0
t168	1	1	0
t171	1	0	0
t172	1	0	0
