taxon	int_1	int_2
t1	1	1
t2	1	0
t4	1	0
t5	1	0
t9	1	0
t10	1	0
t11	1	0
t12	1	0
t13	1	0
t14	1	0
t15	1	0
t16	1	0
t17	1	0
t18	1	0
t19	1	0
t20	1	0
t26	1	0
t27	1	0
t28	1	0
t30	1	0
t31	1	0
t34	1	0
t35	1	0
t36	1	0
t37	1	0
t44	1	0
t46	1	0
t47	1	0
t48	1	0
t51	1	0
t52	1	0
t54	1	0
t57	1	0
t58	1	0
t59	1	0
t60	1	0
t63	1	0
t66	1	0
t69	1	0
t70	1	0
t73	1	0
t76	1	0
t77	1	0
t83	1	0
t84	1	0
t90	1	0
t92	1	0
t93	1	0
t97	1	0
t99	1	0
t100	1	0
t101	1	0
t102	1	0
t103	1	0
t104	1	0
t105	1	0
t111	1	0
t112	1	0
t120	1	0
t132	1	0
t134	1	0
t138	1	0
t140	1	0
t145	1	0
t147	1	0
t149	1	0
t152	1	0
t154	1	0
t157	1	0
t158	1	0
t165	1	0
t168	1	0
t174	1	0
t177	1	0
t178	1	0
t180	1	0
t181	1	0
t184	1	0
t185	1	0
t186	1	0
t187	1	0
t188	1	0
t190	1	0
t192	1	0
t210	1	0
t211	1	0
t216	1	0
t221	1	0
t222	1	0
t228	1	0
t229	1	0
t231	1	0
t232	1	0
t233	1	0
t236	1	0
t237	1	0
t238	1	0
t243	1	0
t245	1	0
