taxon	int_1	int_2
t1	0	1
t2	1	1
t3	1	1
t4	0	1
t5	1	1
t7	1	1
t8	0	1
t9	1	1
t11	1	0
t13	1	0
t15	1	0
t16	0	1
t17	1	0
t18	1	0
t19	0	1
t21	1	0
t24	1	1
t25	0	1
t26	1	0
t27	1	1
t28	1	0
t29	1	0
t32	1	0
t36	1	0
t38	1	0
t42	1	0
t45	1	0
t46	1	0
t49	1	0
t51	1	0
t55	1	0
t56	1	0
t57	1	0
t58	0	1
t61	1	0
t62	1	0
t64	1	0
t66	1	0
t69	1	0
t70	1	0
t73	1	0
t74	1	0
t76	1	0
t80	1	0
t81	1	1
t83	1	0
t86	1	0
t87	1	0
t89	1	0
t91	1	1
t93	1	0
t94	1	1
t95	1	0
t96	1	0
t97	1	0
t98	1	0
t104	1	0
t109	1	0
t110	1	0
t112	1	0
t113	1	0
t115	1	0
t116	1	0
t117	1	0
t118	1	0
t121	1	0
t127	1	0
t130	1	0
t131	1	0
t133	1	0
t143	1	0
t149	1	0
t151	1	0
t155	1	0
t156	1	0
t159	1	0
t160	1	0
t162	1	0
