taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	1	1
t3	0	1	1
t5	0	1	0
t6	0	1	0
t7	1	1	0
t8	1	1	0
t9	1	0	0
t10	0	1	0
t12	1	1	0
t15	0	1	0
t16	0	1	0
t17	1	0	0
t18	1	0	0
t19	1	0	0
t24	0	1	0
t25	1	1	0
t26	1	1	0
t27	1	0	0
t29	1	0	0
t31	1	0	0
t32	1	0	0
t35	1	1	0
t36	1	1	0
t37	1	1	0
t38	1	1	0
t39	1	0	0
t42	1	0	0
t43	1	0	0
t44	1	0	0
t45	1	0	0
t50	0	1	0
t51	1	0	0
t52	1	0	0
t53	1	0	0
t56	1	0	0
t57	1	1	0
t60	1	0	0
t61	1	0	0
t62	1	0	0
t63	0	1	0
t64	1	0	0
t65	1	0	0
t66	1	0	0
t67	1	1	0
t69	0	1	0
t70	1	0	0
t73	1	0	0
t74	1	1	0
t76	1	0	0
t78	1	0	0
t79	1	0	0
t82	1	0	0
t83	1	0	0
t85	1	0	0
t86	1	0	0
t87	1	0	0
t88	1	1	0
t89	1	0	0
t91	1	0	0
t92	1	0	0
t95	1	0	0
t97	1	0	0
t99	1	0	0
t101	1	0	0
t103	1	0	0
t104	1	0	0
t107	1	0	0
t108	1	0	0
t111	1	0	0
t112	1	0	0
