taxon	first_age	last_age
t1	25.1923179008384	11.1398898213633
t2	25.4592790688857	21.1945669706343
t3	23.6451887046089	23.6451887046089
t4	14.0722233322837	14.0722233322837
t5	8.87563173060349	0
t6	27.2004779102281	27.2004779102281
t7	20.12418705923	17.8624347235648
t8	5.27893239399949	0
t9	2.25346005458639	0
t10	1.46646751265027	0
t11	10.7959012371502	0
t12	1.93305728273099	0
t16	0.785702434323277	0
t17	2.51728716988996	2.51728716988996
t18	3.22743474805662	0
t19	6.43149378360428	0
t24	0.828509682469125	0
t26	2.08107354003743	0
t27	0.597917872489052	0
t28	8.1716769695399	0.814023443742848
t29	3.81079254928296	0
t30	0.948169912326847	0
t31	1.14001770167187	0
t32	0.648679889901697	0
t33	5.66952306297908	3.57241195877728
t34	2.39287775336933	0
t35	1.25727765538788	0
t36	0.487389017757653	0
t38	6.01928501669348	0
t39	7.01052094609474	6.74401133400227
t40	2.54979882823955	2.54979882823955
t41	2.560154272374	0
t42	3.32071953842126	0
t43	0.852882569418	0
t44	2.72516560149644	0
t50	1.27673186958048	0
t55	5.45837743162319	0
t56	3.29958692651728	0
t57	4.30602614832493	0
t59	2.65178723151358	0
t60	1.22505105730141	0
t61	2.7975619836	0
t62	0.774592076139886	0
t63	1.23531341832162	0
t64	1.48180618419475	0
t65	1.74707761954646	0
t66	2.14381481820226	0
t72	0.524881471012666	0
t76	0.0241709611462824	0
t77	3.56729843968904	0
t80	2.001206303507	0
t81	1.25166918021032	0
t83	0.186939913758483	0
t84	1.34623984019091	0
t85	0.757678418690322	0
t92	0.115140054291473	0
