taxon	int_1	int_2	int_3
t1	0	0	1
t3	0	1	0
t4	0	1	0
t7	1	0	0
t11	1	0	0
t12	1	0	0
t13	0	1	0
t15	1	0	0
t16	1	0	0
t17	1	0	0
t18	1	0	0
t24	1	0	0
t26	1	0	0
t30	1	0	0
t31	1	0	0
t33	1	0	0
t34	1	0	0
t40	1	0	0
t45	1	0	0
t46	1	0	0
t49	1	0	0
t50	1	0	0
t51	1	0	0
t56	1	0	0
t59	0	1	0
t61	1	0	0
t62	1	0	0
t64	1	0	0
t65	1	0	0
t66	1	0	0
t77	1	0	0
t78	1	0	0
t79	1	1	0
t80	1	0	0
t83	1	0	0
t88	1	0	0
t89	1	0	0
t94	1	0	0
t108	1	0	0
t113	1	0	0
t117	1	0	0
t121	1	0	0
t124	1	0	0
t126	1	0	0
t128	1	0	0
t132	1	0	0
t138	1	0	0
t142	1	0	0
t143	1	0	0
t144	1	0	0
t145	1	0	0
t146	1	0	0
t154	1	0	0
t156	1	0	0
t163	1	0	0
t164	1	0	0
t166	1	0	0
t169	1	1	0
t171	1	0	0
t172	1	0	0
t180	1	0	0
t186	1	0	0
t193	1	0	0
t198	1	0	0
t203	1	0	0
t209	1	0	0
t210	1	0	0
t213	1	0	0
t215	1	0	0
t220	1	0	0
t221	1	0	0
t222	1	0	0
t224	0	1	0
t228	1	0	0
t241	1	0	0
t247	1	0	0
t257	1	0	0
t271	1	0	0
t273	1	0	0
t275	1	0	0
t276	1	0	0
t285	1	0	0
t291	1	0	0
t294	1	0	0
t302	1	0	0
t306	1	0	0
t313	1	0	0
t314	1	0	0
t324	1	0	0
t328	1	0	0
t329	1	0	0
t339	1	0	0
t343	1	0	0
t347	1	0	0
t352	1	0	0
t355	1	0	0
t359	1	0	0
