taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	0	1
t3	1	1	0	1	1
t4	0	0	0	1	0
t5	0	0	0	1	1
t8	0	0	0	1	0
t9	0	0	0	0	1
t10	1	0	0	0	0
t11	1	0	0	0	0
t12	1	0	0	0	0
t14	0	0	0	1	1
t15	0	0	0	1	1
t16	0	0	1	0	0
t17	0	0	0	1	0
t18	1	1	1	1	0
t20	0	0	0	1	0
t21	0	0	0	1	0
t22	0	0	0	1	0
t25	1	0	0	0	0
t27	0	0	0	1	0
t28	0	0	0	1	0
t30	0	0	0	1	0
t31	0	0	0	1	0
t32	0	0	0	1	0
t33	0	0	1	1	0
t34	1	1	0	0	0
t37	1	1	0	0	0
t38	1	1	0	0	0
t39	1	1	0	0	0
t40	1	1	0	0	0
t41	1	0	0	0	0
t43	1	0	0	0	0
t45	0	0	0	1	0
t47	0	0	0	1	0
t48	0	0	0	1	0
t49	0	0	0	1	0
t52	0	1	0	0	0
t53	0	0	0	1	0
t56	0	0	1	1	0
t57	0	0	0	1	0
t58	0	0	0	1	0
t59	0	0	0	1	0
t62	0	0	0	1	0
t63	0	0	1	0	0
t65	0	0	1	0	0
t67	1	1	0	0	0
t69	1	0	0	0	0
t70	1	0	0	0	0
t71	1	1	0	0	0
t72	1	1	0	0	0
t73	1	0	0	0	0
t74	1	1	0	0	0
t75	1	0	0	0	0
t76	1	0	0	0	0
t77	1	0	0	0	0
t78	1	0	0	0	0
t79	1	0	0	0	0
t80	1	0	0	0	0
t81	1	0	0	0	0
t82	1	0	0	0	0
t87	1	1	1	0	0
t89	0	0	0	1	0
t90	0	1	1	0	0
t93	1	1	0	0	0
t95	0	0	0	1	0
t98	0	0	1	1	0
t99	0	0	1	0	0
t100	0	0	0	1	0
t102	1	0	1	0	0
t103	0	1	0	0	0
t104	1	0	0	0	0
t109	1	0	0	0	0
t110	1	1	0	0	0
t117	1	0	0	0	0
t120	1	0	0	0	0
t121	1	0	0	0	0
t125	1	0	0	0	0
t127	1	0	0	0	0
t130	1	1	0	0	0
t131	1	1	0	0	0
t136	1	1	0	0	0
t137	1	1	0	0	0
t141	0	0	1	0	0
t145	0	0	1	0	0
t146	1	0	0	0	0
t148	0	0	0	1	0
t149	0	0	0	1	0
t151	1	1	0	0	0
t152	1	0	0	0	0
t153	1	0	0	0	0
t157	1	0	0	0	0
t158	1	0	0	0	0
t159	1	0	0	0	0
t161	1	0	0	0	0
t164	1	0	0	0	0
t167	1	0	0	0	0
t170	1	0	0	0	0
t174	1	0	0	0	0
t179	1	1	1	1	0
t180	1	1	1	1	0
t181	1	1	0	0	0
t182	0	1	0	0	0
t183	1	0	0	0	0
t184	1	0	0	0	0
t186	1	0	0	0	0
t187	1	1	0	0	0
t188	1	0	0	0	0
t191	1	0	0	0	0
t193	1	1	0	0	0
t194	1	0	0	0	0
t196	1	1	0	0	0
t197	0	0	0	1	0
t199	1	1	0	0	0
t200	1	1	0	0	0
t201	1	1	0	0	0
t202	1	0	0	0	0
t203	1	0	0	0	0
t204	1	0	0	0	0
t205	1	0	0	0	0
t209	1	0	0	0	0
t210	1	1	0	0	0
t211	1	0	0	0	0
t212	1	0	0	0	0
t213	1	0	0	0	0
t214	1	0	0	0	0
t215	1	0	0	0	0
t217	1	0	0	0	0
t222	1	0	0	0	0
t226	1	0	0	0	0
t227	1	0	0	0	0
t230	1	0	0	0	0
t233	1	0	0	0	0
t234	1	0	0	0	0
t235	1	0	0	0	0
t237	1	0	0	0	0
t239	1	1	1	0	0
t241	0	1	0	0	0
t242	1	1	0	0	0
t245	1	0	0	0	0
t247	1	0	0	0	0
t248	1	0	0	0	0
t251	1	0	0	0	0
t252	1	0	0	0	0
t253	1	0	0	0	0
t254	1	0	0	0	0
t256	1	0	0	0	0
t257	1	1	0	0	0
t258	1	0	0	0	0
t259	1	0	0	0	0
t260	1	0	0	0	0
t261	1	0	0	0	0
t267	1	0	0	0	0
t268	1	0	0	0	0
t272	1	1	0	0	0
t273	1	1	0	0	0
t274	1	1	0	0	0
t275	1	0	0	0	0
t276	1	0	0	0	0
t277	1	0	0	0	0
t279	0	1	0	0	0
t280	1	1	0	0	0
t281	1	0	0	0	0
t282	1	0	0	0	0
t284	1	0	0	0	0
t286	1	0	0	0	0
t287	1	1	0	0	0
t288	1	0	0	0	0
t290	1	0	0	0	0
t292	1	0	0	0	0
t293	1	0	0	0	0
t295	1	0	0	0	0
t297	1	0	0	0	0
t298	1	1	0	0	0
t300	1	0	0	0	0
t301	1	1	0	0	0
t302	1	0	0	0	0
t303	1	0	0	0	0
t305	1	0	0	0	0
t306	1	0	0	0	0
t308	1	0	0	0	0
t309	1	0	0	0	0
t311	1	0	0	0	0
t312	1	0	0	0	0
t313	1	0	0	0	0
t315	1	0	0	0	0
t321	1	0	0	0	0
t322	1	0	0	0	0
t323	1	0	0	0	0
t329	1	1	0	0	0
t330	1	1	0	0	0
t331	0	1	0	0	0
t332	1	0	0	0	0
t333	1	0	0	0	0
t334	1	0	0	0	0
t335	1	0	0	0	0
t336	1	0	0	0	0
t337	1	0	0	0	0
t338	1	0	0	0	0
t341	1	0	0	0	0
t343	1	1	0	0	0
t344	1	1	0	0	0
t345	1	0	0	0	0
t347	1	0	0	0	0
t348	1	0	0	0	0
t349	1	0	0	0	0
t350	1	0	0	0	0
t351	1	0	0	0	0
t355	1	0	0	0	0
t357	1	0	0	0	0
t358	1	0	0	0	0
t359	1	0	0	0	0
t360	1	0	0	0	0
t361	1	0	0	0	0
t362	1	0	0	0	0
t363	1	0	0	0	0
t366	1	0	0	0	0
t367	1	0	0	0	0
t368	1	0	0	0	0
t370	1	0	0	0	0
t371	1	0	0	0	0
t372	1	0	0	0	0
t374	1	0	0	0	0
t375	1	0	0	0	0
t376	1	0	0	0	0
t377	1	0	0	0	0
t378	1	1	0	0	0
t379	1	0	0	0	0
t380	1	0	0	0	0
t382	1	0	0	0	0
t384	1	0	0	0	0
t386	1	0	0	0	0
t387	1	0	0	0	0
t390	1	0	0	0	0
t391	1	0	0	0	0
t392	1	0	0	0	0
t393	1	0	0	0	0
t394	1	0	0	0	0
t395	1	0	0	0	0
t396	1	0	0	0	0
t409	1	0	0	0	0
t410	1	0	0	0	0
t411	1	0	0	0	0
t414	1	0	0	0	0
t415	1	0	0	0	0
t416	1	0	0	0	0
t417	1	0	0	0	0
t419	1	0	0	0	0
t420	1	0	0	0	0
t421	1	0	0	0	0
t423	1	0	0	0	0
t424	1	0	0	0	0
t425	1	0	0	0	0
t427	1	0	0	0	0
t429	1	0	0	0	0
t433	1	0	0	0	0
t435	1	0	0	0	0
t438	1	0	0	0	0
t442	1	0	0	0	0
t443	1	0	0	0	0
t445	1	0	0	0	0
t446	1	0	0	0	0
t447	1	0	0	0	0
t450	1	0	0	0	0
t451	1	0	0	0	0
t452	1	1	0	0	0
t453	1	0	0	0	0
t455	1	0	0	0	0
t456	1	0	0	0	0
t457	1	0	0	0	0
t459	1	1	0	0	0
t460	1	0	0	0	0
t465	1	0	0	0	0
