taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	1	1	1
t2	0	0	0	1	0
t3	0	0	0	0	1
t4	0	0	1	0	1
t5	0	0	0	1	0
t7	0	0	1	1	1
t8	0	0	0	1	0
t9	0	0	0	1	0
t10	0	1	1	1	0
t13	1	1	1	1	0
t14	0	0	1	1	0
t15	0	0	1	1	0
t16	0	0	1	1	0
t17	0	0	1	1	1
t19	1	1	1	1	0
t20	0	0	1	1	0
t21	0	0	1	1	0
t24	0	1	0	0	0
t25	1	0	0	0	0
t27	1	0	0	0	0
t28	1	0	0	0	0
t29	1	0	0	0	0
t31	0	0	1	1	0
t32	0	0	0	1	1
t33	0	0	1	1	0
t34	0	0	0	1	0
t35	0	0	1	0	0
t36	0	0	1	1	0
t37	0	0	0	1	0
t39	0	0	1	0	0
t40	0	1	1	0	0
t41	1	0	0	0	0
t44	1	1	0	0	0
t45	1	0	0	0	0
t46	1	0	0	0	0
t49	1	0	0	0	0
t50	1	0	0	0	0
t53	1	0	0	0	0
t54	1	0	0	0	0
t55	1	0	0	0	0
t57	1	0	0	0	0
t58	1	0	0	0	0
t59	1	0	0	0	0
t60	1	0	0	0	0
t62	0	0	1	0	0
t63	0	0	0	1	0
t64	0	0	0	1	0
t67	1	1	1	1	0
t68	0	0	0	0	1
t69	0	0	0	1	0
t70	1	1	1	1	0
t71	1	1	1	0	0
t72	0	0	1	1	0
t73	0	0	0	1	0
t74	0	0	1	0	0
t76	0	0	0	1	0
t77	0	0	0	1	0
t78	0	1	0	0	0
t79	1	1	0	0	0
t81	1	1	0	0	0
t82	1	0	0	0	0
t83	1	0	0	0	0
t85	1	0	0	0	0
t89	1	0	0	0	0
t90	1	0	0	0	0
t94	1	0	0	0	0
t96	1	0	0	0	0
t97	1	0	0	0	0
t107	1	0	0	0	0
t108	0	0	0	1	0
t110	0	0	0	1	0
t111	0	1	1	1	0
t112	1	1	1	0	0
t114	1	1	0	0	0
t115	1	0	0	0	0
t116	1	0	0	0	0
t117	1	1	0	0	0
t118	1	0	0	0	0
t119	0	1	1	0	0
t120	0	0	0	1	0
t122	1	0	0	0	0
t124	1	0	0	0	0
t125	0	1	1	0	0
t126	1	0	0	0	0
t128	1	1	0	0	0
t130	1	0	0	0	0
t132	1	1	0	0	0
t133	0	0	1	1	0
t134	1	0	0	0	0
t136	1	0	0	0	0
t140	1	0	0	0	0
t141	1	0	0	0	0
t143	1	1	0	0	0
t144	1	0	0	0	0
t145	1	1	0	0	0
t148	1	0	0	0	0
t149	1	0	0	0	0
t151	1	0	0	0	0
t155	1	0	0	0	0
t156	1	0	0	0	0
t167	1	0	0	0	0
t170	1	0	0	0	0
t171	1	1	1	1	0
t172	1	1	0	0	0
t175	1	0	0	0	0
t177	1	0	0	0	0
t179	1	0	0	0	0
t180	1	0	0	0	0
t181	1	0	0	0	0
t182	1	0	0	0	0
t184	1	0	0	0	0
t185	1	0	0	0	0
t187	1	0	0	0	0
t188	1	0	0	0	0
t189	0	0	0	1	0
t190	0	0	1	0	0
t192	1	0	0	0	0
t197	1	0	0	0	0
t199	1	0	0	0	0
t202	1	0	0	0	0
t203	1	0	0	0	0
