taxon	int_1	int_2	int_3	int_4	int_5
t2	0	0	0	1	1
t3	0	0	0	1	1
t4	0	0	0	1	1
t5	0	0	0	1	0
t6	0	0	0	1	0
t7	0	0	0	1	0
t8	0	0	0	1	0
t11	0	0	0	1	0
t12	0	0	0	1	0
t13	0	0	1	1	0
t15	0	0	0	1	0
t16	0	0	1	0	0
t17	0	0	0	1	0
t19	0	0	0	1	0
t21	1	1	1	0	0
t22	0	0	0	1	0
t23	0	0	1	0	0
t24	0	0	1	0	0
t25	1	1	1	0	0
t27	1	0	0	0	0
t28	1	1	0	0	0
t29	1	1	0	0	0
t31	1	0	0	0	0
t33	1	0	0	0	0
t34	1	0	0	0	0
t35	1	1	0	0	0
t36	1	0	0	0	0
t38	1	0	0	0	0
t39	1	0	0	0	0
t41	1	0	0	0	0
t43	1	0	0	0	0
t44	0	0	1	0	0
t47	1	0	0	0	0
t48	1	0	0	0	0
t49	1	0	0	0	0
t52	1	0	0	0	0
t53	1	0	0	0	0
t54	1	0	0	0	0
t55	1	0	0	0	0
t56	1	0	0	0	0
t57	1	0	0	0	0
t59	1	0	0	0	0
t60	1	0	0	0	0
t61	1	0	0	0	0
t65	1	1	0	0	0
t66	1	0	0	0	0
t67	1	0	0	0	0
t68	1	0	0	0	0
t69	1	0	0	0	0
t70	1	0	0	0	0
t71	1	0	0	0	0
t72	1	0	0	0	0
t78	1	0	0	0	0
t79	1	0	0	0	0
t81	1	0	0	0	0
t83	1	0	0	0	0
t85	1	0	0	0	0
t88	0	1	0	0	0
t89	1	1	0	0	0
t90	1	0	0	0	0
t91	1	0	0	0	0
t92	1	0	0	0	0
t94	1	0	0	0	0
t96	1	0	0	0	0
t97	1	0	0	0	0
t99	1	0	0	0	0
t100	1	0	0	0	0
t101	1	0	0	0	0
t102	1	0	0	0	0
t108	1	0	0	0	0
t110	1	0	0	0	0
t111	1	0	0	0	0
t113	1	0	0	0	0
t114	1	0	0	0	0
t117	1	0	0	0	0
t123	1	0	0	0	0
t124	1	0	0	0	0
t125	1	0	0	0	0
t127	1	0	0	0	0
t131	1	0	0	0	0
t135	1	0	0	0	0
t136	1	0	0	0	0
t138	1	0	0	0	0
t141	1	0	0	0	0
t143	1	0	0	0	0
t145	1	0	0	0	0
t147	1	0	0	0	0
t148	1	0	0	0	0
t150	1	0	0	0	0
t154	1	0	0	0	0
t156	1	0	0	0	0
t157	1	0	0	0	0
t158	1	0	0	0	0
