taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	0	1
t2	1	1	0	1	1
t3	0	0	0	1	1
t4	0	0	0	0	1
t5	0	0	0	1	0
t6	0	0	0	1	0
t7	1	0	0	0	0
t8	1	0	0	0	0
t9	1	0	0	0	0
t10	1	0	0	0	0
t12	1	0	0	0	0
t13	1	0	0	0	0
t15	0	0	1	1	0
t18	1	0	0	0	0
t19	1	0	0	0	0
t20	1	0	0	0	0
t21	1	0	0	0	0
t22	1	0	0	0	0
t26	1	0	0	0	0
t27	1	0	0	0	0
t28	1	0	0	0	0
t31	1	0	0	0	0
t32	1	0	0	0	0
t33	1	0	0	0	0
t37	1	0	0	0	0
t38	1	0	0	0	0
t40	1	0	0	0	0
t41	1	0	0	0	0
t45	1	0	0	0	0
t47	1	0	0	0	0
t49	1	0	0	0	0
t50	1	0	0	0	0
t52	1	0	0	0	0
t57	1	0	0	0	0
t59	1	0	0	0	0
t62	1	0	0	0	0
t63	1	0	0	0	0
t65	1	0	0	0	0
t66	1	0	0	0	0
t72	1	0	0	0	0
t76	1	0	0	0	0
