taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	0	1	0
t3	0	0	0	1	0
t4	0	0	0	1	0
t5	0	0	1	1	0
t6	0	0	1	1	0
t7	1	1	1	1	0
t9	0	0	0	1	0
t10	0	0	1	1	0
t11	0	0	0	1	0
t12	1	0	0	0	0
t13	1	0	0	0	0
t14	1	0	0	0	0
t15	1	0	0	0	0
t16	1	0	0	0	0
t17	1	0	0	0	0
t19	0	0	1	1	0
t20	0	0	1	0	0
t22	0	0	1	1	0
t23	1	0	0	0	0
t26	1	0	0	0	0
t29	1	0	0	0	0
t31	1	0	0	0	0
t32	1	0	0	0	0
t33	1	0	0	0	0
t34	1	0	0	0	0
t35	1	0	0	0	0
t39	1	1	1	0	0
t40	0	0	1	0	0
t41	1	0	0	0	0
t42	1	0	0	0	0
t43	1	0	0	0	0
t44	1	0	0	0	0
t47	1	0	0	0	0
t48	1	0	0	0	0
t50	1	0	0	0	0
t51	1	0	0	0	0
t52	1	0	0	0	0
t54	1	1	0	0	0
t56	1	0	0	0	0
t58	1	0	0	0	0
t60	1	0	0	0	0
t62	1	0	0	0	0
t63	1	0	0	0	0
t64	1	0	0	0	0
t65	1	0	0	0	0
t67	1	0	0	0	0
t68	1	0	0	0	0
t70	1	0	0	0	0
t71	1	1	0	0	0
t73	1	0	0	0	0
t74	1	0	0	0	0
t78	1	0	0	0	0
t79	1	0	0	0	0
t80	1	0	0	0	0
t81	1	0	0	0	0
t82	1	0	0	0	0
t83	1	0	0	0	0
t84	1	0	0	0	0
t87	1	0	0	0	0
t94	1	0	0	0	0
t96	1	0	0	0	0
t99	1	0	0	0	0
