taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	0	0	1
t3	0	0	0	1	0
t5	0	0	0	1	0
t6	1	1	1	1	1
t7	0	0	0	1	0
t9	0	1	0	0	0
t10	1	1	0	0	0
t11	1	0	0	0	0
t12	1	0	0	0	0
t16	0	0	0	1	0
t17	0	0	1	0	0
t20	0	0	0	1	0
t21	0	0	0	1	0
t23	0	1	0	0	0
t24	1	0	0	0	0
t25	1	0	0	0	0
t28	1	0	0	0	0
t29	1	0	0	0	0
t31	1	0	0	0	0
t34	1	0	0	0	0
t38	1	0	0	0	0
t39	0	0	1	1	0
t42	1	1	0	0	0
t44	0	0	1	0	0
t46	1	1	0	0	0
t47	1	0	0	0	0
t49	1	0	0	0	0
t50	1	0	0	0	0
t51	1	0	0	0	0
t56	1	0	0	0	0
t57	1	0	0	0	0
t59	1	0	0	0	0
t60	1	0	0	0	0
t65	1	0	0	0	0
t68	0	1	0	0	0
t69	1	1	0	0	0
t70	0	1	0	0	0
t71	1	0	0	0	0
t72	1	0	0	0	0
t74	1	0	0	0	0
t76	0	1	1	0	0
t77	1	0	0	0	0
t78	1	0	0	0	0
t79	1	0	0	0	0
t80	1	0	0	0	0
t81	1	0	0	0	0
t86	1	0	0	0	0
t91	1	0	0	0	0
t92	1	0	0	0	0
t93	1	0	0	0	0
t95	1	0	0	0	0
t96	1	0	0	0	0
t97	1	0	0	0	0
t98	1	0	0	0	0
t99	1	0	0	0	0
t100	1	0	0	0	0
t101	1	0	0	0	0
t104	1	0	0	0	0
t105	1	1	0	0	0
t106	1	1	0	0	0
t108	1	0	0	0	0
t109	1	0	0	0	0
t110	1	0	0	0	0
t111	1	0	0	0	0
t113	1	0	0	0	0
t114	1	0	0	0	0
t116	1	0	0	0	0
t121	1	0	0	0	0
t122	1	0	0	0	0
t125	1	1	0	0	0
t126	1	0	0	0	0
t128	1	0	0	0	0
t129	1	0	0	0	0
t131	1	0	0	0	0
t132	1	0	0	0	0
t133	1	0	0	0	0
t136	1	0	0	0	0
t137	1	0	0	0	0
t138	1	0	0	0	0
t140	1	0	0	0	0
t141	1	0	0	0	0
t142	1	0	0	0	0
t143	1	0	0	0	0
t147	1	0	0	0	0
t148	1	0	0	0	0
t152	1	1	0	0	0
t153	1	0	0	0	0
t154	1	0	0	0	0
t156	1	0	0	0	0
t158	1	0	0	0	0
t159	1	0	0	0	0
t162	1	0	0	0	0
t164	1	0	0	0	0
t167	1	0	0	0	0
t168	1	0	0	0	0
t169	1	0	0	0	0
t171	1	0	0	0	0
t180	1	0	0	0	0
t181	1	0	0	0	0
t182	1	0	0	0	0
t186	1	0	0	0	0
t189	1	0	0	0	0
t192	1	0	0	0	0
t197	1	1	0	0	0
t199	1	0	0	0	0
t200	1	0	0	0	0
t203	1	0	0	0	0
t204	1	0	0	0	0
t215	1	0	0	0	0
t219	1	0	0	0	0
t220	1	0	0	0	0
t224	1	0	0	0	0
t230	1	0	0	0	0
t231	1	0	0	0	0
t232	1	0	0	0	0
t235	1	1	0	0	0
t236	1	1	0	0	0
t237	1	0	0	0	0
t239	1	0	0	0	0
t241	1	0	0	0	0
t242	1	0	0	0	0
t246	1	0	0	0	0
t254	1	0	0	0	0
t263	1	0	0	0	0
t264	1	0	0	0	0
t265	1	0	0	0	0
t266	1	1	0	0	0
t267	1	0	0	0	0
t276	1	0	0	0	0
t277	1	0	0	0	0
t278	1	0	0	0	0
t279	1	0	0	0	0
t280	1	0	0	0	0
t281	1	0	0	0	0
t283	1	0	0	0	0
t285	1	0	0	0	0
t287	1	0	0	0	0
t290	1	0	0	0	0
t294	1	0	0	0	0
t295	1	0	0	0	0
