taxon	int_1	int_2	int_3	int_4	int_5
t1	1	0	1	1	1
t2	0	0	0	1	0
t3	0	0	0	1	0
t5	1	1	0	0	0
t6	1	0	0	0	0
t7	1	0	0	0	0
t8	1	0	0	0	0
t10	1	0	0	0	0
t13	0	0	0	1	0
t14	0	0	0	1	0
t15	0	0	0	1	0
t16	1	1	1	1	0
t17	1	1	1	0	0
t20	0	1	0	0	0
t21	1	0	0	0	0
t23	1	0	0	0	0
t25	1	0	0	0	0
t29	1	0	0	0	0
t30	1	0	0	0	0
t32	0	0	0	1	0
t34	0	1	0	1	0
t35	0	0	1	1	0
t36	0	0	1	0	0
t37	1	1	0	0	0
t38	0	1	0	0	0
t39	1	1	0	0	0
t40	1	0	0	0	0
t44	0	0	1	0	0
t45	1	1	0	0	0
t47	1	1	0	0	0
t48	1	0	0	0	0
t49	1	0	0	0	0
t51	1	0	0	0	0
t54	1	0	0	0	0
t55	1	0	0	0	0
t56	1	0	0	0	0
t57	0	0	0	1	0
t58	0	0	1	0	0
t60	1	0	0	0	0
t62	1	0	0	0	0
t63	1	0	0	0	0
t65	1	0	0	0	0
t66	1	0	0	0	0
t69	1	0	0	0	0
t76	1	1	0	0	0
t77	0	1	0	0	0
t78	1	0	0	0	0
t79	1	1	0	0	0
t80	1	0	0	0	0
t83	1	0	0	0	0
t84	1	1	0	0	0
t85	1	0	0	0	0
t87	1	0	0	0	0
t89	1	0	0	0	0
t99	1	0	0	0	0
t101	1	0	0	0	0
t102	1	0	0	0	0
t104	1	0	0	0	0
t105	1	0	0	0	0
t108	1	0	0	0	0
t109	1	0	0	0	0
t111	1	0	0	0	0
t115	1	0	0	0	0
t116	1	0	0	0	0
t117	1	0	0	0	0
t118	1	0	0	0	0
t123	1	0	0	0	0
t126	1	0	0	0	0
t127	1	0	0	0	0
t128	1	0	0	0	0
t131	1	0	0	0	0
t134	1	0	0	0	0
t135	1	0	0	0	0
t137	1	0	0	0	0
t145	1	0	0	0	0
t146	1	0	0	0	0
t147	1	0	0	0	0
t148	1	0	0	0	0
t149	1	0	0	0	0
t150	1	0	0	0	0
t151	1	0	0	0	0
t158	1	0	0	0	0
t160	1	0	0	0	0
t161	1	0	0	0	0
t166	1	0	0	0	0
t168	1	0	0	0	0
t169	1	0	0	0	0
t172	1	0	0	0	0
t173	1	0	0	0	0
t174	1	0	0	0	0
t181	1	0	0	0	0
t182	1	0	0	0	0
t184	1	0	0	0	0
t185	1	0	0	0	0
t186	1	0	0	0	0
t189	1	0	0	0	0
t190	1	0	0	0	0
t195	1	0	0	0	0
t196	1	0	0	0	0
t197	1	0	0	0	0
t199	1	0	0	0	0
t200	1	0	0	0	0
t203	1	0	0	0	0
t207	1	0	0	0	0
t209	1	0	0	0	0
t211	1	0	0	0	0
t213	1	0	0	0	0
t217	1	0	0	0	0
t225	1	0	0	0	0
t226	1	0	0	0	0
t229	1	0	0	0	0
t230	1	0	0	0	0
t231	1	0	0	0	0
t235	1	0	0	0	0
t236	1	0	0	0	0
t242	1	0	0	0	0
t245	1	0	0	0	0
t251	1	0	0	0	0
t254	1	0	0	0	0
t258	1	0	0	0	0
t260	1	0	0	0	0
t262	1	0	0	0	0
t263	1	0	0	0	0
t264	1	0	0	0	0
t269	1	0	0	0	0
t274	1	0	0	0	0
t280	1	0	0	0	0
t281	1	0	0	0	0
t282	1	0	0	0	0
t285	1	0	0	0	0
t286	1	0	0	0	0
t288	1	0	0	0	0
t291	1	0	0	0	0
t294	1	0	0	0	0
t295	1	0	0	0	0
t297	1	0	0	0	0
t299	1	0	0	0	0
t300	1	0	0	0	0
t301	1	0	0	0	0
t302	1	0	0	0	0
