taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	1	1
t2	0	0	0	1	1
t4	1	1	0	1	0
t7	0	0	0	0	1
t8	0	0	0	0	1
t9	0	0	0	1	0
t10	1	0	0	0	0
t11	1	0	0	0	0
t12	1	0	0	0	0
t14	0	0	0	1	0
t15	0	0	0	1	0
t16	0	0	0	1	0
t17	0	0	0	1	0
t18	0	0	0	1	0
t19	0	0	0	1	0
t22	0	0	0	1	0
t23	0	0	0	1	0
t26	1	0	0	0	0
t28	1	0	0	0	0
t30	1	0	0	0	0
t33	1	1	1	0	0
t36	0	0	1	0	0
t38	0	0	0	1	0
t40	0	0	0	1	0
t42	0	0	0	1	0
t47	1	0	0	0	0
t50	1	0	0	0	0
t52	1	0	0	0	0
t55	0	1	0	0	0
t56	1	0	0	0	0
t57	1	0	0	0	0
t58	1	0	0	0	0
t59	1	0	0	0	0
t60	1	0	0	0	0
t62	0	0	1	0	0
t63	0	0	0	1	0
t64	0	1	0	0	0
t69	1	1	0	0	0
t70	0	0	1	0	0
t71	0	0	1	0	0
t82	1	1	0	0	0
t83	1	0	0	0	0
t84	1	0	0	0	0
t85	1	0	0	0	0
t86	1	0	0	0	0
t94	0	1	0	0	0
t95	1	0	0	0	0
t96	1	0	0	0	0
t98	0	0	1	0	0
t100	1	0	0	0	0
t101	1	1	0	0	0
t102	0	1	0	0	0
t107	0	0	1	0	0
t108	0	0	0	1	0
t112	0	0	1	0	0
t113	1	0	0	0	0
t114	1	0	0	0	0
t116	1	0	0	0	0
t118	0	1	0	0	0
t119	1	0	0	0	0
t121	0	1	0	0	0
t122	1	0	0	0	0
t123	1	0	0	0	0
t124	1	0	0	0	0
t125	1	0	0	0	0
t127	1	0	0	0	0
t128	1	0	0	0	0
t130	1	0	0	0	0
t133	1	1	0	0	0
t134	1	1	0	0	0
t135	1	0	0	0	0
t136	1	0	0	0	0
t137	1	0	0	0	0
t139	0	1	0	0	0
t141	1	0	0	0	0
t143	1	0	0	0	0
t145	1	0	0	0	0
t146	1	0	0	0	0
t147	1	0	0	0	0
t148	1	0	0	0	0
t151	1	0	0	0	0
t152	1	0	0	0	0
t154	1	0	0	0	0
t155	1	0	0	0	0
t156	1	0	0	0	0
t157	1	0	0	0	0
t158	1	0	0	0	0
t159	1	0	0	0	0
t161	1	0	0	0	0
t162	1	0	0	0	0
t165	0	1	0	0	0
t166	1	1	0	0	0
t167	1	0	0	0	0
t170	1	0	0	0	0
t172	1	0	0	0	0
t173	1	0	0	0	0
t175	1	0	0	0	0
t176	1	0	0	0	0
t177	1	0	0	0	0
t178	1	0	0	0	0
t179	1	0	0	0	0
t180	1	0	0	0	0
t182	1	0	0	0	0
t183	1	0	0	0	0
t185	1	0	0	0	0
t186	1	0	0	0	0
t187	1	0	0	0	0
t189	1	0	0	0	0
t191	1	0	0	0	0
t193	1	0	0	0	0
t194	1	0	0	0	0
t195	1	0	0	0	0
t196	1	0	0	0	0
t200	1	0	0	0	0
t202	1	0	0	0	0
t204	1	0	0	0	0
t208	1	1	0	0	0
t209	1	1	0	0	0
t210	1	0	0	0	0
t211	1	0	0	0	0
t214	1	0	0	0	0
t216	1	0	0	0	0
t220	1	0	0	0	0
t221	1	0	0	0	0
t222	1	0	0	0	0
t223	1	0	0	0	0
t225	1	0	0	0	0
t226	1	0	0	0	0
t227	1	0	0	0	0
t233	1	1	0	0	0
t234	1	0	0	0	0
t236	0	1	0	0	0
t238	1	0	0	0	0
t239	1	1	0	0	0
t241	1	0	0	0	0
t245	1	0	0	0	0
t246	1	0	0	0	0
t250	1	0	0	0	0
t251	1	0	0	0	0
t254	1	0	0	0	0
t255	1	0	0	0	0
t256	1	0	0	0	0
t257	1	0	0	0	0
t258	1	0	0	0	0
t259	1	0	0	0	0
t261	1	0	0	0	0
t262	1	0	0	0	0
t263	1	0	0	0	0
t264	1	0	0	0	0
t268	1	0	0	0	0
t270	1	0	0	0	0
t272	1	1	0	0	0
t274	1	0	0	0	0
t278	1	0	0	0	0
t284	1	0	0	0	0
t287	1	0	0	0	0
t288	1	0	0	0	0
t291	1	0	0	0	0
t293	1	0	0	0	0
t296	1	0	0	0	0
t299	1	0	0	0	0
t302	1	0	0	0	0
t308	1	0	0	0	0
t314	1	0	0	0	0
t315	1	0	0	0	0
t317	1	0	0	0	0
