taxon	int_1	int_2	int_3	int_4	int_5
t1	0	0	0	0	1
t2	0	0	0	1	0
t4	0	0	1	0	0
t5	0	0	0	1	0
t6	1	0	0	0	0
t7	0	0	0	1	0
t8	0	1	1	0	0
t9	0	0	0	1	0
t11	0	0	0	1	0
t12	1	1	1	0	0
t14	1	0	0	0	0
t17	0	0	0	1	0
t19	0	1	0	0	0
t20	1	1	0	0	0
t21	1	0	0	0	0
t22	1	0	0	0	0
t24	1	1	0	0	0
t25	1	1	0	0	0
t27	1	1	0	0	0
t30	1	0	0	0	0
t31	1	0	0	0	0
t33	1	0	0	0	0
t35	1	0	0	0	0
t38	1	0	0	0	0
t39	1	0	0	0	0
t40	1	0	0	0	0
t43	1	0	0	0	0
t45	1	0	0	0	0
t46	1	0	0	0	0
t47	1	0	0	0	0
t48	1	0	0	0	0
t49	1	0	0	0	0
t53	1	0	0	0	0
t56	1	0	0	0	0
t61	1	0	0	0	0
t62	1	0	0	0	0
t65	1	0	0	0	0
t67	1	0	0	0	0
t68	1	0	0	0	0
t69	1	0	0	0	0
t71	1	0	0	0	0
t72	1	0	0	0	0
t74	1	0	0	0	0
t80	1	0	0	0	0
t81	1	0	0	0	0
t83	1	0	0	0	0
t86	1	0	0	0	0
t90	1	0	0	0	0
t91	1	0	0	0	0
t93	1	0	0	0	0
t98	1	0	0	0	0
